stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_desc,wheelchair_boarding,platform_code,location_type,parent_station,stop_timezone,stop_url,tts_stop_name,zone_id,Capital Needs
14393,14393,FRANKSTOWN RD + ERHARDT DR,40.465916,-79.838623,,,,0,,,,,,
9430,9430,PROSPECT RD + WAINWRIGHT,40.362326,-79.978391,,,,0,,,,,,
8446,8446,PAULSON AVE + OLIVANT,40.469617,-79.899188,,,,0,,,,,,
7315,7315,MCCLURE ST + NEVADA,40.420573,-79.896484,,,,0,,,,,,
9541,9541,BROWNSVILLE RD + W GARDEN RD,40.377925,-79.975485,,,,0,,,,,,
7906,7906,WM PENN HWY + MCCREA,40.445553,-79.855523,,,,0,,,,,,
7675,7675,BEELER ST + BEELERMONT,40.445417,-79.933369,,,,0,,,,,,
322,322,MCKNIGHT RD + ARCADIA DR,40.576656,-80.026146,,,,0,,,,,,
10919,10919,MURRAY AVE + MORROWFIELD,40.428223,-79.924777,,,,0,,,,,,
9368,9368,BROWNSVILLE RD + KAUFMANN AVE,40.369195,-79.975557,,,,0,,,,,,
22870,22728,SMITHFIELD ST AT FIFTH AVE,40.440232,-79.998609,,,,0,,,,,,
18298,18298,BEAVER RD + EDGEWORTH,40.552024,-80.191797,,,,0,,,,,,
15716,15716,ROSS PARK AND RIDE ENTRANCE AT HOV RAMP,40.507614,-80.030113,,,,0,,,,,,
8865,8865,LINCOLN AVE + MANNING,40.46788,-79.89701,,,,0,,,,,,
3268,3268,HIGHLAND AVE + PENN,40.4612331,-79.9247622,,,,0,,,,,,
3573,3573,ROBB ST + HELEN,40.470637,-80.054546,,,,0,,,,,,
7170,7170,HAWKINS AVE + 4TH,40.409409,-79.866944,,,,0,,,,,,
7950,7950,PENN AVE + PRINCETON,40.440823,-79.871589,,,,0,,,,,,
100103,BLR035,4th Ave + JFK Playground,40.5692548,-79.7671856,,,,0,,,,,,
12618,12618,FREEPORT RD +HWY RT 910( WERNER CAMP),40.536857,-79.83926,,,,0,,,,,,
13500,13500,OLD WM PENN HWY + GLENWOOD DR,40.4408302,-79.745198,,,,0,,,,,,
3816,3816,SUMMIT PARK DR + CHAUVET DR #1,40.450233,-80.183661,,,,0,,,,,,
8801,8801,LINCOLN AVE + UPLAND,40.463827,-79.902115,,,,0,,,,,,
4302,4302,BROADHEAD-FORDING RD + VILLAGE RD #1,40.451684,-80.078434,,,,0,,,,,,
19650,19650,WARRINGTON AVE + BOGGSTON,40.42007,-80.007921,,,,0,,,,,,
14921,14921,LONG RD + PARIS,40.459087,-79.833998,,,,0,,,,,,
18848,18848,KNOEDLER RD + BROWNSVILLE RD FS,40.341621,-79.984516,,,,0,,,,,,
12708,12708,MAIN ST + POWERS ST,40.495638,-79.938347,,,,0,,,,,,
21442,1943,CALIFORNIA AVE + ST JOHNS CHURCH,40.467899,-80.035191,,,,0,,,,,,
2877,2877,SPRING GARDEN AVE + OLD HONESTY,40.46218,-79.987237,,,,0,,,,,,
22099,19444,STANTON AVE + MCCANDLESS AVE,40.4781185,-79.9491738,,,,0,,,,,,"ADA pad, Crosswalk"
11634,11634,MAIN ST + MILLER,40.387162,-79.902309,,,,0,,,,,,
2651,2651,S 18TH ST + STEPS,40.425042,-79.980977,,,,0,,,,,,
8251,8251,ELLSWORTH AVE + AMBERSON,40.45139,-79.940849,,,,0,,,,,,
8764,8764,WEBSTER AVE + ORION,40.454858,-79.961966,,,,0,,,,,,
22700,22576,LEBANON SCHOOL RD AT CAMP HOLLOW RD,40.34066,-79.914996,,,,0,,,,,,
1632,1632,DIVISION ST + MARIE,40.504413,-80.075068,,,,0,,,,,,
9218,9218,COLUMBO ST + #5149,40.469869,-79.94015,,,,0,,,,,,
22121,3212,BUTLER ST + #6130,40.487981,-79.938272,,,,0,,,,,,
10030,10030,BROWNSVILLE RD + CLIFTON BLVD,40.38683,-79.981846,,,,0,,,,,,
21037,17629,WILLIAM PENN STATION,40.439895,-79.998008,,,,0,,,,,,
8385,8385,HOMEWOOD AVE + KEDRON,40.460755,-79.89495,,,,0,,,,,,
20106,20106,40TH ST + DAVIDSON ST FS,40.467651,-79.96094,,,,0,,,,,,
8316,8316,FIFTH AVE + HIGHLAND,40.4519102,-79.9237837,,,,0,,,,,,
20684,20684,MARKET SQUARE PRTX STATION,40.4414678,-80.0022801,,,,0,,,,,,
8297,8297,HAMILTON AVE + HALE,40.452376,-79.887422,,,,0,,,,,,
6161,6161,BROOKLINE BLVD + CASTLEGATE,40.394996,-80.021754,,,,0,,,,,,
18950,18950,GREENFIELD AVE + LORETTA,40.421693,-79.92969,,,,0,,,,,,
19096,19096,FRANKSTOWN AVE + WILKINSBURG FS,40.458269,-79.875603,,,,0,,,,,,
19186,19186,SUMMIT PARK DR + QUINN,40.447628,-80.178691,,,,0,,,,,,
4884,4884,WARRINGTON AVE + ALLEN,40.421845,-79.993579,,,,0,,,,,,
19109,19109,CRAIG ST + BAUM,40.453808,-79.953117,,,,0,,,,,,
11947,11947,WHITAKER ST + OAK,40.396323,-79.883797,,,,0,,,,,,
12091,12091,MAIN CIRCLE DR + EMPLOYEE ENTRANCE,40.4075796,-79.929899,,,,0,,,,,,
2627,2627,MILLVALE AVE + YEW,40.458332,-79.947419,,,,0,,,,,,
7631,7631,PENN AVE + LEXINGTON,40.448678,-79.899627,,,,0,,,,,,
12201,12201,HARTMAN ST + ANDERSON AVE,40.349977,-79.834371,,,,0,,,,,,
11039,11039,MAIN ST + EDNA,40.39323,-79.900278,,,,0,,,,,,
11958,11958,ELIZA ST + CORBIN,40.387478,-79.874924,,,,0,,,,,,
2575,2575,CENTRE AVE + NEVILLE ST,40.452505,-79.949818,,,,0,,,,,,
7639,7639,WILKINS AVE + WORTH,40.446652,-79.912966,,,,0,,,,,,
2573,2573,CRAIG ST + CENTRE AVE,40.451709,-79.951836,,,,0,,,,,,
1591,1591,BRIGHTON RD + TAYLOR AVE,40.455793,-80.015169,,,,0,,,,,,
6849,6849,SOUTH BUSWAY + EDGEBROOK SHELTER,40.402875,-80.002304,,,,0,,,,,,
17263,17263,S 26TH ST + SIDNEY,40.428212,-79.967983,,,,0,,,,,,
18624,18624,HWY RT 286 + ALPINE,40.429121,-79.7197841,,,,0,,,,,,
4196,4196,ALLENDALE CIR + #3658,40.460523,-80.063701,,,,0,,,,,,
5464,5464,NOBLESTOWN RD + HARRIS FS,40.434116,-80.05035,,,,0,,,,,,
9028,9028,DESOTO ST + OHARA,40.443129,-79.959714,,,,0,,,,,,
8265,8265,ELLSWORTH AVE + NEGLEY,40.454662,-79.932657,,,,0,,,,,,
9329,9329,FREEPORT RD + MAIN ENTRANCE (WATERWORKS),40.487113,-79.886433,,,,0,,,,,,
12699,12699,MAIN ST + 15TH ST,40.494604,-79.92623,,,,0,,,,,,
8192,8192,CENTRE AVE + GRAHAM,40.456622,-79.936379,,,,0,,,,,,
77,99929,STATION SQUARE STATION,40.431324,-80.002671,,,,0,,,,,,
6284,6284,BOWER HILL RD + COCHRAN RD,40.384864,-80.053572,,,,0,,,,,,
7633,7633,PENN AVE + LANG,40.449958,-79.90346,,,,0,,,,,,
22977,22764,BRADDOCK AVE AT HERITAGE HIGHLANDS FS,40.412696,-79.876253,,,,0,,,,,,
8783,8783,CENTRE AVE + AVALON,40.448725,-79.961662,,,,0,,,,,,
15634,15634,UNIVERSITY BLVD PARK AND RIDE AT SHELTER,40.503917,-80.225737,,,,0,,,,,,
19104,19104,FRANKSTOWN RD + PARKRIDGE,40.470808,-79.821387,,,,0,,,,,,
2355,2355,GRAND AVE + COTTAGE,40.515745,-80.143997,,,,0,,,,,,
22682,19899,GREENFIELD RD AT OVERLOOK DR,40.432839,-79.937307,,,,0,,,,,,
4817,4817,E CARSON ST + 14TH ST,40.428849,-79.983942,,,,0,,,,,,
11072,11072,GREENFIELD AVE + MCCASLIN,40.424297,-79.936081,,,,0,,,,,,
100130,BLR007,Perry Hwy + Manor Rd NS,40.6295081,-80.0568631,,,,0,,,,,,
22854,22708,CHERRINGTON PKWY AT CORAOPOLIS HEIGHTS RD,40.498194,-80.207575,,,,0,,,,,,
1458,1458,BEAVER ST + BROAD,40.540066,-80.180142,,,,0,,,,,,
8061,8061,BRINTON RD + ARDMORE,40.435371,-79.871658,,,,0,,,,,,
200158,BLR129,HERRON AVE + BEDFORD/WEBSTER AVES,40.4528147,-79.9647369,,,,0,,,,,,
17734,17734,VA HOSPITAL TRANSIT LOOP + SHELTER,40.446697,-79.960418,,,,0,,,,,,
11777,11777,KENNEDY AVE + CATHERINE,40.369709,-79.853575,,,,0,,,,,,
4275,4275,W PROSPECT AVE + BROADHEAD-FORDING,40.448238,-80.08236,,,,0,,,,,,
26,26,WEST OAKLAND PRTX STATION,40.4373925,-79.9625594,,,,0,,,,,,
22026,9179,PENN AVE + MILLVALE AVE,40.465322,-79.945117,,,,0,,,,,,
100043,BLR111,Perry Hwy + West View Business Dist,40.5197455,-80.0324428,,,,0,,,,,,Parking restriction
836,836,PERRYSVILLE AVE + #1749,40.460011,-80.01167,,,,0,,,,,,
10027,10027,BROWNSVILLE RD + OVERBROOK BLVD,40.389384,-79.985526,,,,0,,,,,,
894,894,PERRYSVILLE AVE + MARSHALL AVE,40.474922,-80.011113,,,,0,,,,,,
19756,19756,BALDRIDGE AVE + WALNUT ST FS,40.404462,-79.862136,,,,0,,,,,,
18481,18481,W 5TH AVE + RAMP #1 FS,40.350071,-79.872206,,,,0,,,,,,
9332,9332,JANCEY ST + #1853,40.48695,-79.92544,,,,0,,,,,,
16463,16463,BUTLER ST + 53RD,40.48224,-79.9524,,,,0,,,,,,
16177,16177,WOODSTOCK AVE + SWISSVALE STATION STEPS,40.415777,-79.87873,,,,0,,,,,,
20111,20111,OLD WILLIAM PENN HWY + BEATTY RD,40.4402831,-79.742021,,,,0,,,,,,
11007,11007,RICHLAND AVE + 6TH,40.350472,-79.895107,,,,0,,,,,,
4566,4566,BANKSVILLE RD + COAST,40.40919,-80.032024,,,,0,,,,,,
10010501,BLR357,Alfred St + Washington Rd,40.3806869,-80.0442624,,0,,0,,,,,,
3234,3234,CALIFORNIA AVE + STRANMORE ST,40.460443,-80.026952,,,,0,,,,,,
9556,9556,PROSPECT RD + WAINWRIGHT,40.362215,-79.978555,,,,0,,,,,,
10010395,BLR132,S Aiken Ave + Centre Ave,40.4557794,-79.9384053,,0,,0,,,,,,
12763,12763,MAIN ST + PRAEGER ST,40.49523,-79.937459,,,,0,,,,,,
10010277,BLR331,Tulip Dr + Park Ln,40.33959,-79.8305334,,0,,0,,,,,,
4230,4230,MIDDLETOWN RD + BERRY,40.448607,-80.063006,,,,0,,,,,,
13406,13406,FREEPORT RD + DAVIS,40.632736,-79.714828,,,,0,,,,,,
14671,14671,SALTSBURG RD + STOTLER RD,40.482986,-79.809785,,,,0,,,,,,
7249,7249,MONONGAHELA AVE + DUQUESNE,40.418393,-79.888292,,,,0,,,,,,
15844,15844,FINGAL ST + #225(FINGAL/RUTLDGE TERMIN),40.440038,-80.027037,,,,0,,,,,,
19717,19717,WEST LIBERTY AVE + CAPITOL,40.405178,-80.01879,,,,0,,,,,,
3133,3133,PENN AVE + HIGHLAND AVE,40.461453,-79.925052,,,,0,,,,,,
6842,6842,SOUTH BUSWAY + WHITED ST SHELTER,40.395584,-79.999582,,,,0,,,,,,
22332,15111,BEULAH RD + LONG RD,40.450651,-79.843744,,,,0,,,,,,
20439,20439,CLEVER RD + MONTOUR HIGH SCHOOL,40.468488,-80.123558,,,,0,,,,,,
7351,7351,ARDMORE BLVD + WESTINGHOUSE,40.421055,-79.852425,,,,0,,,,,,
15280,15280,WEST BUSWAY + INGRAM STATION C,40.44386,-80.065889,,,,0,,,,,,
20610,20610,RAVENSBURG BLVD + CLAIRTON MUNICIPAL COMPLEX,40.295828,-79.893824,,,,0,,,,,,
2156,2156,LIBERTY AVE + LIGONIER (HERRON),40.461666,-79.966822,,,,0,,,,,,
13474,13474,9TH ST + PENN FS,40.609964,-79.740358,,,,0,,,,,,
10010270,BLR324,Grandview Ave + Gleason St,40.3404922,-79.8369271,,0,,0,,,,,,ADA pad
2222,2222,GRAND AVE + NEVILLE RECYCLING,40.507024,-80.108999,,,,0,,,,,,
10935,10935,LEBANON CHURCH RD + #4512,40.352293,-79.90328,,,,0,,,,,,
22772,22633,AURILES ST + KENNEDY AVE,40.370436,-79.852696,,,,0,,,,,,
205,205,MCKNIGHT RD + NORTH HILLS VILLAGE (SOUTH ENT),40.522064,-80.005447,,,,0,,,,,,
18287,18287,BEAVER RD + EDGEWORTH FS,40.551969,-80.191846,,,,0,,,,,,
9991,9991,BROWNSVILLE RD + THE BOULEVARD,40.400888,-79.989158,,,,0,,,,,,
10905,10905,8TH AVE + HEISEL,40.409062,-79.90403,,,,0,,,,,,
7993,7993,BEACON ST + MURRAY FS,40.434827,-79.922059,,,,0,,,,,,
10010503,BLR359,Shady Ave + Ellsworth Ave,40.4589447,-79.9219969,,0,,0,,,,,,
4764,4764,SHJ BUS TURNAROUND SHELTER,40.421145,-80.0062453,,,,0,,,,,,
3141,3141,FIFTH AVE + COLLEGE,40.451301,-79.925696,,,,0,,,,,,
14324,14324,VERONA RD + ELLIOTT,40.49901,-79.837516,,,,0,,,,,,
2878,2878,SPRING GARDEN AVE + TELL,40.46072,-79.988668,,,,0,,,,,,
20596,20596,MONONGAHELA AVE + 3RD ST,40.330873,-79.8926,,,,0,,,,,,
10010280,BLR338,30th St + Beale St,40.3334706,-79.8426537,,0,,0,,,,,,
14790,14790,SALTSBURG RD + CHANTICLEER DR,40.475468,-79.793738,,,,0,,,,,,
44,44,STANWIX ST AT FORBES AVE,40.441042,-80.003964,,,,0,,,,,,
10010271,BLR325,Grandview Ave + Gleason St,40.3406865,-79.836756,,0,,0,,,,,,
15270,15270,WEST BUSWAY + SHERADEN STATION B,40.452707,-80.052905,,,,0,,,,,,
5484,5484,NOBLESTOWN RD + DUNCAN FS,40.413128,-80.075347,,,,0,,,,,,
8021,8021,PANTHER HOLLOW RD + SCHENLEY PARK POOL,40.434663,-79.948415,,,,0,,,,,,
12159,12159,BALDWIN ST + GLASS RUN,40.389287,-79.932646,,,,0,,,,,,
8077,8077,JAMES ST + HARPER,40.416761,-79.814647,,,,0,,,,,,
20637,20637,LEWIS RUN RD + ANNHURST APTS,40.326798,-79.938967,,,,0,,,,,,
3698,3698,CLEVER RD + FIELDCLUB,40.46888,-80.126389,,,,0,,,,,,
45,99962,KINGS SCHOOL ROAD,40.308545,-80.033333,,,,0,,,,,,
22750,22612,HWY RT 885 OPP ANDREW DR,40.321049,-79.924235,,,,0,,,,,,
18179,18179,MURRAY AVE+ FLEMINGTON FS,40.42644,-79.927392,,,,0,,,,,,
5132,5132,BLVD OF ALLIES + MILTENBERGER,40.435858,-79.98143,,,,0,,,,,,
21449,12114,JOHNSTON AVE + MANSION ST,40.405408,-79.937219,,,,0,,,,,,
8442,8442,LEMINGTON AVE + #7249,40.467089,-79.89171,,,,0,,,,,,
2588,2588,PENN AVE + 31ST ST,40.459962,-79.971188,,,,0,,,,,,
20285,20285,WATERFRONT DR + LOEWS THEATRE,40.407047,-79.919491,,,,0,,,,,,
2818,2818,RHINE ST + STEINE,40.465325,-79.992226,,,,0,,,,,,
3688,3688,BROADWAY ST + 14TH,40.474999,-80.080594,,,,0,,,,,,
7828,7828,AIRBRAKE AVE + 11TH,40.4032833,-79.8230746,,,,0,,,,,,
8179,8179,NEGLEY AVE + JACKSON,40.472561,-79.925875,,,,0,,,,,,
8874,8874,LINCOLN AVE + MEADOW,40.461118,-79.909727,,,,0,,,,,,
8466,8466,HOMEWOOD AVE + KELLY,40.455679,-79.897008,,,,0,,,,,,
7785,7785,ARDMORE BLVD AT AVE B - FOREST HILLS PARK AND RIDE,40.413048,-79.844834,,,,0,,,,,,
2551,2551,S 18TH ST + E CARSON ST,40.428466,-79.980531,,,,0,,,,,,
69,99939,SOUTH HILLS VILLAGE STATION,40.339376,-80.052715,,,,0,,,,,,
11645,11645,WEST ST + MUNHALL BORO BLDG,40.39921,-79.904276,,,,0,,,,,,
12588,12588,CRAWFORD ST + JUNO,40.362483,-79.853675,,,,0,,,,,,
9974,9974,LEBANON CHURCH RD + PLEASANT HILLS BLVD,40.344937,-79.961113,,,,0,,,,,,
10010296,BLR060,Ross St + 4th Ave,40.6003962,-79.7566393,,0,,0,,,,,,Crosswalk
12132,12132,GREENFIELD AVE + HOOSAC,40.425833,-79.941092,,,,0,,,,,,
8449,8449,PAULSON AVE + DEAN,40.468037,-79.903493,,,,0,,,,,,
22754,22616,BOWMAN AVE OPP CHESTNUT AVE,40.359025,-79.834076,,,,0,,,,,,
8303,8303,HAMILTON AVE + LANG,40.455119,-79.899498,,,,0,,,,,,
17229,17229,HAZELWOOD AVE + GLADSTONE,40.412525,-79.9403,,,,0,,,,,,
12170,12170,HARTMAN ST + SARAH ST FS,40.34987,-79.83424,,,,0,,,,,,
10983,10983,DUQUESNE BLVD + OAKMONT,40.380929,-79.855409,,,,0,,,,,,
22095,9265,STANTON AVE + KEYSTONE ST,40.477258,-79.954033,,,,0,,,,,,
6289,6289,WEST LIBERTY AVE + #2665,40.397479,-80.028444,,,,0,,,,,,
11324,11324,SOLTIS DR + DESIDERIO,40.286625,-79.89608,,,,0,,,,,,
11640,11640,MAIN ST + EDNA,40.393238,-79.900197,,,,0,,,,,,
1371,1371,BEAVER ST + RIVER,40.526691,-80.159254,,,,0,,,,,,
9117,9117,FRANKSTOWN AVE + EAST VIEW ST,40.458174,-79.903634,,,,0,,,,,,
4754,4754,BOWER HILL RD + LONGRIDGE,40.382124,-80.057853,,,,0,,,,,,
5394,5394,WASHINGTON PIKE + GREAT SOUTHERN SHPG CTR,40.368303,-80.102929,,,,0,,,,,,
8797,8797,LINCOLN AVE + SHETLAND,40.461543,-79.908014,,,,0,,,,,,
6838,6838,SOUTH BUSWAY + OVERBROOK SHELTER,40.385218,-79.995853,,,,0,,,,,,
2820,2820,RHINE ST + ITIN,40.462603,-79.991035,,,,0,,,,,,
1534,1534,BRIGHTON RD + WOODS RUN,40.476618,-80.031797,,,,0,,,,,,
2197,2197,5TH AVE + LOCUST NS,40.520447,-80.172012,,,,0,,,,,,
18490,18490,MIFFLIN RD + INTERBORO,40.369789,-79.913212,,,,0,,,,,,
9049,9049,BEDFORD AVE + HERRON AVE,40.452875,-79.965257,,,,0,,,,,,
39,39,CRAFT AVE + FIFTH FS (DIALYSIS CTR),40.4375675,-79.9637617,,,,0,,,,,,
1465,1465,BEAVER RD + QUAKER,40.548419,-80.18954,,,,0,,,,,,
19577,19577,FEDERAL ST + HEMLOCK ST,40.457232,-80.007126,,,,0,,,,,,
16026,16026,ECKSTIEN + WADSWORTH,40.442613,-79.96843,,,,0,,,,,,
3593,3593,SILVER LANE + FALCK,40.462846,-80.139556,,,,0,,,,,,
8820,8820,MT CARMEL RD + CHADWICK,40.468518,-79.886128,,,,0,,,,,,
2630,2630,MILLVALE AVE + CENTRE,40.453381,-79.947434,,,,0,,,,,,
8183,8183,NEGLEY AVE + MARGARETTA ST,40.467857,-79.928116,,,,0,,,,,,
11036,11036,22ND AVE + MAIN,40.39772,-79.901853,,,,0,,,,,,
2440,2440,MT ROYAL BLVD + GLENN,40.521358,-79.959574,,,,0,,,,,,
34,34,BIGELOW PRTX STATION,40.4441897,-79.9553076,,,,0,,,,,,
7089,7089,PEEBLES ST + FORBES,40.439923,-79.89471,,,,0,,,,,,
12082,12082,IRVINE ST + MOBILE,40.415956,-79.946641,,,,0,,,,,,
14405,14405,FRANKSTOWN RD + TREMONT ST,40.462378,-79.857997,,,,0,,,,,,
9590,9590,HWY RT 51 + BOROUGH PARK,40.352256,-79.977752,,,,0,,,,,,
3333,3333,MT ROYAL BLVD + GRANDVIEW,40.550249,-79.971527,,,,0,,,,,,
22730,22598,CHURCH AVE AT PERRYSVILLE AVE,40.51025,-80.086899,,,,0,,,,,,
21687,7006,CLIMAX ST + GEARING AVE,40.4192197,-80.0053863,,,,0,,,,,,
110,98881,NORTH SIDE STATION,40.447859,-80.009498,,,,0,,,,,,
20931,19427,ALLEGHENY AVE + ARCHIE NS,40.524001,-79.841889,,,,0,,,,,,
22623,2161,28TH ST AT LIBERTY AVE,40.456319,-79.974662,,,,0,,,,,,
8784,8784,CENTRE AVE + ALLEQUIPPA,40.4483,-79.958955,,,,0,,,,,,
2410,2410,32ND ST + SPRING WAY,40.460445,-79.969566,,,,0,,,,,,
7124,7124,FORBES AVE + MURDOCH,40.437806,-79.930837,,,,0,,,,,,
9224,9224,BLACK ST + AIKEN,40.470642,-79.932941,,,,0,,,,,,
10010260,BLR315,Jenny Lind St + Evans St,40.3385438,-79.8500764,,0,,0,,,,,,ADA pad
111,98880,GATEWAY STATION,40.4418106,-80.00405,,,,0,,,,,,
17426,17426,JEFFERSON DR + COMMUNITY CENTER,40.480002,-80.076496,,,,0,,,,,,
972,972,MEADVILLE ST + RISING MAIN,40.46355,-80.006014,,,,0,,,,,,
3418,20900,MT ROYAL BLVD + HAMPTON AVE,40.55433,-79.971164,,,,0,,,,,,
9917,9917,LYSLE BLVD + COURSIN,40.352325,-79.856464,,,,0,,,,,,
20044,20044,HOMEWOOD AVE + FRANKSTOWN FS,40.457685,-79.896149,,,,0,,,,,,
2658,2658,S 18TH ST + #2620,40.420859,-79.985839,,,,0,,,,,,
2169,2169,LIBERTY AVE + 12TH ST,40.4453575,-79.9917669,,,,0,,,,,,
18509,18509,SOUTH AVE + ELVIA FS,40.439024,-79.876324,,,,0,,,,,,
2811,2811,SOUTH SIDE AVE + LUELLA,40.469923,-79.997831,,,,0,,,,,,
1936,1936,CALIFORNIA AVE + BOSTON ST,40.469414,-80.035805,,,,0,,,,,,
4114,4114,STEUBEN ST + SANCTUS FS,40.442464,-80.033115,,,,0,,,,,,
1848,1848,CALIFORNIA AVE + CHELLIS ST,40.486167,-80.043436,,,,0,,,,,,
73,99933,SOUTH PARK ROAD,40.327821,-80.030536,,,,0,,,,,,
20180,20180,CENTER AVE + NORWICH,40.517605,-80.023167,,,,0,,,,,,
21076,3604,STEUBENVILLE PIKE + MCCORMICK FS,40.449191,-80.124441,,,,0,,,,,,
19354,19354,WOODLAND AVE + BRIGHTON FS,40.469916,-80.025973,,,,0,,,,,,
10010474,BLR292,Grandview Ave + Versailles Ave,40.3446863,-79.8363408,,0,,0,,,,,,
8203,8203,CENTRE AVE + AIKEN,40.4558355,-79.938743,,,,0,,,,,,
2417,2417,BUTLER ST + 39TH,40.467355,-79.963858,,,,0,,,,,,
4823,4823,E CARSON ST + 5TH ST,40.428776,-79.994951,,,,0,,,,,,
18197,18197,WALNUT ST + 7TH FS,40.348921,-79.864565,,,,0,,,,,,
18307,18307,WINHURST ST + CALIFORNIA FS,40.487384,-80.044824,,,,0,,,,,,
21235,21235,GREENSBURG PIKE + CENTRAL AVE FS,40.392942,-79.819059,,,,0,,,,,,
6267,6267,KANE BLVD + DAVIS,40.378016,-80.09145,,,,0,,,,,,
4257,4257,STEUBEN ST + WOODLOW NS,40.443509,-80.053828,,,,0,,,,,,
7610,7610,LAKETON RD + WINTON,40.451068,-79.862051,,,,0,,,,,,
20103,20103,FORBES AVE + NORTHUMBERLAND,40.438956,-79.934247,,,,0,,,,,,
4865,4865,ARLINGTON AVE + DENGLER,40.417289,-79.967662,,,,0,,,,,,
19564,19564,FOREST AVE + KLEMONT FS,40.506908,-80.051069,,,,0,,,,,,
19753,19753,CORNELL AVE + SPRUCE VALLEY DR,40.510769,-80.045492,,,,0,,,,,,
76,99930,ST ANNE'S,40.360648,-80.029385,,,,0,,,,,,
18142,18142,ELLSWORTH AVE+ SPAHR,40.458357,-79.927439,,,,0,,,,,,
7100,7100,FORBES AVE + NORTHUMBERLAND FS,40.439003,-79.934171,,,,0,,,,,,
10257,10257,WALNUT ST + 34TH,40.329593,-79.841462,,,,0,,,,,,
21175,19389,GRANT AVE + ERWIN ST,40.37172,-79.853243,,,,0,,,,,,
8384,8384,HOMEWOOD AVE + HERMITAGE,40.460095,-79.895206,,,,0,,,,,,
7716,7716,MONTIER ST + HERR,40.447187,-79.869739,,,,0,,,,,,
22097,9267,STANTON AVE + DUNCAN ST,40.47752,-79.951852,,,,0,,,,,,
4847,4847,E CARSON ST + 10TH ST,40.428654,-79.988994,,,,0,,,,,,
12847,12847,ALPHA DR + BETA DR FS,40.495142,-79.867763,,,,0,,,,,,
1556,1556,NORTH AVE + ARCH ST,40.454999,-80.008809,,,,0,,,,,,
1797,1797,COLBY ST + MT PLEASANT FS,40.4830978,-80.0037806,,,,0,,,,,,"ADA pad, Crosswalk"
1933,1933,CALIFORNIA AVE + #3228,40.473928,-80.038686,,,,0,,,,,,
100099,BLR270,Rodi Rd + Jefferson Rd FS,40.465068,-79.8245911,,,,0,,,,,,
14980,14980,BUTLER ST + 47TH,40.473847,-79.957954,,,,0,,,,,,
9680,9680,BROWNSVILLE RD + CARLYN,40.353929,-79.989761,,,,0,,,,,,
21463,21463,CENTURY DR + GABRIEL BROTHERS,40.34335,-79.942587,,,,0,,,,,,
19405,19405,EDGEWOOD AVE + SAILOR PL FS,40.42343,-79.886315,,,,0,,,,,,
8332,8332,HAMILTON AVE + BRADDOCK,40.453171,-79.891297,,,,0,,,,,,
9593,20645,HWY RT 51 + GRACE,40.344044,-79.97174,,,,0,,,,,,
8528,8528,SHADY AVE + SOLWAY,40.442978,-79.920303,,,,0,,,,,,
20731,20731,LEWIS RUN RD + KELLY LANE,40.331365,-79.936609,,,,0,,,,,,
21909,14873,FRIENDSHIP AVE + AIKEN AVE,40.461878,-79.937768,,,,0,,,,,,
20642,20642,HWY RT 885 AT COAL VALLEY RD FS,40.322095,-79.925844,,,,0,,,,,,
53,99954,MOUNT LEBANON STATION,40.382651,-80.04318,,,,0,,,,,,
8809,8809,LINCOLN AVE + JOSHUA,40.47043,-79.892873,,,,0,,,,,,
8146,8146,OXFORD DR + RACQUET CLUB APTS,40.431294,-79.787605,,,,0,,,,,,
8202,8202,CENTRE AVE + SHADYSIDE HOSPITAL,40.455549,-79.939653,,,,0,,,,,,
16605,16605,2ND ST + OLIVER,40.376552,-79.849998,,,,0,,,,,,
10010352,BLR005,Perry Hwy + Wallace Rd FS,40.632978,-80.0594067,,0,,0,,,,,,
19731,19731,KANE BLVD + OUR LADY OF GRACE,40.374043,-80.085023,,,,0,,,,,,
6793,6793,WEYMAN RD + FOXWOOD MANOR APTS,40.367182,-79.999221,,,,0,,,,,,
891,891,PERRYSVILLE AVE + ELLZEY,40.471837,-80.009947,,,,0,,,,,,
7257,7257,RANKIN BLVD + HAWKINS,40.412011,-79.881276,,,,0,,,,,,
14248,14248,VERONA RD + THIRD ST,40.47795,-79.845127,,,,0,,,,,,
7119,7119,FORBES AVE + BEELER,40.443865,-79.938933,,,,0,,,,,,
7055,7055,WOODSTOCK AVE + #2695,40.414302,-79.872644,,,,0,,,,,,
10010456,BLR245,Stroschein Rd + Wm Penn Hwy FS,40.4381979,-79.7694669,,0,,0,,,,,,
1626,1626,LINCOLN AVE + BRIGHTON RD,40.492506,-80.049223,,,,0,,,,,,
200251,BLR136,Shady Ave + Howe St,40.4545991,-79.9218491,,,,0,,,,,,
12089,12089,SECOND AVE + TECHNOLOGY DR,40.434051,-79.965084,,,,0,,,,,,
4527,4527,MAIN ST + JANE,40.411996,-80.080105,,,,0,,,,,,
1010,1010,CENTER AVE + WAVERLY AVE,40.517416,-80.035841,,,,0,,,,,,
22642,22524,WEST LIBERTY AVE OPP BROOKSIDE AVE,40.410348,-80.015592,,,,0,,,,,,
16107,16107,EAST BUSWAY + HERRON STATION B,40.459163,-79.966949,,,,0,,,,,,
