stop_id,stop_name,usage_stop_name,id_name_mismatch,muni,hood,lat,lon,weekday_boardings,saturday_boardings,sunday_boardings,cur_weekday_trips,prop_weekday_trips,cur_weekday_hourly,prop_weekday_hourly,cur_early_4_6a,cur_am_6_9a,cur_mid_9a_3p,cur_pm_3_6p,cur_eve_6_8p,cur_late_8_11p,cur_owl_11p_4a,prop_early_4_6a,prop_am_6_9a,prop_mid_9a_3p,prop_pm_3_6p,prop_eve_6_8p,prop_late_8_11p,prop_owl_11p_4a,current_routes,proposed_routes,n_current_routes,n_proposed_routes,cur_saturday_trips,prop_saturday_trips,cur_saturday_hourly,prop_saturday_hourly,cur_sunday_trips,prop_sunday_trips,cur_sunday_hourly,prop_sunday_hourly,cur_week_any_minimum,prop_week_any_minimum,cur_weekdays_any_minimum,prop_weekdays_any_minimum,cur_weekends_any_minimum,prop_weekends_any_minimum,cur_week_any_hourly,prop_week_any_hourly,cur_weekend_any_hourly,prop_weekend_any_hourly,cur_week_any_minimum_150m,prop_week_any_minimum_150m,cur_weekdays_any_minimum_150m,prop_weekdays_any_minimum_150m,cur_weekends_any_minimum_150m,prop_weekends_any_minimum_150m,cur_week_any_hourly_150m,prop_week_any_hourly_150m,cur_weekend_any_hourly_150m,prop_weekend_any_hourly_150m
8881,PENN AVE + SHERIDAN AVE,PENN AVE AT SHERIDAN AVE,0,"Pittsburgh city (Allegheny, PA)",East Liberty,40.461031,-79.923589,239.19,183.4,128.0,1254,1742,1,1,39,279,343,293,123,119,58,54,324,544,338,186,170,126,71B;71C;74;75;77;82;86;88;89;P1;P10;P12;P16;P17;P3;P67;P68;P69;P7;P71;P76;P78,1;1L;28X;45;52L;64;67;69;71X;73L;74;75;76L;77L;78;79;80X;82;86;87;88;92;P1;P3,22,24,735,1292,1,1,571,966,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4839,SMITHFIELD ST + THIRD AVE,SMITHFIELD ST AT THIRD AVE,0,"Pittsburgh city (Allegheny, PA)",Central Business District,40.438302,-79.999898,237.33,133.0,79.6,1588,1970,1,1,54,329,460,333,152,181,79,48,378,613,371,212,201,147,39;40;41;43;44;48;51;51L;52L;53L;56;57;58;61A;61B;61C;71B;81;82;83;G2;P1;P12;P16;P67;Y1;Y45;Y46;Y47;Y49,1L;28X;35;35S;39;40;44;46L;48;49;51;51S;52L;53;56;57;58;60X;61X;62X;71X;73L;76L;77L;80X;82;83;86;87;88;91;92;G1;P1,30,34,1087,1407,1,1,804,1046,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8191,NEGLEY AVE + CENTRE,NEGLEY AVE AT CENTRE AVE,0,"Pittsburgh city (Allegheny, PA)",Friendship,40.457468,-79.934247,235.19,168.2,121.8,1215,1303,1,1,36,279,328,290,116,110,56,45,251,394,266,132,122,93,64;71A;71C;75;77;82;86;87;P1;P10;P12;P16;P17;P3;P67;P68;P69;P7;P71;P76;P78,1L;28X;52L;64;67;69;73L;75;76L;77L;78;80X;82;85;86;87;P1;P3,21,18,701,886,1,1,528,691,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34,FIFTH AVE + UNIVERSITY PL,FIFTH AVE AT UNIVERSITY PL,0,"Pittsburgh city (Allegheny, PA)",North Oakland,40.443874,-79.955668,232.71,100.4,54.4,1606,1746,1,1,58,268,524,317,158,168,113,55,298,546,289,195,188,175,28X;54;58;61A;61B;61C;61D;67;69;71A;71B;71C;71D;75;81;83;93;P3,28X;35;35S;45;50;54;60X;61X;62X;70;71X;72;75;80X;81;85;9;93;P3,18,19,1119,1392,1,1,783,1068,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2551,S 18TH ST + E CARSON ST,S 18TH ST AT E CARSON ST,0,"Pittsburgh city (Allegheny, PA)",South Side Flats,40.428466,-79.980531,232.71,137.0,84.4,511,642,1,1,19,97,159,98,49,58,31,20,112,230,113,69,54,44,48;51;54;81;83,45;48;51;51S;57;72;83;84,5,8,371,504,1,1,267,356,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4840,SMITHFIELD ST + FT PITT BLVD,SMITHFIELD ST AT FT PITT BLVD,0,"Pittsburgh city (Allegheny, PA)",Central Business District,40.436891,-80.000842,228.9,138.6,111.0,991,1264,1,1,32,200,299,198,97,121,44,24,233,430,225,142,132,78,39;40;41;43;44;48;51;51L;52L;53L;56;57;58;81;82;83;Y1;Y45;Y46;Y47;Y49,35;35S;39;40;44;46L;48;49;51;51S;53;56;57;58;82;83;86;87;88;91;92,21,21,671,886,1,1,487,659,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8193,CENTRE AVE + AIKEN,CENTRE AVE AT AIKEN AVE,0,"Pittsburgh city (Allegheny, PA)",Bloomfield,40.456089,-79.938178,226.0,152.8,83.0,648,614,1,1,24,107,210,124,65,74,44,22,111,193,109,64,61,54,64;71A;71C;75;77;82;86,64;75;80X;82;85;86,7,6,516,498,1,1,398,370,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12177,FOURTH AVE + WOOD,FOURTH AVE AT WOOD ST,0,"Pittsburgh city (Allegheny, PA)",Central Business District,40.439482,-80.001669,224.9,131.2,104.8,2917,3525,1,1,99,627,835,635,275,310,136,74,663,1119,635,391,376,267,13;16;17;19L;20;21;22;24;26;27;28X;29;31;36;38;39;40;41;43;44;48;51;51L;52L;53L;56;57;58;61A;61B;61C;65;67;69;71B;77;8;81;82;83;G2;G3;G31;O1;O12;O5;P1;P10;P12;P16;P17;P67;P69;P7;P76;P78;Y1;Y45;Y46;Y47;Y49,10L;11;12;12L;13;14;16;18;19L;21;22;23L;24;25;26;27;28X;29;29S;2L;31;35;35S;36L;38;39;4;40;44;46L;48;49;5;51;51S;52L;53;56;57;58;6;60X;61X;62X;67;69;7;70;71X;77L;78;8;80X;82;83;86;87;88;91;92;G1;P1,61,62,1824,2494,1,1,1379,1862,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15878,EAST BUSWAY + HAMNETT STATION C,EAST BUSWAY AT HAMNETT STATION C,0,"Wilkinsburg borough (Allegheny, PA)",,40.437189,-79.885613,223.43,112.0,76.0,424,500,1,1,11,100,116,99,42,34,22,20,97,139,105,51,48,40,61A;71;P1;P3;P71,52L;60X;P1;P3,5,4,230,350,1,1,152,272,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16063,EAST BUSWAY + SWISSVALE STATION A,EAST BUSWAY AT SWISSVALE STATION A,0,"Swissvale borough (Allegheny, PA)",,40.415288,-79.87905,217.9,84.8,52.6,634,704,1,1,22,135,182,141,63,54,37,24,127,190,131,70,81,81,59;61A;61B;71;P1;P3;P7;P71,52L;60X;62X;66;P1;P3,8,6,364,500,1,1,242,382,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16111,EAST BUSWAY + WILKINSBURG STATION B,EAST BUSWAY AT WILKINSBURG STATION B,0,"Wilkinsburg borough (Allegheny, PA)",,40.446781,-79.888757,216.57,159.2,124.2,976,1032,1,1,32,221,262,226,92,91,52,36,193,325,208,110,100,60,67;69;71;71C;71D;79;86;P1;P12;P16;P17;P3;P67;P68;P69;P7;P71;P76;P78,52L;58;67;68;69;69S;70;72;73L;76L;77L;78;78S;79;88;P1;P3,19,17,535,702,1,1,382,540,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4829,WOOD ST + THIRD AVE FS,WOOD ST AT THIRD AVE FS,0,"Pittsburgh city (Allegheny, PA)",Central Business District,40.439076,-80.001471,197.86,72.6,61.2,2867,3374,1,1,97,618,816,626,270,304,136,74,633,1070,606,373,359,259,13;16;17;19L;20;21;22;24;26;27;28X;29;31;36;38;39;40;41;43;44;48;51;51L;52L;53L;56;57;58;61A;61B;61C;65;67;69;71B;77;8;81;82;83;G2;G3;G31;O1;O12;O5;P1;P10;P12;P16;P17;P67;P69;P7;P76;P78;Y1;Y45;Y46;Y47;Y49,10L;12L;13;16;18;19L;21;22;23L;24;25;26;27;28X;29;29S;31;35;35S;36L;38;39;40;44;46L;48;49;51;51S;52L;53;56;57;58;6;60X;61X;62X;67;69;70;71X;77L;78;8;80X;82;83;86;87;88;91;92;G1;P1,61,55,1801,2385,1,1,1360,1779,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7357,BRADDOCK HILLS SHOPPING CENTER + GIANT EAGLE,BRADDOCK HILLS SHPG CTR AT GIANT EAGLE,0,"Braddock Hills borough (Allegheny, PA)",,40.414495,-79.855219,197.24,148.8,118.4,293,390,1,1,6,47,109,61,34,31,5,11,55,108,57,38,59,62,59;61A;61B;P68,60X;62X;66;68,4,4,224,304,1,1,179,220,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
944,CEDAR AVE + PRESSLEY ST,CEDAR AVE AT PRESSLEY ST,0,"Pittsburgh city (Allegheny, PA)",East Allegheny,40.45153,-80.001041,190.62,112.4,97.6,825,771,1,1,32,165,256,162,73,96,41,23,136,261,141,85,78,47,1;11;12;13;15;16;17;2;4;54;6;7;8;P13,11;12;13;14;16;18;2L;4;5;54;6;7;8,14,13,603,550,1,1,448,436,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2639,FIFTH AVE + CRAFT AVE (CARLOW UNIV),FIFTH AVE OPP CRAFT AVE (CARLOW UNIV),0,"Pittsburgh city (Allegheny, PA)",West Oakland,40.437962,-79.963795,183.71,126.6,92.8,1386,1648,1,1,49,230,445,274,142,150,96,50,282,515,272,181,178,170,28X;54;58;61A;61B;61C;61D;65;67;69;71A;71B;71C;71D;75;81;83;93;P3,28X;35;35S;45;50;54;58;60X;61X;62X;70;71X;72;75;80X;83;84;85;93;P3,19,20,969,1342,1,1,703,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7097,FORBES AVE + WIGHTMAN,FORBES AVE AT WIGHTMAN ST,0,"Pittsburgh city (Allegheny, PA)",Squirrel Hill North,40.438102,-79.92752,179.33,84.8,80.6,606,566,1,1,22,91,199,114,64,66,50,13,92,161,85,63,71,81,61A;61B;61C;61D;64;74,50;60X;61X;62X;64,6,5,504,476,1,1,320,324,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
179,9TH ST + PENN AVE,9TH ST AT PENN AVE,0,"Pittsburgh city (Allegheny, PA)",Central Business District,40.443888,-79.998481,177.86,73.8,47.0,3074,3283,1,1,102,671,870,662,289,331,149,71,619,1053,615,363,340,222,1;11;12;13;15;16;17;19L;2;28X;29;31;39;4;40;41;43;44;48;51;6;61A;61B;61C;65;67;69;7;71B;77;8;81;82;83;86;87;88;91;G2;G3;G31;O1;O12;O5;P1;P10;P12;P13;P16;P17;P67;P68;P69;P7;P71;P76;P78;Y46;Y47;Y49,10L;11;12;12L;13;14;16;18;19L;1L;21;23L;24;25;27;28X;29;29S;2L;31;39;4;40;44;46L;48;49;5;51;51S;52L;53;56;57;58;6;60X;61X;62X;67;69;7;70;71X;73L;76L;77L;78;8;80X;82;83;86;87;88;91;92;G1;P1,60,59,2021,2260,1,1,1528,1698,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7126,FORBES AVE + MURRAY AVE,FORBES AVE AT MURRAY AVE,0,"Pittsburgh city (Allegheny, PA)",Squirrel Hill South,40.43801,-79.923198,177.1,154.6,116.4,674,647,1,1,23,106,221,128,73,72,51,14,105,190,99,73,81,85,61A;61B;61C;61D;64;65;74;93,50;60X;61X;62X;64;74;93,8,7,528,527,1,1,338,366,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10147,FOURTH AVE + PPG ENTRANCE,FOURTH AVE AT PPG ENTRANCE,0,"Pittsburgh city (Allegheny, PA)",Central Business District,40.440204,-80.003579,169.52,53.8,36.8,3043,3521,1,1,104,637,891,651,291,329,140,78,649,1120,637,391,372,274,13;16;17;19L;20;21;22;24;26;27;28X;29;31;36;38;39;40;41;43;44;48;51;51L;52L;53L;56;57;58;61A;61B;61C;65;67;69;71B;77;8;81;82;83;G2;G3;G31;O1;O12;O5;P1;P10;P17;P69;P7;P76;P78;Y1;Y45;Y46;Y47;Y49,10L;12L;13;16;18;19L;21;22;23L;24;25;26;27;28X;29;29S;31;36L;38;39;40;44;46L;48;49;51;51S;53;56;57;58;6;60X;61X;62X;67;69;70;71X;78;8;80X;82;83;86;87;88;91;92;G1;P1,58,51,1927,2500,1,1,1461,1875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20501,EAST BUSWAY + NEGLEY STATION A,EAST BUSWAY AT NEGLEY STATION A,0,"Pittsburgh city (Allegheny, PA)",Shadyside,40.456722,-79.93237,166.81,99.8,75.2,1176,1268,1,1,35,271,316,282,110,106,56,45,246,382,259,128,118,90,64;71A;71C;75;77;82;86;P1;P10;P12;P16;P17;P3;P67;P68;P69;P7;P71;P76;P78,1L;28X;52L;64;67;69;73L;75;76L;77L;78;80X;82;85;86;P1;P3,20,17,679,852,1,1,519,668,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8627,CENTRE AVE + DINWIDDIE,CENTRE AVE AT DINWIDDIE ST,0,"Pittsburgh city (Allegheny, PA)",Crawford-Roberts,40.44324,-79.980741,166.76,119.0,76.6,232,306,1,1,9,40,68,46,25,32,12,10,53,105,54,31,32,21,81;82;83,81;82;83;84,3,4,172,240,1,1,168,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8233,PENN AVE + VILLAGE OF EASTSIDE SHOPPING CENTER,PENN AVE AT VILLAGE OF EASTSIDE SHPG CTR,0,"Pittsburgh city (Allegheny, PA)",East Liberty,40.458198,-79.918378,165.76,146.8,92.0,778,1152,1,1,24,147,234,164,81,87,41,30,196,370,216,130,118,92,71C;74;75;77;82;86;88;89;P1;P17;P3,1;28X;45;52L;64;74;75;77L;79;80X;82;86;87;88;92;P1;P3,11,17,540,947,1,1,433,703,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3133,PENN AVE + HIGHLAND AVE,PENN AVE AT HIGHLAND AVE,0,"Pittsburgh city (Allegheny, PA)",East Liberty,40.461453,-79.925052,164.33,130.2,65.2,1254,1742,1,1,38,280,342,293,124,119,58,54,324,544,338,186,170,126,71B;71C;74;75;77;82;86;88;89;P1;P10;P12;P16;P17;P3;P67;P68;P69;P7;P71;P76;P78,1;1L;28X;45;52L;64;67;69;71X;73L;74;75;76L;77L;78;79;80X;82;86;87;88;92;P1;P3,22,24,735,1292,1,1,571,966,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11669,FOURTH AVE + SMITHFIELD,FOURTH AVE AT SMITHFIELD ST,0,"Pittsburgh city (Allegheny, PA)",Central Business District,40.438785,-79.99975,164.29,85.4,73.4,2326,2840,1,1,77,486,658,526,216,245,118,70,538,870,532,305,293,232,13;16;17;19L;39;40;41;43;44;48;51;51L;52L;53L;56;57;58;61A;61B;61C;65;67;69;71B;77;8;81;82;83;G2;O1;O12;O5;P1;P10;P12;P16;P17;P67;P68;P69;P7;P71;P76;P78;Y1;Y45;Y46;Y47;Y49,10L;12L;13;16;18;19L;1L;28X;35;35S;39;40;44;46L;48;49;51;51S;52L;53;56;57;58;6;60X;61X;62X;67;69;70;71X;73L;76L;77L;78;8;80X;82;83;86;87;88;91;92;G1;P1,50,46,1523,2010,1,1,1121,1497,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3241,FORBES AVE + BOYD ST (DUQUESNE UNIV),FORBES AVE AT BOYD ST (DUQUESNE UNIV),0,"Pittsburgh city (Allegheny, PA)",Bluff,40.437995,-79.993535,160.38,27.8,27.8,1033,1251,1,1,39,208,295,219,101,108,63,33,233,347,231,132,138,137,52L;53L;56;57;58;61A;61B;61C;71B;81;82;83;G2;P1;P12;P16;P67,1L;28X;35;52L;53;56;58;60X;61X;62X;71X;73L;76L;77L;80X;82;83;G1;P1,17,19,718,929,1,1,537,680,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10922,MURRAY AVE + HOBART,MURRAY AVE AT HOBART ST,0,"Pittsburgh city (Allegheny, PA)",Squirrel Hill South,40.433577,-79.922917,157.95,93.8,63.6,439,376,1,1,14,71,144,86,47,48,29,9,63,124,62,45,43,30,61C;61D;64;65;74;93,50;61X;64;74;93,6,5,332,304,1,1,214,216,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
619,WEST VIEW PLAZA FIRE LANE + GIANT EAGLE,WEST VIEW PLAZA FIRE LANE AT GIANT EAGLE,0,"West View borough (Allegheny, PA)",,40.516673,-80.03865,157.48,145.0,89.0,184,206,1,1,5,38,61,37,17,20,6,7,35,71,35,23,20,15,13;8,13;17;8,2,3,136,170,1,1,88,130,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3242,FORBES AVE + MCANULTY DR,FORBES AVE AT MCANULTY DR,0,"Pittsburgh city (Allegheny, PA)",Bluff,40.43795,-79.991234,157.05,35.4,44.8,862,974,1,1,34,149,266,171,87,98,57,26,167,281,159,108,114,119,52L;53L;56;57;58;61A;61B;61C;71B;81;82;83;G2,53;56;60X;61X;62X;71X;80X;81;82;83;G1,13,11,652,770,1,1,492,553,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
17740,TARGET DR + TARGET PERIMETER RD,TARGET DR AT TARGET PERIMETER RD,0,"Homestead borough (Allegheny, PA)",,40.411125,-79.909742,152.57,161.0,134.0,465,440,1,1,21,76,154,81,48,53,32,9,74,147,73,50,51,36,52L;53L;57;59;61C;61D;64,50;57;59;61X;64;66,7,6,382,398,1,1,266,284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
17677,ROSS ST + WOOD,ROSS AVE AT WOOD ST FS (SAVE A LOT),0,"Wilkinsburg borough (Allegheny, PA)",,40.442493,-79.88411,150.9,118.0,57.0,807,810,1,1,30,164,230,172,78,81,52,24,144,263,148,93,84,54,61A;67;69;71;71C;71D;79;86;P12;P16;P17;P67;P68;P69;P7;P71;P76;P78,52L;58;60X;67;68;69;69S;70;72;73L;76L;77L;78;78S;79;88,18,16,501,592,1,1,354,432,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1174,FIFTH AVE + CRAIG ST NS,FIFTH AVE AT CRAIG ST NS,0,"Pittsburgh city (Allegheny, PA)",North Oakland,40.446805,-79.949606,150.86,67.8,43.6,1606,1719,1,1,58,268,525,311,161,171,112,55,293,535,286,191,182,177,28X;54;58;61A;61B;61C;61D;67;69;71A;71B;71C;71D;75;81;83;93;P3,28X;35;35S;45;50;54;60X;61X;62X;70;71X;72;75;80X;81;85;9;93;P3,18,19,1119,1375,1,1,783,1054,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2649,S 18TH ST + SARAH ST,S 18TH ST AT SARAH ST,0,"Pittsburgh city (Allegheny, PA)",South Side Flats,40.427948,-79.980684,150.33,118.6,109.0,511,609,1,1,19,97,159,98,49,58,31,19,106,218,107,66,51,42,48;51;54;81;83,45;48;51;51S;57;72;83;84,5,8,371,470,1,1,267,333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8192,CENTRE AVE + GRAHAM,CENTRE AVE AT GRAHAM ST,0,"Pittsburgh city (Allegheny, PA)",Friendship,40.456622,-79.936379,148.95,113.8,78.0,1176,1268,1,1,35,271,316,283,110,105,56,45,247,381,260,128,117,90,64;71A;71C;75;77;82;86;P1;P10;P12;P16;P17;P3;P67;P68;P69;P7;P71;P76;P78,1L;28X;52L;64;67;69;73L;75;76L;77L;78;80X;82;85;86;P1;P3,20,17,679,852,1,1,519,668,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
214,SANDUSKY ST + ISABELLA ST,SANDUSKY ST AT ISABELLA ST,0,"Pittsburgh city (Allegheny, PA)",North Shore,40.447846,-80.001964,147.95,108.4,85.6,677,673,1,1,27,139,205,138,62,75,31,19,120,227,122,75,69,41,1;11;12;13;15;16;17;2;4;6;7;8;P13,11;12;13;14;16;18;2L;4;5;6;7;8,13,12,498,478,1,1,375,376,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8889,CENTRE AVE + NEGLEY,CENTRE AVE AT NEGLEY AVE,0,"Pittsburgh city (Allegheny, PA)",East Liberty,40.457366,-79.933883,146.43,128.2,84.8,1215,1303,1,1,36,279,328,290,116,110,56,45,251,394,266,132,122,93,64;71A;71C;75;77;82;86;87;P1;P10;P12;P16;P17;P3;P67;P68;P69;P7;P71;P76;P78,1L;28X;52L;64;67;69;73L;75;76L;77L;78;80X;82;85;86;87;P1;P3,21,18,701,886,1,1,528,691,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4814,E CARSON ST + 24TH ST,E CARSON ST AT S 24TH ST,0,"Pittsburgh city (Allegheny, PA)",South Side Flats,40.428244,-79.971017,146.05,82.0,49.4,281,552,1,1,10,50,87,56,27,37,14,20,97,191,100,58,48,38,48;54;75;81;83,45;48;54;57;72;83;84,5,7,215,456,1,1,162,340,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
44,STANWIX ST AT FORBES AVE,STANWIX ST AT FORBES AVE,0,"Pittsburgh city (Allegheny, PA)",Central Business District,40.441042,-80.003964,145.95,31.4,34.6,3614,3567,1,1,131,751,1064,760,348,390,170,79,660,1135,644,396,378,275,1;11;12;13;15;16;17;19L;2;20;21;22;24;26;27;28X;29;31;36;38;39;40;41;43;44;48;51;51L;52L;53L;56;57;58;6;61A;61B;61C;65;67;69;71B;77;8;81;82;83;86;87;88;91;G2;G3;G31;O1;O12;O5;P1;P10;P17;P69;P7;P76;P78;Y1;Y45;Y46;Y47;Y49,10L;11;12;12L;13;14;16;18;19L;21;22;23L;24;25;26;27;28X;29;29S;2L;31;36L;38;39;4;40;44;46L;48;49;5;51;51S;53;56;57;58;6;60X;61X;62X;67;69;7;70;71X;78;8;80X;82;83;86;87;88;91;92;G1;P1,68,58,2368,2561,1,1,1807,1919,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
175,CEDAR AVE + PRESSLEY ST,CEDAR AVE OPP PRESSLEY ST,0,"Pittsburgh city (Allegheny, PA)",Allegheny Center,40.451587,-80.001206,145.71,96.6,75.4,825,771,1,1,32,165,256,162,73,96,41,23,136,261,141,85,78,47,1;11;12;13;15;16;17;2;4;54;6;7;8;P13,11;12;13;14;16;18;2L;4;5;54;6;7;8,14,13,603,550,1,1,448,436,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
28,FORBES AVE + MCKEE PL,FORBES AVE AT MCKEE PL,0,"Pittsburgh city (Allegheny, PA)",Central Oakland,40.43967,-79.9595,145.38,48.8,51.0,1664,1878,1,1,59,278,538,328,167,177,117,63,321,590,315,205,203,181,28X;54;58;61A;61B;61C;61D;67;69;71A;71B;71C;71D;75;81;83;93;P3,28X;35;35S;45;50;54;60X;61X;62X;70;71X;72;75;80X;81;83;84;85;9;93;P3,18,21,1165,1508,1,1,827,1146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18173,FORBES + MARGARET MORRISON NS,FORBES AVE AT MARGARET MORRISON ST NS,0,"Pittsburgh city (Allegheny, PA)",Squirrel Hill North,40.442789,-79.93778,143.67,51.6,41.0,581,594,1,1,21,90,189,110,58,66,47,14,97,174,90,65,70,84,61A;61B;61C;61D;67;69,50;60X;61X;62X;70,6,5,422,480,1,1,276,338,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27,FORBES AVE + HALKET ST (MAGEE HOSPITAL),FORBES AVE AT HALKET ST (MAGEE HOSPITAL),0,"Pittsburgh city (Allegheny, PA)",South Oakland,40.438295,-79.961409,142.38,113.4,51.8,1386,1675,1,1,50,229,445,274,142,150,96,50,287,524,277,184,182,171,28X;54;58;61A;61B;61C;61D;65;67;69;71A;71B;71C;71D;75;81;83;93;P3,28X;35;35S;45;50;54;58;60X;61X;62X;70;71X;72;75;80X;81;83;84;85;93;P3,19,21,969,1359,1,1,703,1014,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8196,CENTRE AVE + MOREWOOD,CENTRE AVE AT MOREWOOD AVE,0,"Pittsburgh city (Allegheny, PA)",Bloomfield,40.454235,-79.944368,142.05,52.6,38.8,615,576,1,1,21,104,203,118,58,70,41,22,105,180,102,60,54,53,54;71A;71C;75;77;82,54;75;80X;82;85,6,5,439,454,1,1,335,352,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15851,WALMART + SHELTER (N VERSAILLES),WALMART AT SHELTER (N VERSAILLES),0,"North Versailles township (Allegheny, PA)",,40.387864,-79.823247,141.1,122.2,102.2,102,102,1,1,5,20,27,23,10,11,6,3,16,33,18,13,13,6,55;59;P76,66;68;76L,3,3,66,64,0,1,58,56,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4126,LIBERTY AVE + WYNDHAM GRAND HOTEL,LIBERTY AVE AT WYNDHAM GRAND HOTEL,0,"Pittsburgh city (Allegheny, PA)",Central Business District,40.44144,-80.005643,140.24,104.2,81.8,2129,2295,1,1,76,458,615,468,201,216,95,54,424,700,421,253,245,198,13;16;17;19L;20;21;22;24;26;27;28X;29;31;36;38;52L;53L;56;57;58;61A;61B;61C;65;67;69;71B;77;8;G2;G3;G31;O1;O12;O5;P1;P10;P17;P69;P7;P76;P78,10L;12L;13;16;18;19L;21;22;23L;24;25;26;27;28X;29;29S;31;36L;38;6;60X;61X;62X;67;69;70;71X;78;8;80X;G1;P1,42,32,1276,1620,1,1,986,1228,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7098,FORBES AVE + MURDOCH,FORBES AVE AT MURDOCH ST,0,"Pittsburgh city (Allegheny, PA)",Squirrel Hill North,40.437906,-79.930587,137.14,61.0,26.0,484,496,1,1,20,74,156,94,48,51,41,10,82,138,73,54,63,76,61A;61B;61C;61D,50;60X;61X;62X,4,4,392,408,1,1,248,278,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16109,EAST BUSWAY + EAST LIBERTY STATION B,EAST BUSWAY AT EAST LIBERTY STATION B,0,"Pittsburgh city (Allegheny, PA)",Shadyside,40.459348,-79.923089,135.33,27.6,18.6,1254,1742,1,1,38,279,344,293,123,119,58,54,324,543,339,186,170,126,71B;71C;74;75;77;82;86;88;89;P1;P10;P12;P16;P17;P3;P67;P68;P69;P7;P71;P76;P78,1;1L;28X;45;52L;64;67;69;71X;73L;74;75;76L;77L;78;79;80X;82;86;87;88;92;P1;P3,22,24,735,1292,1,1,571,966,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
