block_group_geoid,population,lat,lon
420034773002,422,40.367022,-79.966323
420034773002,418,40.368262,-79.963911
420034773002,199,40.365887,-79.969457
420034773002,92,40.367599,-79.964012
420034773003,346,40.360032,-79.969281
420034773003,197,40.359501,-79.974006
420034773003,148,40.363690,-79.970740
420034773003,123,40.364694,-79.973060
420034773003,109,40.362495,-79.976346
420034773003,98,40.363338,-79.973000
420034773003,79,40.360883,-79.975028
420034773003,74,40.361851,-79.975447
420034773003,63,40.362489,-79.973182
420034773003,32,40.362720,-79.977748
420034773003,19,40.361227,-79.981162
420034773003,17,40.361941,-79.979696
420034773003,7,40.360816,-79.981932
420034773004,147,40.360168,-79.977813
420034773004,138,40.357748,-79.972913
420034773004,126,40.356321,-79.976014
420034773004,101,40.360497,-79.979272
420034773004,89,40.351441,-79.973974
420034773004,81,40.353593,-79.973990
420034773004,68,40.358248,-79.980106
420034773004,60,40.352504,-79.974809
420034773004,47,40.353291,-79.975811
420034773004,45,40.355537,-79.972222
420034773004,43,40.357430,-79.979109
420034773004,38,40.353202,-79.977462
420034773004,33,40.356321,-79.971550
420034773004,30,40.360367,-79.980703
420034773004,28,40.358630,-79.981077
420034773004,17,40.361362,-79.979896
420034773005,409,40.356434,-79.985125
420034773005,330,40.347512,-79.983257
420034773005,149,40.347075,-79.976303
420034773005,85,40.356550,-79.982994
420034773005,79,40.345297,-79.979768
420034773005,75,40.353219,-79.988595
420034773005,66,40.348954,-79.980733
420034773005,63,40.354118,-79.981280
420034773005,61,40.355695,-79.983482
420034773005,61,40.351067,-79.987410
420034773005,58,40.347833,-79.979714
420034773005,57,40.350802,-79.985925
420034773005,52,40.349183,-79.979473
420034773005,50,40.350219,-79.984472
420034773005,41,40.349290,-79.978264
420034773005,40,40.358115,-79.984679
420034773005,36,40.350587,-79.977764
420034773005,36,40.350251,-79.980065
420034773005,33,40.351940,-79.984930
420034773005,30,40.346774,-79.980129
420034781001,202,40.375885,-79.978771
420034781001,129,40.377485,-79.978861
420034781001,116,40.379028,-79.979253
420034781001,77,40.381344,-79.979172
420034781001,70,40.376950,-79.976742
420034781001,66,40.379958,-79.977562
420034781001,55,40.375189,-79.980351
420034781001,48,40.380474,-79.978213
420034781001,46,40.380344,-79.980899
420034781001,46,40.378579,-79.977420
420034781001,41,40.381043,-79.978879
420034781001,39,40.379403,-79.977456
420034781001,37,40.379988,-79.980651
420034781001,36,40.379233,-79.980316
420034781001,36,40.378095,-79.977333
420034781001,35,40.380671,-79.978702
420034781001,33,40.379628,-79.980440
420034781001,33,40.377178,-79.977121
420034781001,31,40.377615,-79.977259
420034781001,30,40.380730,-79.981020
420034781001,26,40.378578,-79.975764
420034781001,23,40.378264,-79.976354
420034781001,11,40.378808,-79.980250
420034781001,10,40.379710,-79.975932
420034781001,4,40.380650,-79.976239
420034781002,173,40.375490,-79.982253
420034781002,69,40.372776,-79.978386
420034781002,66,40.374467,-79.976099
420034781002,66,40.373019,-79.976741
420034781002,58,40.375650,-79.976433
420034781002,46,40.374026,-79.980975
420034781002,42,40.372247,-79.979613
420034781002,36,40.373951,-79.977710
420034781002,34,40.374377,-79.977952
420034781002,34,40.373195,-79.980304
420034781002,29,40.373644,-79.977013
420034781002,26,40.374803,-79.978334
420034781002,26,40.373761,-79.979155
420034781002,24,40.375206,-79.978635
420034781002,21,40.374334,-79.980341
420034781002,17,40.373515,-79.979686
420034781002,16,40.374581,-79.979804
420034781002,10,40.373312,-79.975800
420034781003,126,40.370511,-79.976739
420034781003,121,40.368621,-79.977523
420034781003,104,40.369428,-79.981721
420034781003,85,40.368714,-79.984350
420034781003,78,40.365620,-79.986937
420034781003,66,40.364966,-79.984900
420034781003,58,40.370893,-79.978922
420034781003,45,40.368776,-79.980115
420034781003,42,40.371860,-79.977987
420034781003,38,40.365177,-79.985989
420034781003,36,40.363574,-79.986586
420034781003,36,40.362989,-79.986477
420034781003,34,40.367435,-79.980115
420034781003,32,40.368159,-79.981256
420034781003,31,40.371799,-79.976162
420034781003,29,40.369152,-79.979637
420034781003,28,40.369461,-79.977493
420034781003,28,40.368418,-79.980690
420034781003,25,40.369396,-79.979180
420034781003,24,40.369697,-79.977983
420034781003,22,40.363973,-79.987570
420034781003,21,40.370099,-79.978744
420034781003,18,40.367868,-79.981712
420034781003,14,40.370751,-79.979974
420034781003,12,40.369891,-79.979153
420034781003,7,40.366226,-79.983250
420034781004,182,40.372315,-79.983810
420034781004,130,40.378987,-79.982941
420034781004,110,40.380994,-79.983398
420034781004,91,40.377770,-79.984644
420034781004,88,40.376680,-79.982840
420034781004,83,40.378011,-79.981880
420034781004,78,40.377473,-79.981309
420034781004,73,40.376069,-79.980032
420034781004,68,40.374084,-79.984543
420034781004,62,40.376924,-79.984586
420034781004,59,40.380172,-79.983190
420034781004,53,40.377975,-79.984416
420034781004,53,40.377405,-79.979883
420034782001,174,40.366311,-79.974840
420034782001,127,40.366276,-79.977249
420034782001,114,40.364693,-79.976300
420034782001,89,40.367694,-79.977455
420034782001,79,40.368115,-79.974756
420034782001,69,40.368829,-79.975457
420034782001,62,40.367091,-79.977051
420034782001,59,40.364519,-79.975115
420034782001,58,40.366335,-79.978867
420034782001,53,40.363098,-79.981311
420034782001,52,40.362455,-79.982268
420034782001,47,40.364404,-79.981088
420034782001,46,40.363664,-79.980060
420034782001,45,40.363364,-79.979019
420034782001,42,40.366925,-79.979336
420034782001,41,40.365791,-79.980264
420034782001,41,40.364711,-79.979715
420034782001,39,40.362528,-79.981309
420034782001,31,40.366299,-79.980818
420034782001,31,40.362989,-79.978318
420034782001,30,40.362219,-79.980000
420034782001,25,40.365388,-79.979699
420034782001,24,40.362841,-79.983187
420034782001,21,40.365201,-79.981042
420034782001,20,40.365592,-79.981780
420034782001,15,40.364147,-79.982176
420034782001,7,40.365092,-79.982322
420034782002,333,40.374915,-79.971211
420034782002,254,40.370012,-79.970031
420034782002,127,40.370761,-79.972364
420034782002,104,40.369322,-79.973079
420034782002,98,40.378599,-79.973245
420034782002,98,40.378456,-79.965627
420034782002,96,40.375080,-79.965281
420034782002,94,40.378654,-79.967863
420034782002,93,40.371371,-79.974093
420034782002,69,40.373350,-79.969191
420034782002,67,40.373243,-79.972385
420034782002,59,40.372901,-79.974785
420034782002,52,40.379294,-79.964817
420034782002,51,40.377481,-79.964126
420034782002,48,40.377859,-79.972648
420034782002,45,40.379965,-79.966231
420034782002,45,40.377844,-79.974276
420034782002,38,40.378332,-79.970235
420034782002,38,40.377454,-79.972844
420034782002,36,40.379335,-79.966624
420034782002,34,40.378727,-79.963540
420034782002,31,40.377304,-79.970923
420034782002,29,40.373916,-79.968857
420034782002,28,40.379694,-79.967769
420034782002,27,40.378179,-79.974213
420034782002,27,40.368195,-79.971784
420034782002,22,40.372660,-79.973784
420034782002,22,40.369407,-79.974041
420034782002,20,40.380558,-79.967247
420034782002,19,40.380223,-79.967464
420034782002,17,40.378876,-79.975097
420034782002,9,40.378168,-79.975145
420034782003,481,40.381889,-79.970498
420034782003,139,40.382737,-79.973448
420034782003,137,40.384844,-79.972483
420034782003,125,40.384729,-79.975404
420034782003,114,40.384169,-79.975877
420034782003,109,40.381709,-79.974929
420034782003,89,40.383119,-79.975304
420034782003,84,40.381324,-79.975668
420034782003,78,40.384057,-79.973000
420034782003,77,40.380224,-79.971644
420034782003,74,40.381881,-79.973451
420034782003,73,40.383228,-79.976819
420034782003,73,40.379904,-79.974225
420034782003,66,40.379990,-79.972486
420034782003,60,40.385220,-79.970090
420034782003,59,40.383291,-79.976350
420034782003,47,40.382651,-79.969471
420034782003,35,40.381357,-79.967924
420034782003,27,40.384159,-79.969969
420034782003,26,40.383724,-79.972220
420034782003,26,40.381452,-79.973983
420034782003,25,40.379597,-79.973071
420034782003,22,40.384309,-79.969478
420034782003,18,40.378318,-79.971544
420034782003,17,40.379821,-79.975114
420034782003,16,40.378233,-79.971000
420034782003,13,40.383583,-79.969425
420034782003,12,40.383610,-79.969873
420034782003,9,40.383951,-79.969445
420034782003,7,40.378928,-79.970505
420034782003,6,40.378723,-79.971139
420034782003,4,40.384355,-79.971598
420034790001,194,40.381701,-80.014414
420034790001,174,40.384509,-80.017308
420034790001,111,40.386180,-80.018648
420034790001,81,40.379622,-80.005929
420034790001,67,40.385447,-80.014428
420034790001,48,40.379202,-80.010265
420034790001,46,40.384311,-80.014999
420034790001,45,40.385189,-80.018646
420034790001,45,40.380199,-80.005710
420034790001,30,40.380171,-80.003768
420034790001,27,40.379908,-80.004604
420034790001,9,40.379290,-80.003936
420034790002,230,40.378669,-80.015922
420034790002,134,40.376922,-80.018451
420034790002,128,40.374593,-80.014300
420034790002,113,40.381610,-80.018825
420034790002,84,40.374396,-80.015816
420034790002,74,40.377309,-80.021079
420034790002,72,40.380999,-80.021236
420034790002,71,40.380072,-80.020576
420034790002,68,40.379108,-80.020259
420034790002,57,40.378447,-80.022636
420034790002,37,40.374966,-80.013244
420034790002,23,40.374188,-80.012593
420034790002,13,40.375564,-80.011567
420034790002,4,40.379779,-80.022568
420034801011,258,40.347067,-79.988967
420034801011,166,40.346944,-79.992915
420034801011,85,40.344468,-79.989605
420034801011,76,40.343793,-79.986794
420034801011,44,40.348779,-79.992042
420034801011,40,40.348505,-79.991055
420034801011,36,40.349021,-79.993049
420034801011,10,40.349225,-79.993845
420034801012,278,40.338445,-79.989375
420034801012,107,40.342916,-79.989315
420034801012,99,40.334569,-79.988849
420034801012,93,40.339969,-79.988585
420034801012,88,40.337753,-79.986220
420034801012,84,40.339654,-79.986277
420034801012,73,40.341760,-79.986284
420034801012,66,40.337463,-79.985054
420034801012,56,40.333531,-79.987848
420034801012,33,40.333589,-79.989143
420034801012,32,40.340430,-79.987216
420034801012,29,40.335871,-79.986601
420034801012,28,40.333680,-79.987209
420034801012,28,40.332395,-79.986598
420034801012,19,40.332158,-79.987067
420034801012,7,40.331667,-79.986503
420034801012,1,40.335015,-79.985433
420034801013,434,40.343571,-79.981866
420034801013,421,40.341112,-79.970867
420034801013,360,40.342924,-79.979485
420034801013,277,40.342304,-79.976346
420034801013,101,40.344184,-79.974035
420034801013,96,40.342933,-79.970648
420034801013,59,40.340987,-79.975184
420034801013,29,40.343853,-79.978664
420034801014,821,40.339715,-79.976356
420034801014,591,40.339912,-79.982411
420034801014,584,40.339540,-79.979178
420034801014,154,40.336651,-79.983533
420034801014,123,40.335122,-79.982908
420034801014,69,40.336949,-79.982004
420034801014,20,40.337256,-79.979865
420034801021,155,40.350668,-80.007290
420034801021,126,40.348299,-80.001685
420034801021,124,40.349845,-79.998194
420034801021,89,40.346035,-80.005129
420034801021,82,40.347321,-80.001630
420034801021,78,40.347022,-79.998029
420034801021,77,40.350321,-80.008256
420034801021,68,40.351896,-80.006067
420034801021,64,40.349046,-80.005863
420034801021,50,40.348377,-79.997577
420034801021,42,40.346756,-80.005634
420034801021,33,40.348792,-80.008614
420034801021,31,40.350289,-80.009709
420034801021,29,40.347381,-80.008019
420034801021,10,40.344992,-80.006888
420034801021,8,40.346090,-80.007383
420034801022,95,40.345205,-80.004521
420034801022,93,40.344375,-80.004046
420034801022,93,40.341025,-79.999825
420034801022,90,40.343584,-80.003664
420034801022,79,40.344536,-79.998650
420034801022,73,40.342779,-80.003283
420034801022,72,40.346209,-79.998255
420034801022,68,40.345376,-79.998452
420034801022,65,40.343610,-79.998277
420034801022,63,40.342802,-80.000836
420034801022,62,40.346497,-80.001306
420034801022,54,40.345610,-80.001141
420034801022,53,40.343741,-80.000775
420034801022,46,40.339893,-79.999440
420034801022,45,40.341972,-79.998787
420034801022,42,40.344655,-80.001219
420034801022,41,40.341848,-80.000913
420034801022,37,40.342782,-79.998507
420034801022,32,40.342033,-80.002736
420034801022,12,40.341339,-80.002304
420034801023,248,40.342437,-79.996572
420034801023,155,40.341464,-79.992006
420034801023,124,40.345176,-79.994906
420034801023,66,40.340345,-79.992880
420034801023,56,40.342256,-79.994331
420034801023,53,40.342029,-79.995323
420034801023,36,40.342491,-79.993328
420034801023,35,40.340440,-79.993892
420034801023,30,40.340462,-79.994917
420034801023,22,40.338162,-79.994802
420034801023,11,40.338353,-79.996941
420034801023,4,40.337785,-79.993511
420034802001,536,40.354732,-79.963975
420034802001,474,40.364227,-79.956335
420034802001,420,40.356944,-79.961849
420034802001,190,40.360990,-79.965967
420034802001,158,40.360828,-79.959813
420034802001,105,40.361897,-79.960109
420034802001,76,40.361327,-79.964525
420034802001,66,40.359247,-79.960067
420034802001,64,40.360369,-79.956996
420034802001,48,40.354830,-79.965975
420034802001,39,40.363810,-79.965861
420034802001,29,40.352731,-79.962675
420034802001,27,40.352057,-79.961419
420034802001,17,40.353051,-79.963543
420034802001,4,40.369780,-79.959528
420034802002,174,40.354909,-79.968654
420034802002,160,40.351673,-79.967236
420034802002,90,40.353136,-79.968751
420034802002,85,40.349955,-79.971552
420034802002,81,40.352677,-79.969728
420034802002,66,40.355057,-79.970275
420034802002,37,40.354399,-79.971130
420034802002,22,40.350254,-79.972697
420034802002,21,40.350791,-79.972924
420034802002,3,40.356829,-79.969006
420034802003,163,40.343098,-79.966050
420034802003,121,40.348296,-79.968870
420034802003,119,40.349620,-79.963742
420034802003,69,40.344642,-79.967261
420034802003,67,40.345725,-79.969132
420034802003,64,40.346794,-79.966667
420034802003,63,40.346320,-79.968003
420034802003,40,40.343949,-79.966408
420034802003,30,40.345671,-79.965562
420034802003,21,40.351198,-79.963036
420034802003,19,40.344885,-79.969913
420034802003,18,40.343710,-79.969016
420034802003,11,40.348702,-79.963381
420034803001,288,40.401058,-79.974420
420034803001,86,40.409529,-79.962204
420034803001,79,40.397777,-79.972907
420034803001,57,40.398510,-79.970820
420034803001,57,40.397704,-79.974939
420034803001,54,40.397253,-79.970781
420034803001,39,40.398026,-79.976776
420034803001,33,40.399375,-79.965521
420034803002,342,40.391050,-79.958807
420034803002,214,40.395888,-79.962681
420034803002,212,40.394037,-79.962273
420034803002,195,40.397447,-79.967185
420034803002,179,40.392938,-79.966898
420034803002,80,40.387426,-79.967927
420034803002,72,40.390394,-79.967969
420034803002,65,40.395423,-79.965495
420034803002,50,40.392416,-79.959178
420034803002,50,40.392314,-79.964181
420034803002,46,40.389104,-79.964958
420034803002,17,40.391117,-79.961972
420034803002,15,40.394686,-79.969252
420034803003,157,40.389551,-79.970499
420034803003,101,40.392889,-79.969755
420034803003,86,40.394169,-79.972990
420034803003,79,40.395599,-79.972590
420034803003,74,40.392108,-79.970795
420034803003,65,40.396223,-79.975933
420034803003,60,40.385469,-79.973424
420034803003,58,40.395178,-79.975975
420034803003,49,40.390834,-79.971091
420034803003,49,40.388492,-79.970742
420034803003,44,40.386787,-79.971556
420034803003,44,40.386153,-79.971735
420034803003,42,40.392076,-79.972171
420034803003,37,40.395005,-79.974422
420034803003,37,40.387527,-79.970494
420034803003,36,40.393501,-79.971885
420034803003,34,40.387354,-79.974313
420034803003,33,40.395877,-79.969663
420034803003,33,40.391469,-79.971642
420034803003,30,40.390491,-79.972451
420034803003,30,40.385756,-79.971709
420034803003,29,40.388299,-79.974057
420034803003,28,40.392863,-79.972918
420034803003,28,40.387910,-79.975254
420034803003,24,40.391351,-79.972886
420034803003,24,40.387948,-79.970209
420034803003,22,40.394279,-79.975296
420034803003,17,40.385988,-79.970251
420034803003,16,40.386363,-79.970186
420034803003,14,40.386954,-79.970064
420034803003,3,40.388988,-79.968968
420034804001,361,40.386299,-79.953800
420034804001,216,40.386783,-79.941865
420034804001,202,40.388938,-79.955643
420034804001,186,40.385890,-79.937292
420034804001,74,40.386463,-79.963485
420034804001,51,40.387867,-79.963472
420034804001,39,40.387000,-79.948629
420034804001,37,40.387627,-79.950753
420034804001,28,40.387901,-79.953805
420034804001,25,40.387132,-79.963268
420034804001,25,40.386647,-79.950305
420034804001,15,40.390943,-79.949331
420034804001,15,40.389731,-79.955805
420034804002,307,40.380294,-79.945535
420034804002,305,40.380587,-79.951071
420034804002,148,40.382651,-79.939928
420034804002,122,40.381272,-79.946779
420034804002,96,40.380210,-79.952704
420034804002,66,40.382546,-79.954957
420034804003,376,40.381561,-79.957959
420034804003,274,40.384594,-79.962970
420034804003,128,40.379007,-79.960661
420034804003,111,40.382533,-79.966112
420034804003,90,40.380516,-79.964206
420034804003,55,40.381461,-79.963554
420034804003,53,40.383650,-79.964496
420034804003,52,40.382883,-79.962640
420034804003,46,40.384225,-79.968197
420034804003,42,40.383501,-79.968090
420034804003,42,40.382181,-79.963145
420034804003,41,40.383863,-79.968134
420034804003,39,40.381805,-79.967414
420034804003,38,40.380599,-79.965818
420034804003,35,40.383751,-79.966247
420034804003,34,40.385115,-79.968185
420034804003,31,40.384108,-79.966260
420034804003,29,40.383403,-79.966292
420034804003,24,40.379901,-79.961968
420034804003,20,40.379904,-79.964376
420034804003,14,40.382796,-79.968764
420034804004,759,40.372840,-79.952137
420034804004,125,40.374273,-79.960805
420034804004,106,40.373429,-79.956848
420034804004,90,40.373844,-79.950177
420034804004,24,40.376970,-79.963835
420034804004,8,40.378399,-79.962769
420034810001,146,40.414815,-79.984160
420034810001,86,40.416803,-79.984010
420034810001,74,40.415288,-79.985749
420034810001,64,40.416674,-79.985056
420034810001,61,40.415261,-79.987141
420034810001,57,40.416749,-79.985908
420034810001,56,40.416829,-79.983105
420034810001,49,40.416734,-79.986511
420034810001,45,40.417697,-79.987911
420034810001,37,40.416832,-79.982426
420034810001,36,40.416189,-79.987889
420034810001,36,40.415271,-79.986550
420034810001,27,40.417099,-79.986969
420034810001,26,40.417285,-79.987461
420034810001,19,40.415236,-79.987878
420034810001,17,40.415730,-79.982227
420034810001,14,40.415983,-79.987421
420034810001,3,40.415788,-79.982883
420034810002,168,40.413027,-79.984460
420034810002,162,40.413712,-79.984495
420034810002,97,40.411645,-79.982934
420034810002,75,40.410880,-79.982498
420034810002,68,40.412289,-79.985301
420034810002,58,40.409743,-79.982549
420034810002,56,40.411591,-79.985152
420034810002,49,40.412361,-79.982981
420034810002,35,40.409788,-79.981431
420034810002,24,40.412937,-79.987471
420034810002,17,40.413714,-79.988153
420034810002,17,40.413621,-79.987501
420034810003,152,40.411466,-79.986954
420034810003,92,40.410075,-79.988515
420034810003,81,40.411584,-79.988047
420034810003,69,40.410504,-79.985761
420034810003,56,40.409663,-79.988803
420034810003,54,40.407900,-79.991049
420034810003,48,40.411168,-79.988659
420034810003,48,40.410657,-79.988329
420034810003,42,40.409240,-79.989633
420034810003,39,40.408034,-79.989065
420034810003,38,40.409384,-79.990311
420034810003,37,40.411327,-79.989644
420034810003,37,40.411282,-79.989121
420034810003,29,40.409895,-79.986177
420034810003,28,40.408785,-79.988719
420034810003,27,40.409159,-79.988543
420034810003,27,40.407510,-79.990429
420034810003,23,40.407645,-79.989246
420034810003,21,40.410709,-79.984884
420034810003,21,40.408409,-79.988891
420034810003,19,40.407241,-79.989433
420034810003,15,40.408679,-79.990692
420034810003,14,40.410150,-79.990190
420034810003,11,40.407914,-79.990246
420034810003,10,40.408301,-79.990065
420034810003,8,40.408678,-79.989891
420034810004,120,40.408549,-79.983389
420034810004,64,40.406954,-79.985005
420034810004,54,40.406758,-79.987644
420034810004,47,40.409151,-79.986187
420034810004,46,40.408019,-79.987466
420034810004,40,40.406368,-79.987842
420034810004,37,40.408158,-79.985147
420034810004,36,40.409501,-79.987241
420034810004,34,40.408423,-79.987402
420034810004,32,40.408681,-79.984982
420034810004,30,40.406907,-79.989935
420034810004,26,40.408832,-79.987352
420034810004,25,40.409618,-79.986804
420034810004,23,40.407193,-79.987579
420034810004,21,40.408036,-79.982799
420034810004,21,40.407615,-79.987521
420034810004,13,40.407277,-79.991367
420034825001,163,40.392912,-79.908851
420034825001,151,40.395993,-79.911424
420034825001,142,40.390056,-79.915475
420034825001,121,40.401713,-79.914976
420034825001,104,40.392187,-79.912654
420034825001,91,40.403969,-79.913810
420034825001,91,40.394749,-79.925563
420034825001,89,40.393275,-79.905749
420034825001,81,40.392411,-79.913693
420034825001,77,40.393053,-79.911650
420034825001,74,40.391013,-79.914806
420034825001,62,40.398746,-79.921881
420034825001,57,40.394714,-79.912968
420034825001,41,40.396303,-79.909895
420034825001,40,40.390694,-79.909440
420034825001,36,40.399171,-79.914089
420034825001,35,40.392024,-79.914904
420034825001,34,40.393515,-79.915201
420034825001,31,40.391692,-79.908101
420034825001,27,40.403300,-79.912272
420034825001,27,40.390431,-79.908385
420034825001,25,40.403501,-79.917338
420034825001,25,40.392516,-79.907429
420034825001,24,40.388202,-79.908648
420034825001,23,40.398706,-79.914645
420034825001,21,40.403276,-79.915763
420034825001,19,40.400459,-79.919844
420034825001,18,40.394760,-79.909704
420034825001,17,40.403669,-79.913462
420034825001,17,40.402962,-79.917068
420034825001,17,40.397052,-79.924071
420034825001,15,40.403511,-79.912879
420034825001,15,40.398232,-79.908601
420034825001,11,40.404667,-79.914515
420034825001,10,40.395571,-79.907470
420034825001,9,40.403177,-79.915098
420034825001,9,40.401526,-79.918290
420034825001,8,40.404316,-79.914133
420034825001,8,40.393606,-79.910444
420034825001,7,40.401943,-79.922423
420034838001,90,40.401712,-79.912331
420034838001,79,40.400219,-79.912954
420034838001,65,40.400951,-79.907370
420034838001,48,40.400337,-79.910001
420034838001,45,40.400114,-79.909538
420034838001,43,40.401383,-79.911669
420034838001,42,40.400560,-79.910470
420034838001,38,40.401093,-79.911288
420034838001,34,40.399748,-79.908636
420034838001,33,40.400288,-79.906379
420034838001,30,40.400809,-79.910899
420034838001,27,40.401316,-79.907984
420034838001,25,40.401494,-79.908483
420034838001,18,40.401894,-79.909419
420034838001,15,40.401672,-79.908954
420034838001,9,40.402413,-79.910547
420034838001,8,40.399523,-79.910761
420034838002,259,40.409370,-79.906437
420034838002,89,40.412575,-79.911330
420034838002,67,40.406052,-79.910970
420034838002,59,40.406365,-79.911349
420034838002,55,40.404842,-79.909506
420034838002,43,40.407090,-79.907315
420034838002,42,40.407779,-79.907911
420034838002,39,40.403053,-79.909533
420034838002,37,40.405036,-79.905524
420034838002,37,40.404415,-79.911544
420034838002,34,40.406062,-79.906415
420034838002,32,40.405245,-79.912377
420034838002,32,40.403550,-79.910416
420034838002,31,40.407440,-79.907603
420034838002,31,40.404232,-79.908778
420034838002,30,40.406748,-79.907016
420034838002,30,40.405722,-79.906121
420034838002,29,40.404079,-79.908199
420034838002,29,40.402796,-79.909114
420034838002,27,40.408127,-79.908219
420034838002,27,40.404087,-79.911211
420034838002,25,40.405380,-79.905824
420034838002,22,40.405284,-79.907954
420034838002,21,40.406274,-79.908925
420034838002,20,40.406406,-79.906711
420034838002,19,40.407653,-79.910268
420034838002,19,40.406935,-79.909567
420034838002,19,40.403780,-79.910863
420034838002,16,40.403758,-79.907861
420034838002,16,40.403313,-79.909961
420034838002,15,40.404745,-79.911876
420034838002,13,40.405750,-79.910602
420034838002,12,40.408524,-79.908546
420034838002,10,40.408145,-79.910728
420034838002,10,40.404955,-79.907637
420034838002,10,40.404535,-79.909142
420034838002,9,40.409978,-79.914474
420034838002,9,40.406706,-79.911761
420034838002,7,40.408975,-79.909022
420034838002,6,40.405445,-79.910241
420034838002,6,40.405144,-79.909874
420034838002,5,40.404400,-79.906780
420034838002,2,40.407143,-79.912289
420034838002,2,40.405781,-79.908441
420034838002,1,40.407278,-79.909894
420034838003,41,40.402844,-79.904012
420034838003,40,40.403364,-79.901960
420034838003,38,40.402275,-79.901238
420034838003,37,40.400703,-79.904342
420034838003,35,40.401384,-79.904935
420034838003,32,40.403354,-79.904959
420034838003,32,40.402293,-79.903146
420034838003,31,40.403692,-79.905257
420034838003,31,40.403447,-79.907513
420034838003,29,40.402639,-79.903442
420034838003,28,40.404035,-79.905550
420034838003,28,40.402654,-79.901467
420034838003,26,40.403473,-79.903264
420034838003,26,40.402076,-79.905492
420034838003,26,40.401954,-79.902845
420034838003,26,40.401144,-79.901527
420034838003,24,40.402411,-79.908070
420034838003,23,40.401902,-79.901011
420034838003,22,40.403125,-79.907169
420034838003,21,40.402803,-79.906826
420034838003,21,40.400400,-79.900341
420034838003,20,40.403190,-79.904308
420034838003,20,40.401728,-79.905230
420034838003,19,40.404374,-79.905855
420034838003,19,40.401452,-79.901896
420034838003,19,40.401040,-79.904646
420034838003,19,40.400832,-79.901164
420034838003,17,40.404329,-79.903999
420034838003,15,40.403031,-79.901697
420034838003,15,40.402576,-79.908613
420034838003,14,40.402399,-79.905796
420034838003,14,40.402173,-79.907512
420034838003,14,40.401151,-79.900556
420034838003,12,40.405014,-79.904598
420034838003,11,40.401528,-79.900786
420034838003,11,40.400525,-79.900801
420034838003,10,40.399822,-79.899983
420034838003,8,40.402464,-79.906518
420034838003,8,40.401608,-79.902552
420034843001,249,40.402777,-79.897583
420034843001,215,40.413459,-79.902232
420034843001,106,40.403299,-79.899161
420034843001,64,40.407106,-79.898597
420034843001,64,40.403277,-79.896224
420034843001,48,40.405788,-79.896353
420034843001,41,40.399340,-79.900847
420034843001,33,40.406451,-79.898970
420034843001,32,40.398813,-79.900279
420034843001,31,40.396870,-79.898741
420034843001,26,40.396329,-79.894837
420034843001,24,40.408297,-79.895498
420034843001,24,40.401742,-79.900108
420034843001,18,40.402158,-79.900265
420034843001,14,40.401330,-79.899949
420034843001,6,40.410730,-79.898111
420034843001,6,40.394043,-79.894520
420034843002,145,40.405126,-79.888695
420034843002,107,40.405179,-79.894467
420034843002,80,40.399881,-79.893431
420034843002,79,40.401392,-79.894350
420034843002,62,40.402690,-79.886964
420034843002,59,40.403319,-79.887608
420034843002,55,40.402122,-79.891431
420034843002,49,40.403651,-79.888234
420034843002,48,40.401713,-79.891105
420034843002,46,40.402880,-79.893018
420034843002,45,40.403976,-79.894324
420034843002,41,40.401271,-79.890781
420034843002,40,40.402628,-79.891309
420034843002,39,40.403738,-79.893302
420034843002,34,40.400170,-79.893947
420034843002,30,40.407368,-79.893792
420034843002,29,40.403374,-79.892753
420034843002,27,40.400628,-79.894204
420034843002,18,40.401991,-79.894993
420034843002,17,40.407181,-79.892123
420034843002,12,40.403007,-79.889427
420034843002,11,40.402183,-79.888584
420034843002,9,40.402001,-79.889096
420034843002,4,40.406536,-79.893058
420034843003,76,40.404822,-79.902740
420034843003,70,40.407111,-79.901602
420034843003,67,40.404494,-79.903379
420034843003,61,40.405514,-79.901597
420034843003,53,40.407831,-79.902740
420034843003,50,40.406894,-79.905110
420034843003,48,40.407681,-79.904921
420034843003,40,40.408682,-79.902139
420034843003,38,40.405618,-79.900132
420034843003,37,40.408799,-79.900303
420034843003,37,40.408005,-79.900254
420034843003,37,40.405943,-79.904706
420034843003,35,40.408493,-79.905012
420034843003,34,40.404740,-79.901365
420034843003,33,40.403699,-79.900011
420034843003,32,40.408576,-79.903894
420034843003,32,40.404057,-79.901310
420034843003,30,40.402980,-79.900586
420034843003,27,40.407646,-79.905909
420034843003,26,40.404823,-79.900114
420034843003,25,40.408432,-79.906284
420034843003,21,40.407406,-79.900223
420034843003,19,40.402949,-79.899837
420034843003,18,40.406946,-79.903990
420034843003,18,40.403395,-79.900742
420034843003,17,40.406303,-79.901561
420034843003,16,40.402568,-79.900426
420034843003,10,40.406218,-79.902989
420034843003,10,40.406081,-79.904192
420034843003,10,40.404220,-79.900059
420034843003,8,40.403740,-79.900873
420034845001,211,40.377072,-79.901114
420034845001,174,40.379621,-79.896747
420034845001,147,40.380327,-79.892561
420034845001,126,40.377335,-79.896378
420034845001,101,40.382232,-79.892989
420034845001,100,40.377369,-79.905772
420034845001,94,40.376565,-79.907174
420034845001,72,40.376921,-79.892771
420034845001,71,40.379896,-79.905471
420034845001,65,40.376983,-79.906212
420034845001,56,40.378676,-79.904021
420034845001,55,40.378845,-79.907176
420034845001,47,40.379369,-79.901493
420034845001,46,40.378606,-79.906128
