stop_uuid,gtfs_stop_id,stop_name,lat,lon,wheelchair_boarding
7734cfbc-82bb-416e-b7c6-bdfb6c2ce6e1,2244,ISLAND AVE + BOQUET,40.46665,-80.060497,0
773b527f-9d0f-4e7f-9048-5e21d6c5c2c4,6794,WEYMAN RD + MCROBERTS,40.370258,-79.997661,0
773f4998-939b-4723-bb4d-399f58e16008,7820,ELECTRIC AVE + GREEK CATHOLIC CHURCH,40.402862,-79.837488,0
7752fed4-2745-4b4b-a98e-4c0bf7e31515,20168,VERSAILLES AVE + FREEMONT,40.345272,-79.841982,0
77573940-3b8e-4b1a-8198-e010ac927c31,8654,ALLEQUIPPA ST + ROBINSON ST,40.443081055,-79.965542127,0
775e4056-ed7e-4fb7-a733-538365264f00,18731,WEST BUSWAY + IDLEWOOD STATION STOP B,40.426263,-80.07275,0
77641140-a19e-4eb4-87f6-0f2d31383439,7157,NOBLE AVE + WASHINGTON ST,40.421473,-79.886291,0
779c5a50-1ead-49b3-aedf-581ba4c3f7fe,7571,MAIN ST + FRANKLIN,40.396734,-79.841356,0
77b3e653-aeb6-45c3-a1b6-5621583fbf5b,8524,BEECHWOOD BLVD + LILAC,40.423152,-79.927605,0
77c82980-1d30-427b-b467-02ffedb28200,5595,CAROTHERS AVE + WASHINGTON,40.395715,-80.086949,0
77d516e2-f25c-4a7c-a689-682c7d45428d,6296,WEST LIBERTY AVE + CAPE MAY,40.408332,-80.01776,0
77d5e8c1-81e2-4662-853b-b0d6d130f87a,14357,HAMILTON AVE + ENTERPRISE,40.459349,-79.914352,0
77d89f4a-3698-41a5-80a6-2a8a640caae2,10666,MCCLEARY ST + FORD,40.346224,-79.838546,0
77dfdabb-ab5c-45c7-a58d-219b73cb6233,6909,CURRY RD + LAUREL,40.344281,-79.992085,0
77ed01e5-bb48-4c25-ac0d-e6ee81c7002b,2415,BUTLER ST + 37TH,40.466091,-79.964775,0
77f37a34-cb30-44ba-8bbe-2f25607a1ad3,19180,CLEVER RD + PITCHFORK,40.465137,-80.109118,0
77ff510b-4f96-4c71-9739-b8dfaf3d77ff,6099,PIONEER AVE RAMP + PIONEER,40.411808,-80.009236,0
78016831-9acf-4fd5-bdea-3d3784003d3c,2715,MT TROY RD + GARDENVIEW,40.485059,-79.991975,0
780b544d-50fa-4117-ad8b-3fd49b82e78d,20766,HIGHLAND AVE + ELLSWORTH AVE STEPS,40.45887424,-79.925026033,0
780c05b9-d1e9-489c-a342-9b0a7dfed64f,14387,FRANKSTOWN RD + RODI RD,40.466396284,-79.826145874,0
780f1ed1-cc90-443e-b434-bcdcbce04149,19476,LINCOLN HWY + JACKS RUN RD FS,40.368467,-79.780755,0
78163abb-298d-489a-ac61-17b8391e0306,21363,IVORY AVE + SCHERLING ST,40.49599,-80.007329,0
781f4be8-44a5-4f85-aa2a-4e1a348641c6,3292,BUTLER ST + JANCEY ST (STEPS),40.488852,-79.924206,0
78215d08-4cce-4b55-88c8-27ff216d8df3,7127,FORBES AVE + SHADY AVE,40.437977305,-79.919574768,0
782aa595-6022-49cc-a81d-a91ce60116bd,1740,BRANCHPORT ST + PREBLE,40.458813,-80.033409,0
782b8490-4e0a-4022-82a8-7c6646499600,1870,SHADELAND AVE + RANCHERIA,40.471862,-80.030926,0
782e0611-a696-4d68-8c21-2d0de5dcf6eb,4363,STEUBENVILLE PIKE + FIRESIDE INN,40.439728,-80.088867,0
78338242-af35-48e3-b8d0-2d7f37f9b759,22311,PARKLINE DR + RADFORD RD,40.364979,-79.966986,0
785e21d4-757d-412d-bc9c-bca6cee0aad4,20518,LOWRIE ST + DEHAVEN ST FS,40.46188,-79.984328,0
78660a36-ccea-4043-b17b-c013c760d9e8,21505,BROADWAY AVE + RED LOT NS (CROSSWALK),40.345792433,-79.827395445,0
78741857-6ec3-4af8-80d3-a7440a94824d,8198,CENTRE AVE + MILLVALE,40.453217,-79.947453,0
78790afc-d7aa-47d8-9a79-7979bcd07164,22064,NEGLEY AVE + RURAL ST,40.465996,-79.929244,0
7886e991-3a1a-4f08-83ac-66f2cef3cc06,10010306,Penn Hills SC - Aldi,40.46327647,-79.826230405,0
7886f9c5-a89d-4de1-abb4-3a6c92422047,12170,HARTMAN ST + SARAH ST FS,40.34987,-79.83424,0
7891abf0-2c50-4a90-ad1f-71cbc3011fa0,7714,MONTIER ST + PARK,40.4459,-79.871688,0
789539f0-802e-4924-a08e-1aafe419dd8d,21460,PARKLINE DR + SKYLINE DR,40.367262,-79.9641,0
789cb3e6-1d93-4514-ae01-f57911e633af,19825,ROSS GARAGE + TERMINAL-NO STOP,40.501111,-80.022331,0
78a67930-193f-450e-b625-b66432bb7e9a,19090,BAUM BLVD + CRAIG FS,40.453968,-79.952698,0
78ab656a-53cd-4911-b6aa-a9902458a23d,22322,MONROEVILLE TRESTLE RD + SALTSBURG RD,40.476299,-79.760091,0
78c19f31-bac5-4cb9-b3e2-d7484c24661d,14981,BUTLER ST + 48TH,40.475681,-79.95755,0
78c4947c-c8a5-4f39-8dbb-aabafd84b566,12240,BIGELOW ST + TESLA,40.419359,-79.93611,0
78c8160a-1f69-4ad1-86bb-3a6d8f08b5e1,21451,SKYLINE DR + #1765,40.365706,-79.963997,0
78e2e7a1-bb02-43a6-a7bf-fab35d9a5a03,21720,LINCOLN AVE + LYRIC ST,40.463484,-79.903411,0
78e6e619-3634-48c8-b5cd-e614747bad22,8418,WILTSIE RD + #6903,40.473733,-79.897653,0
78ea67f8-7af8-4955-a0e3-88af104f1f91,20397,LABELLE ST+ GRANDVIEW,40.43632,-80.015608,0
78f7fb04-8656-4a15-af84-cc8ce7137362,11978,CRAWFORD ST + MIFFLIN,40.362275,-79.854811,0
78f9f890-f28c-4ad2-9248-b1f62272a1de,18287,BEAVER RD + EDGEWORTH FS,40.551969,-80.191846,0
79208a34-58de-4dc9-97a6-74f518522cc7,20786,STATE ST + WALNUT AVE FS,40.308756,-79.889532,0
79232942-61a7-4115-99ab-e337121ab003,21405,PERRY HWY + #328,40.518581,-80.026751,0
79290188-72ad-4a2c-a237-a023557063cb,1117,THOMPSON RUN RD + EASLEY,40.527439,-79.988577,0
79465ea1-96b8-41d2-96e0-82760625d3e1,9545,BROWNSVILLE RD + HILLMAN ST,40.371652,-79.975354,0
7947c8cb-7995-4e78-9502-25f94be193dd,8199,CENTRE AVE + MOREWOOD,40.454091,-79.944553,0
79518b47-5699-4185-a95e-84d233dfaf60,2046,SEAVEY RD + PARKER ST,40.493971,-79.963524,0
795780ab-d6ce-41a9-bada-8c6dece03438,22111,STANTON AVE + MORNINGSIDE AVE,40.47538,-79.932034,0
795998e7-fb8a-4ea4-b417-f20e8b3145a3,237,MCKNIGHT RD + BROOKVIEW LN,40.511664,-80.003719,0
79699b56-c9d9-42a7-8b6a-45cd0ae7441c,8789,CENTRE AVE + #5743,40.457802,-79.932084,0
796a6c52-945f-4a1e-b7a9-93eb8de6adca,900,PERRYSVILLE AVE + WATSON BLVD,40.484191,-80.013481,0
796d823f-8aa7-4d30-b044-e3158fa16800,4264,MIDDLETOWN RD + TYNDALL,40.449517,-80.064155,0
7973de10-a676-4a96-8a4b-e94a417dbbe2,8205,CENTRE AVE + NEGLEY (MARKET DISTRICT),40.457029,-79.934679,0
79797d2a-6473-4554-8841-955baad472aa,22070,FRIENDSHIP AVE + GRAHAM ST,40.461789,-79.936196,0
797b0f8f-714a-4c85-a4ae-267077cc46a0,20219,LONG RUN RD + OLD LONG RUN RD NS,40.321918,-79.826105,0
798cab2b-3fb7-46f0-a224-424831ae44fb,21568,CUSTER AVE + ST WENDELIN CHURCH,40.393354,-79.974616,0
79936791-5c3b-4c29-ac1f-80dc9aa76fac,99976,CASTLE SHANNON STATION,40.368492,-80.030516,0
79943df1-d952-426f-91d4-c3d74e046eb0,2551,S 18TH ST + E CARSON ST,40.428466,-79.980531,0
79957749-f3e9-4e0a-a59e-0b283b3c2a91,16485,CRESCENT + SULLIVAN WAY,40.502042,-79.946767,0
799dd154-d83c-45ec-b2c6-afab3a716512,8146,OXFORD DR + RACQUET CLUB APTS,40.431294,-79.787605,0
799e165d-6849-4d7f-93b0-0bd07db207a7,17509,WORTHINGTON AVE + INTERSTATE LOUNGE(#1560),40.292744,-79.909534,0
79a5763a-1994-4a08-b139-abbb86dc67f3,20398,LARIMER AVE + WINSLOW,40.465682,-79.913453,0
79a7f85f-3605-4d75-8164-ea0986f3902f,9994,BROWNSVILLE RD + WYNOKA ST,40.405552,-79.991058,0
79aea5bd-29f9-430d-8821-6ee5a356de20,11083,SHADY AVE + BRAEBURN,40.448456,-79.921234,0
79b95930-9731-4321-ad51-a3ea14c379f1,922,CENTER AVE + PERRYSVILLE,40.50977,-80.028262,0
79c99224-022e-4e10-a5cf-7425b4b574c5,15280,WEST BUSWAY + INGRAM STATION C,40.44386,-80.065889,0
79cb47ee-9596-4172-91c1-37fe79b75afa,2841,CHESTNUT ST + CONCORD,40.458356,-79.995364,0
79d39429-e67d-4e6d-8d9a-01d5d4373a3e,4495,NOBLESTOWN RD + OBEY,40.438135,-80.049369,0
79e420de-1806-4c63-8c99-2b54de75d561,18902,BRYN MAWR RD + IOWA,40.451462,-79.957338,0
79e6820e-3320-4943-98dd-2072c644caf1,7766,MIDDLE ST + #644,40.397516,-79.811404,0
79f21e67-d901-40a4-b9b4-25b7d5617475,227,EAST ST + MT PLEASANT RD,40.48222,-80.005855,0
79f86db2-c713-47b5-81ab-bb89e53e4259,10010396,S Aiken Ave + Centre Ave,40.455632132,-79.938502014,0
7a04bdf6-7d13-4ca9-9bc9-055bd6783516,15664,GIANT EAGLE (VERONA RD) AT ENTRANCE,40.462368842,-79.865258861,0
7a05c7b8-e4ed-4c0a-913f-e1d15ad8d738,12807,FREEPORT RD + RIDDLE RUN,40.546179,-79.770383,0
7a133157-d760-4f46-8de8-af88977bd4a3,2172,LIBERTY AVE + 14TH ST,40.446727,-79.989306,0
7a1eb1f7-4b28-4f3c-912f-fb5c682ebb33,9125,NEGLEY AVE + PENN AVE FS,40.46318,-79.93096,0
7a267625-6dfb-4f32-943a-43a56c7e62ca,11626,INTERBORO AVE + BRIERLY,40.376779,-79.909381,0
7a2b9a95-192d-41a1-b5b9-ad7df5546333,1397,BEAVER AVE + PENNSYLVANIA,40.453468,-80.029129,0
7a2dc027-bd10-4109-8231-627c8e1e001c,3452,HERBST RD + FOREST GROVE,40.482228,-80.111894,0
7a320d2e-ab6e-4336-acac-ff1405c2802b,11635,MAIN ST + MARION,40.388131,-79.901769,0
7a36c2f9-10b3-4f16-9adb-a1424ef1ca62,20233,ZUPANCIC DR + SPRINGDALE,40.320577,-79.994214,0
7a3e49c5-26c4-459e-9e1e-300bd6c16516,1158,LIBERTY AVE + PACIFIC,40.457293,-79.941013,0
7a417307-358e-4506-95e3-b2bacbda980c,1481,MERCHANT ST + VALLEY,40.579884,-80.221357,0
7a53ced9-cb9a-4434-9a4a-35722173d1c4,13606,OLD WM PENN HWY + SCOTT DR,40.441384,-79.751748,0
7a69a0eb-a29e-4ee9-88c4-69b0239e2e56,18369,WASHINGTON BLVD + ALLEGHENY RIVER BLVD,40.483298,-79.908048,0
7a6ae7f9-13f3-4ecb-85b1-de3508d2fa1a,13631,HWY RT 286 + WESTINGHOUSE #2,40.44205,-79.713245,0
7a812bb5-292a-41e6-90a5-513d47c80029,1341,BEAVER RD + BROAD FS,40.569439,-80.213829,0
7a852a61-055f-4f89-9d39-6c59bb2f5bb3,14448,VERONA RD + GALETON,40.490376,-79.836093,0
7a8c831a-6805-4317-9020-c28d47f52ada,8581,BIGELOW BLVD + HARDING WAY,40.456732,-79.963642,0
7a93251b-267d-47af-8bc3-bf8337293208,3185,FREEPORT RD + BOYD,40.498219,-79.854585,0
7a951be5-3e1c-495e-85cc-acc8257ee6cd,3375,FERGUSON RD + FOXCROFT,40.565075,-79.995804,0
7a99a9f8-75d1-4a6b-97c2-6f5fa3f58d5d,21892,CENTRE AVE + HILL HOUSE,40.443102,-79.981222,0
7a9c7219-af54-4347-8c87-83d7b590b200,3196,FREEPORT RD + S OAK HILL RD,40.488955,-79.876906,0
7aa84c4d-ae32-445f-8479-e2041d36f162,14517,FRANKSTOWN RD + HIGHLAND DR,40.467125,-79.836296,0
7ab24a74-8a0f-4760-9856-72e11ba9e41f,21461,SKYLINE DR + MAPLE DR NS,40.36487,-79.964596,0
7ab4b157-dc1d-4558-beb9-3b87e8cb4b60,20917,MCKEES ROCKS RD + HECKEL,40.470631719,-80.09143465,0
7ab53c89-d484-4d83-9212-1276ade5f4fb,12094,SECOND AVE + BRADY,40.435782,-79.972824,0
7abe715a-b82c-4eef-8660-312b4be7ed79,22647,GRAND AVE AT #3000 (HOLDEN CORP),40.50537,-80.104811,0
7ada0c25-3e3f-4d96-8b81-e1ed8555bb07,5500,WASHINGTON AVE + MURRAY,40.360294,-80.111523,0
7adcea17-e21a-443c-b57b-74b8151afa4f,2670,ARLINGTON AVE + FREELAND,40.419179,-79.989129,0
7ae55c95-3de7-4803-b621-2ed35d6412f1,21622,SIDNEY ST + CIRCUIT CENTER DRVWY FS,40.425639,-79.962264,0
7af1a919-1c27-4a26-850f-9cb41cefc174,10831,WALNUT ST + 7TH,40.349058,-79.864512,0
7af284cb-7349-4ad0-a6a1-d28a4b58ee23,20792,7TH ST + PROSPECT,40.386442,-79.752504,0
7afdac9e-b719-4b2c-a1f8-d4f91485266e,4070,STOTZ AVE + CRAFTON MUNICIPAL BLDG,40.435042,-80.066397,0
7b07411a-16f5-4c1a-a826-c0eaa6390114,2221,GRAND AVE + TRIAD METALS,40.507935,-80.112392,0
7b285cee-d779-4a5d-afda-e5c98582a5ef,931,CENTER AVE + TOWNSHIP,40.51893,-80.025228,0
7b323f23-a4bb-4378-8363-b03f742de366,3379,FERGUSON RD + LAMMERTON,40.561237,-79.987555,0
7b333564-6937-4ff1-946a-cc8ed17b05c8,22129,BUTLER ST + 37TH ST,40.466351,-79.964695,0
7b3592c0-8ae3-40d2-b649-7e69fd87ecb5,7152,EDGEWOOD AVE + LACROSSE,40.426817,-79.885278,0
7b46ccd7-1f76-4387-871d-0fc71ff6384b,8299,HAMILTON AVE + BRADDOCK,40.453121,-79.890694,0
7b472776-9112-47d0-9b64-056b2bb2589e,8189,NEGLEY AVE + FRIENDSHIP AVE,40.460808,-79.932366,0
7b4b3184-0623-4693-9c5f-d66cde681c4a,7245,MONONGAHELA AVE + MCCLURE,40.423057,-79.891175,0
7b4e2af3-57c1-4333-a16a-19e408a5979f,14467,HULTON RD + 7TH,40.524338,-79.835884,0
7b54723f-26b5-4776-8983-9270127b36d2,W15307,MONONGAHELA INCLINE AT UPPER STATION,40.431361183,-80.005904692,0
7b5787ec-ed1c-4532-83de-6f89e464f8f8,14630,UNITY TRESTLE RD + UNIVERSAL RD,40.490419,-79.783024,0
7b63b409-02a4-40d4-a8e9-707bfc279505,2417,BUTLER ST + 39TH,40.467355,-79.963858,0
7b6645f9-e09b-45e3-8d19-d8dd949e2074,3556,RIVER AVE + W CARSON NS,40.465422,-80.053341,0
7b732db8-498a-4dc7-957b-194d153a6803,7614,MONTIER ST + #1823,40.448171,-79.868676,0
7b75526b-0ad7-40aa-9d7d-2c7566e3d051,19994,MURRAY AVE + HAZELWOOD AVE,40.419856364,-79.928335257,0
7b76be00-40d6-4849-8c02-79358c8aa1de,6417,BOWER HILL RD + N WREN,40.376584,-80.067407,0
7b7a168b-63d4-40c7-857e-7e960dc9ce99,7382,CHURCH ST + MONONGAHELA,40.421993,-79.890305,0
7b7bc3d9-80b1-46de-acbf-8564f8e73d96,22429,MATHIAS ST + MANOR CARE DRIVEWAY,40.468348,-79.994917,0
7b8cea4a-16b8-49a0-8813-a36625826856,21641,HAWKINS AVE + #504,40.40822,-79.865525,0
7b9a46d6-61ae-4c1d-92a7-43dd89946ee4,9451,MOUNTAINVIEW DR + HOME DEPOT,40.342239,-79.953896,0
7bb16060-a088-47e2-a18d-eceb6f1c2b5f,7414,PALLAS ST + WOLFE AVE,40.405808498,-79.845301257,0
7bb5087b-0aea-46d3-9176-ff5e58769d75,10964,8TH AVE + MCCLURE,40.408667,-79.907564,0
7bc027b2-651d-4f26-90a0-f14135544128,2601,RIDGE AVE + ARCH ST,40.451867876,-80.008882446,0
7bc1f27b-ed6d-49aa-a2ec-b970ee8d6f92,21120,BRERETON ST + 30TH ST,40.456575,-79.969999,0
7bd1f0a1-3122-419d-b212-9942d136c320,16111,EAST BUSWAY + WILKINSBURG STATION B,40.44678021,-79.888743973,0
7bd3ba5b-d7dc-4d10-838f-bc29c39d2078,2865,SPRING GARDEN AVE + BEECH ST,40.4813,-79.99629,0
7bd53427-bea5-4678-8360-3c0b2a081656,2877,SPRING GARDEN AVE + OLD HONESTY,40.46218,-79.987237,0
7bdca32d-95e2-49bd-9cd7-eeb512250a8d,10010476,Grandview Ave + Brownlee St,40.3489144,-79.837121574,0
7bdef85a-9ce7-471e-959f-d69a8eacb943,7729,LAKETON RD + LINDBERG,40.458387,-79.846344,0
7bec3cb7-ea30-479d-908a-0d7f1eca1a72,6683,SOUTHERN AVE + OHARA,40.423807,-80.011104,0
7bee26b1-3729-4d70-af07-575074807c57,1863,WOODLAND AVE + STAYTON,40.469573,-80.02745,0
7bf0af4b-7b21-43fe-86dd-8ca54542a622,18583,WILNER DR + ROBINSON FS,40.45291,-79.866757,0
7bf1bf22-6180-4daa-9489-e25a66eb3767,12760,BUTLER ST + FREEPORT ST,40.496406,-79.94415,0
7c3211a6-a21e-41f6-be50-9cea3735cfa1,10010283,Campbells Run Rd + Davassie Rd,40.442198781,-80.157016875,0
7c36ad29-8d56-4a2a-8f97-e7d08838a4df,5657,GREENTREE RD + POTOMAC,40.408367,-80.050176,0
7c3d050b-9421-4d3a-808f-cb9d44dc178f,10029,BROWNSVILLE RD + BISCAYNE DR,40.387436,-79.984055,0
7c3e4242-1fc9-4b30-8b73-759eba2924d0,10010360,Duncan Ave + Covenant Ave,40.568038592,-80.02216749,0
7c4653a0-0350-4c9c-b265-1311845755a1,11686,KENNEDY AVE + MIFFLIN,40.366181,-79.857698,0
7c5276f9-1c9a-4ad3-9905-161c980d713b,14333,VERONA RD + MAPLE,40.479959,-79.839313,0
7c5f6fbf-9e27-4677-824e-f0a149dac77e,18636,NORTH AVE + SANDUSKY ST (AGH),40.456043,-80.003929,0
7c61f653-37c2-4a99-86b4-713b4d64c6f8,11263,WORTHINGTON AVE + ONEIDA,40.294574,-79.905718,0
7c672aea-96d7-4a7e-8799-978a2477ee11,22259,JUGHANDLE + IVYGLEN FS,40.382402,-79.995621,0
7c683e55-0818-4779-a116-a647ecf3efdc,7154,EDGEWOOD AVE + COLUMBIA,40.424655,-79.885998,0
7c6f81af-b478-48fb-9c19-acd6fd9fa055,19859,LEECHBURG RD + BARCKHOFF ST,40.493736,-79.789161,0
7c7cfbeb-0701-4dd1-97dd-99219287bc9d,6298,WEST LIBERTY AVE + BUSWAY ISLAND,40.411343,-80.012146,0
7c838cd7-b739-47c5-8526-81a135af6f04,21042,ROSS AVE + COAL,40.44111,-79.879977,0
7c85bc08-5e4a-4299-92b1-fe2c384bbd4e,1125,SEVENTH AVE + SMITHFIELD ST,40.442791,-79.99662,0
7c897dec-5841-4327-8aa3-914b1763b566,6585,CEDAR BLVD + GREENHURST,40.374953,-80.056779,0
7c8b6b1a-0aa7-4191-b10a-951945873ee0,9421,HWY RT 51 + BEALL,40.355419,-79.979426,0
7c9296a9-b4d5-4ab9-be6c-97bc25717863,11051,MAIN ST + LESLIE,40.379611,-79.907307,0
7c982be2-4006-4bf9-a916-7053e87910af,22026,PENN AVE + MILLVALE AVE,40.465322,-79.945117,0
7ca0dc1b-475a-452d-acbf-61a111ef5af9,10010442,Greentree Rd + Lindsay Rd,40.386374411,-80.08419403,0
7caccf29-7dc5-4fdb-859b-54c55eadd789,965,WILSON AVE + DRUM,40.465029,-80.012784,0
7cad6d65-8311-4c17-bd8c-fe304d3593ce,2917,RAMAGE RD + CHERRYWOOD FS,40.49068,-80.000034,0
7cb49b9b-13f9-4f10-876c-90838204a78d,4243,STEUBEN ST + ELBON,40.441642,-80.04091,0
7cce2f29-9e6d-4a5a-ba2c-e26684773981,4783,ARLINGTON AVE + CONWAY,40.41732,-79.973661,0
7cd7c63f-2f56-4f4b-8323-2ed437d6735f,8451,LARIMER AVE + APPLE,40.468625,-79.906449,0
7ce52cc8-bd98-4808-ae7c-6ecc33f1e9d2,21078,STEUBENVILLE PIKE + E WINDHAVEN RD FS,40.444352,-80.099004,0
7ce61abb-96db-4784-8c46-35dfa1292b56,16601,CENTRE AVE + DITHRIDGE,40.451428,-79.953432,0
7cf0572e-14bf-4513-9097-af285f4a96a4,1459,BEAVER RD + BLACKBURN FS,40.541481,-80.181943,0
7cf68912-4d64-4e1d-be7f-de2e92e2faa7,8773,CENTRE AVE + ROBINSON ST EXT,40.448674,-79.965138,0
7d07c75d-ccc4-405b-83f6-aa9269894675,8739,BEDFORD AVE + MERCER,40.444389,-79.987316,0
7d19e531-1a5d-4841-bdcd-514843db0286,10010261,Evans St,40.338644595,-79.849845921,0
7d1ea51f-d2fd-4fb0-9fc6-44cee79e74a2,22895,THE BLOCK AT NORTHWAY AT NORTHWAY APARTMENTS,40.550241,-80.022548,0
7d249c20-0c2b-4f1e-a511-6961567d7ed0,11980,PENNSYLVANIA AVE + MELLON,40.36212,-79.858684,0
7d3af61e-80a6-4fb7-b649-a032eb0cc382,112,PALM GARDEN,40.416466,-80.011827,0
7d3bab28-859c-4ab2-87ed-e9ea3c3d66a4,10010282,Campbells Run Rd + Ridge Road,40.439755128,-80.151930507,0
7d3f5967-e688-4a85-98ee-0c2b6ef885d4,16564,ALLEGHENY AVE + DELAWARE,40.517633,-79.843102,0
7d48c886-f443-4643-9699-143a0542d391,22797,WASHINGTON RD AT BOWER HILL RD FS,40.387284,-80.043549,0
7d51ee4a-cad3-4ea7-a2d5-cb3ca5a80ae9,21941,BUTLER ST + LIVONIA,40.4889,-79.935943,0
7d572bcf-5c20-41e8-b2d8-b0e6954bfdbb,20123,HULTON RD + JEFFERSON ST,40.523081,-79.81169,0
7d604ed7-be2a-4acb-851a-26fd84a51475,8534,LARIMER AVE + WINSLOW,40.465761,-79.913391,0
7d6a7203-c22b-406c-a9a6-3400722fa912,12,WOOD STREET STATION,40.442352634,-79.999563689,0
7d6b810d-6a48-429e-a9ff-2e930641d3ac,10389,WALNUT ST + WORTHINGTON,40.316427,-79.833302,0
7d6e03e2-e848-40b4-bba8-9010c0df6b43,7831,AIRBRAKE AVE + 7TH,40.401733,-79.819473708,0
7d6e7605-fc98-48aa-b0e7-7704f9ddeab1,6416,BOWER HILL RD + SEGAR,40.378362,-80.064644,0
7d7c3ae0-117d-480c-b47b-da2116de575b,22899,MCKEESPORT TRANSPORTATION CENTER AT BAY #4,40.352097,-79.861809,0
7d8b860c-6bfd-4431-826c-3b3fff2d56df,6426,KANE BLVD + OUR LADY OF GRACE CHURCH,40.373912,-80.084665,0
7d94c159-f4fb-4236-934e-1379a7cffc3f,1145,GRANT AVE + SCHOOL,40.478348,-79.970406,0
7da41aea-873e-44d3-ae1b-060766fd00a8,21330,SANDUSKY ST + GENERAL ROBINSON ST,40.44873,-80.002382,0
7db496c9-f8b0-4d27-8888-a606a4a2eeef,20934,GRANT ST + LAUREL,40.4884,-80.053093,0
7db61f38-b12e-4753-b38d-9883c9a62b46,7632,PENN AVE + HOMEWOOD,40.449141,-79.90102,0
7db69436-6469-4de3-b81a-52e5d6e7122c,1206,NORTH AVE + LINCOLN,40.481522,-79.97435,0
7db96d4c-9ce0-440b-a5c5-95dd15576f60,19563,CALIFORNIA AVE + BENTON FS,40.484659,-80.040821,0
7dbb4bb2-9726-4b59-a0f2-37b4e41ae7d0,14186,UNIVERSAL RD + JOSLYN,40.463295,-79.802536,0
7dbbb933-4eb5-4c5d-82c5-a4242dbc3e77,22749,BROWNSVILLE RD AT SUNNY DR,40.344984,-79.985743,0
7dbf494d-d4ac-4f69-924e-1dc0cea102fa,19799,UNITY TRESTLE RD + ASHLAND DR,40.486222,-79.77143,0
7dc243db-5652-4a92-b019-a5685cd3bc9c,22656,CHURCH ST AT BRADDOCK AVE NS,40.422908016,-79.887698437,0
7dcc4dbf-72a8-4dec-b975-3ac32aef710a,1813,CHARLES ST + KENN,40.467922,-80.015746,0
7ddbe75e-c194-4c66-94ef-c8f302f747ff,2914,SPRING GARDEN AVE + BEECH ST,40.481195,-79.996182,0
7de1030d-bd07-49ae-b3b0-e8f828b10ad8,13793,FRANKSTOWN RD + ORIN ST,40.464847,-79.853228,0
7de65b1c-5e7c-4f01-80cc-42754edb971a,22672,EAST PITTSBURGHMCKEESPORT BLVD + #920,40.381595,-79.828094,0
7de6afc7-b6e6-43eb-921a-97563ab42324,1952,CALIFORNIA AVE + FALCK AVE,40.477976,-80.040361,0
7df9d08d-adac-4325-ba51-27181c4fd99c,926,CENTER AVE + OAKWOOD,40.514329,-80.024165,0
7e0170c6-ccd5-4b6a-bada-b3997f83296c,21401,SPRING GARDEN AVE + WILLIAMS RD,40.477227,-79.993267,0
7e04135b-9c17-4fe4-abb5-687e81c5dd8e,1556,NORTH AVE + ARCH ST,40.454999,-80.008809,0
7e0fd916-a82d-40d0-ac2a-7168d4838f6f,5112,STEUBENVILLE PIKE + DEVASSIE,40.445715,-80.151194,0
7e1c49c9-4b4c-42c3-900b-e9a94b106c51,20224,SOUTH BUSWAY + PIONEER AVE RAMP FS,40.411841,-80.008547,0
7e25a1f7-2fd1-4d2a-94c1-d2d96150c81c,2321,ISLAND AVE + BRADLEY,40.470432,-80.060348,0
7e26a9f1-2065-4e91-893c-af43230cd295,22657,DUQUESNE BLVD AT WHITFIELD AVE,40.371173,-79.843506,0
7e2ae888-b6f8-4555-863d-af6c3fcbb99a,9297,STANTON AVE + EUCLID AVE,40.4704,-79.922946,0
7e360e1c-8a35-41a9-9b78-42859682ecc0,18849,WEYMAN RD + VILLAGE LANE,40.359704,-80.000731,0
7e45aae9-998b-4d6f-8e87-4551101456da,2219,GRAND AVE + PITTSBURGH RECYCLING CENTER,40.508686,-80.116943,0
7e46ee40-63b3-41a2-9ac4-4160d009368b,8139,JAMES ST + QUEEN,40.421811822,-79.803337634,0
7e4bd727-3b26-42c2-b07c-17ca7ce3ea9e,13791,FRANKSTOWN RD + HOWARD ST,40.462757,-79.856728,0
7e4df623-114a-4e8a-99e8-c617e8053655,887,PERRYSVILLE AVE + BURGESS,40.467511,-80.009839,0
7e4f06b6-09de-4394-93ad-743b21627674,200185,Horne Blvd + 16th St,40.576588508,-79.767397241,0
7e509ba5-acea-4eb9-a1cd-3d0237ba90f4,19295,GRANDVIEW AVE + HALLOCK,40.437296,-80.017192,0
7e5820c7-cbe1-4cf0-81d4-0fd75fd83edb,14402,FRANKSTOWN RD + MCCLUTCHEON LN,40.464876,-79.85307,0
7e68c358-1aef-49a0-8063-63349c5658ae,7630,PENN AVE + CARNEGIE,40.448143,-79.898021,0
7e76b830-ef7d-427c-b0e2-02e296e68496,6841,SOUTH BUSWAY + SOUTH BANK,40.392454,-79.998352,0
7e810771-8653-4eac-810b-7524433d8a2e,7834,AIRBRAKE AVE + 3RD,40.399909,-79.816069,0
7e8f59b8-b998-40cf-a21f-5cbcae819e7a,2919,CHAPIN ST + COLBY,40.489296,-80.006546,0
7e92dcf2-2ceb-4a72-ade9-ac1d598d9f31,21575,CHURCHVIEW AVE + WILLET RD,40.385616,-79.971512,0
7eacfc81-cda8-4075-bc67-e41d37f8e691,12766,MAIN ST + 9TH ST,40.494561,-79.933664,0
7ec07959-2edb-4689-89b4-293229bf3c47,21577,CHURCHVIEW AVE + MELLOT RD NS,40.385803,-79.967536,0
