stop_id,stop_name,muni,hood,lat,lon,status,metres_to_nearest_proposed_stop,weekday_boardings,saturday_boardings,sunday_boardings,current_routes,boardings_source
8451,LARIMER AVE AT APPLE ST,"Pittsburgh city (Allegheny, PA)",Lincoln-Lemington-Belmar,40.468625,-79.906449,kept,0,2.48,0.8,0.6,74,id
904,PERRYSVILLE AVE AT RICHEY AVE,"Pittsburgh city (Allegheny, PA)",Perry North,40.486722,-80.016145,kept,0,2.48,3.2,0.4,15;8,id
9329,FREEPORT RD AT MAIN ENTRANCE (WATERWORKS),"Pittsburgh city (Allegheny, PA)",Lincoln-Lemington-Belmar,40.487113,-79.886433,kept,0,2.48,1.6,0.6,1;75;91,id
965,WILSON AVE AT DRUM ST,"Pittsburgh city (Allegheny, PA)",Perry South,40.465029,-80.012784,kept,0,2.48,0.0,1.6,11,id
12602,FREEPORT RD AT CENTER AVE (BLAWNOX),"Blawnox borough (Allegheny, PA)",,40.491803,-79.865135,kept,0,2.43,1.0,0.0,1,id
1346,BEAVER ST OPP OAK DR,"Leetsdale borough (Allegheny, PA)",,40.562504,-80.204071,kept,0,2.43,1.0,0.2,14,id
13792,FRANKSTOWN RD OPP BON AIR RD,"Penn Hills township (Allegheny, PA)",,40.463679,-79.855552,kept,0,2.43,2.4,0.4,77,id
1952,CALIFORNIA AVE AT FALCK AVE,"Pittsburgh city (Allegheny, PA)",Brighton Heights,40.477976,-80.040361,kept,0,2.43,5.6,1.2,13,id
21544,SPENCER AVE AT CUSTER AVE,"Pittsburgh city (Allegheny, PA)",Carrick,40.392975,-79.976306,loses_all_service,819,2.43,0.0,0.0,44,id
21954,STANTON AVE AT WOODBINE ST FS,"Pittsburgh city (Allegheny, PA)",Stanton Heights,40.481749,-79.93921,kept,0,2.43,0.2,1.4,87,former_id
22615,BOWMAN AVE AT CHESTUT AVE,"McKeesport city (Allegheny, PA)",,40.373624,-79.873668,loses_all_service,1007,2.43,1.4,2.8,52L,id
22688,PERRY HWY AT TRION RD,"Ross township (Allegheny, PA)",,40.421196,-79.806332,kept,0,2.43,0.0,0.0,P68,id
2656,S 18TH ST OPP ST PATRICK ST,"Pittsburgh city (Allegheny, PA)",South Side Slopes,40.421488,-79.982507,kept,0,2.43,3.6,0.8,51;54,id
2658,S 18TH ST AT #2620,"Pittsburgh city (Allegheny, PA)",South Side Slopes,40.420859,-79.985839,kept,0,2.43,2.8,3.4,51;54,id
4232,MIDDLETOWN RD AT MARSHALL ST,"Ingram borough (Allegheny, PA)",,40.446697,-80.060986,kept,0,2.43,1.4,0.4,27,id
5468,NOBLESTOWN RD AT #2212,"Pittsburgh city (Allegheny, PA)",Westwood,40.429811,-80.053529,kept,0,2.43,0.0,0.6,31,id
6161,BROOKLINE BLVD AT CASTLEGATE AVE,"Pittsburgh city (Allegheny, PA)",Brookline,40.394996,-80.021754,kept,0,2.43,0.4,0.2,39,id
6289,WEST LIBERTY AVE AT #2665,"Pittsburgh city (Allegheny, PA)",Brookline,40.397479,-80.028444,kept,0,2.43,0.0,0.4,41,id
7256,RANKIN BLVD OPP BLDG #5,"Rankin borough (Allegheny, PA)",,40.413005,-79.883151,kept,0,2.43,2.0,4.8,59;61B;71;P71,id
9653,HWY RT 51 AT #4040,"Brentwood borough (Allegheny, PA)",,40.368452,-79.983506,kept,0,2.43,3.6,1.6,Y46;Y49,id
9740,CURRY HOLLOW RD OPP ARBOR LN,"Pleasant Hills borough (Allegheny, PA)",,40.336694,-79.971284,kept,0,2.43,1.4,0.0,Y47,id
12590,4TH ST AT COREY AVE,"Braddock borough (Allegheny, PA)",,40.408322,-79.867168,kept_nearby,111,2.38,1.4,1.4,59,id
12661,INDUSTRIAL BLVD AT KEY LINCOLN-MERCURY,"New Kensington city (Westmoreland, PA)",,40.563447,-79.76792,loses_all_service,183,2.38,0.8,0.6,1,id
1414,CHATEAU ST AT NORTH AVE,"Pittsburgh city (Allegheny, PA)",Manchester,40.451778,-80.027579,loses_all_service,224,2.38,0.4,0.2,14,id
14605,CENTER RD AT LORRAINE DR FS,"Monroeville municipality (Allegheny, PA)",,40.454655,-79.760244,loses_all_service,515,2.38,0.0,0.0,77,id
16201,EAST PITTSBURGH-MCKEESPORT BLV AT #625,"North Versailles township (Allegheny, PA)",,40.374323,-79.827698,kept,0,2.38,3.2,1.2,55,former_id
19738,EAST OHIO ST AT CEDAR AVE,"Pittsburgh city (Allegheny, PA)",East Allegheny,40.453372,-80.001478,kept,0,2.38,1.2,0.4,54,id
20943,JEFFERS ST OPP FADETTE ST,"Pittsburgh city (Allegheny, PA)",Sheraden,40.452097,-80.066031,kept,0,2.38,0.8,0.8,26;27,former_id
21161,HWY RT 51 AT LEWIS RUN RD,"Pleasant Hills borough (Allegheny, PA)",,40.321001,-79.942067,kept,0,2.38,1.8,0.2,Y1;Y46,former_id
22621,FRANKSTOWN OPP HOCHBERG RD FS,"Penn Hills township (Allegheny, PA)",,40.56717,-80.007044,loses_all_service,793,2.38,1.8,0.6,2;P13,id
3458,FOREST GROVE RD AT FAIRHAVEN RD,"Kennedy township (Allegheny, PA)",,40.475708,-80.099249,loses_all_service,208,2.38,1.6,0.4,20,id
3635,CHARTIERS AVE AT AMELIA ST NS,"McKees Rocks borough (Allegheny, PA)",,40.465018,-80.068155,kept,0,2.38,0.6,1.4,20,id
7614,MONTIER ST AT #1823,"Wilkinsburg borough (Allegheny, PA)",,40.448171,-79.868676,kept,0,2.38,1.0,0.6,79;P17;P78,id
7640,WILKINS AVE AT #6647,"Pittsburgh city (Allegheny, PA)",Point Breeze,40.446231,-79.914378,kept,0,2.38,1.2,1.0,67;69;74,id
8318,FIFTH AVE AT BEECHWOOD BLVD,"Pittsburgh city (Allegheny, PA)",Point Breeze,40.453542,-79.915543,kept,0,2.38,2.0,0.4,28X;71D,id
8375,HOMEWOOD AVE AT PENN AVE,"Pittsburgh city (Allegheny, PA)",Point Breeze,40.449025,-79.901395,kept_nearby,18,2.38,0.4,0.2,74,id
9421,HWY RT 51 AT BEALL DR,"Whitehall borough (Allegheny, PA)",,40.355419,-79.979426,kept,0,2.38,1.6,1.2,51;Y46,id
99979,BETHEL VILLAGE,"Bethel Park municipality (Allegheny, PA)",,40.343744,-80.046747,kept,0,2.38,1.4,2.2,BLUE;RED,id
10977,KENNYWOOD BLVD AT GLENN ST,"West Mifflin borough (Allegheny, PA)",,40.390712,-79.86932,kept,0,2.33,2.2,1.6,61C;P7,id
12605,FREEPORT RD OPP CABLE AVE,"Blawnox borough (Allegheny, PA)",,40.494788,-79.859041,kept,0,2.33,1.4,0.6,1,id
1945,CALIFORNIA AVE AT BOSTON ST,"Pittsburgh city (Allegheny, PA)",Marshall-Shadeland,40.469385,-80.035698,kept,0,2.33,1.2,0.0,13,id
19869,JANCEY ST AT BAKER ST,"Pittsburgh city (Allegheny, PA)",Morningside,40.487671,-79.924698,kept,0,2.33,1.6,0.6,75;87,id
20507,BLVD OF ALLIES AT JUMONVILLE ST,"Pittsburgh city (Allegheny, PA)",Bluff,40.436293,-79.977708,kept,0,2.33,0.6,1.8,65;67;69,id
20633,RAVENSBURG BLVD AT HWY RT 885,"Clairton city (Allegheny, PA)",,40.304618,-79.895108,kept,0,2.33,1.0,2.2,55,id
2216,GRAND AVE AT 2ND ST,"Neville township (Allegheny, PA)",,40.510366,-80.125975,kept,0,2.33,2.0,0.0,21,id
244,MCKNIGHT RD OPP NORTH HILLS VILLAGE (NORTH ENT,"Ross township (Allegheny, PA)",,40.528148,-80.006732,kept,0,2.33,1.4,5.4,12;2;O12,id
2613,HERRON AVE AT HANCOCK ST,"Pittsburgh city (Allegheny, PA)",Polish Hill,40.457016,-79.96476,kept,0,2.33,1.8,1.0,54,id
3263,HIGHLAND AVE OPP ELWOOD ST,"Pittsburgh city (Allegheny, PA)",Shadyside,40.455145,-79.925271,kept_nearby,102,2.33,0.4,0.4,71B,id
6296,WEST LIBERTY AVE OPP CAPE MAY AVE,"Pittsburgh city (Allegheny, PA)",Brookline,40.408332,-80.01776,kept,0,2.33,0.6,1.2,41,id
6744,SOUTHERN AVE OPP SIMMS ST,"Pittsburgh city (Allegheny, PA)",Mount Washington,40.422385,-80.01235,kept,0,2.33,2.2,0.2,40,id
8398,DEAN ST AT PAULSON AVE,"Pittsburgh city (Allegheny, PA)",Lincoln-Lemington-Belmar,40.468033,-79.903725,kept,0,2.33,3.6,1.0,74,id
8511,BIGELOW ST AT WINTERBURN AVE,"Pittsburgh city (Allegheny, PA)",Greenfield,40.418997,-79.939703,kept,0,2.33,0.6,0.0,58,id
9219,COLUMBO ST AT SCHENLEY AVE,"Pittsburgh city (Allegheny, PA)",Garfield,40.471602,-79.940106,kept,0,2.33,2.2,0.6,89,id
11100,SHADY AVE OPP HASTINGS ST,"Pittsburgh city (Allegheny, PA)",Squirrel Hill North,40.445796,-79.921162,kept,0,2.29,1.4,2.8,64,id
11214,HWY RT 51 AT COAL VALLEY RD,"Jefferson Hills borough (Allegheny, PA)",,40.313092,-79.938532,kept,0,2.29,0.8,2.4,Y46,id
12043,BUTTERMILK HOLLOW RD OPP THOMPSON RUN RD,"West Mifflin borough (Allegheny, PA)",,40.360766,-79.90773,kept,0,2.29,1.8,0.2,53;53L;56,id
12687,FREEPORT RD AT MULLIGAN'S,"Harmar township (Allegheny, PA)",,40.540985,-79.818588,kept,0,2.29,0.8,1.2,1;P10,id
15876,MOUNTAINVIEW DR AT CENTURY DR FS,"West Mifflin borough (Allegheny, PA)",,40.346586,-79.951512,kept,0,2.29,3.2,1.4,55;59,id
20030,UNIVERSAL RD OPP WEBSTER DR,"Penn Hills township (Allegheny, PA)",,40.463897,-79.818413,kept,0,2.29,0.0,0.0,P16,id
22722,CENTER AVE AT PENNSYLVANIA AVE,"Emsworth borough (Allegheny, PA)",,40.513075,-80.099979,kept,0,2.29,0.0,0.0,19L,former_id
23034,HIGHLAND AVE AT BROAD ST,"Pittsburgh city (Allegheny, PA)",East Liberty,40.462402,-79.924325,kept,0,2.29,0.8,3.4,71B;74;89,former_id
2420,BUTLER ST AT ISABELLA ST,"Etna borough (Allegheny, PA)",,40.494272,-79.946634,kept,0,2.29,1.6,0.2,1;2;P13,id
5106,STEUBENVILLE PIKE OPP SUNSET DR,"Robinson township (Allegheny, PA)",,40.450901,-80.138634,kept,0,2.29,2.2,1.6,24;29,id
5325,E RAILROAD ST AT 1ST ST FS,"Heidelberg borough (Allegheny, PA)",,40.393292,-80.087705,kept,0,2.29,1.2,0.8,31;G31,id
6677,SHILOH ST AT VIRGINIA AVE FS,"Pittsburgh city (Allegheny, PA)",Mount Washington,40.429105,-80.007341,kept,0,2.29,3.0,3.0,40,id
8041,BEACON ST AT WENDOVER ST,"Pittsburgh city (Allegheny, PA)",Squirrel Hill South,40.433866,-79.929223,kept,0,2.29,0.4,0.2,65;93,id
8048,BRINTON RD OPP #1584,"Braddock Hills borough (Allegheny, PA)",,40.412794,-79.857638,kept,0,2.29,1.6,0.6,P68,id
8707,DEVILLIERS ST AT WYLIE AVE,"Pittsburgh city (Allegheny, PA)",Middle Hill,40.444159,-79.980689,kept_nearby,59,2.29,0.4,1.4,83,id
8764,WEBSTER AVE AT ORION ST,"Pittsburgh city (Allegheny, PA)",Upper Hill,40.454858,-79.961966,kept,0,2.29,1.0,1.8,83,id
9220,SCHENLEY AVE OPP PACIFIC AVE,"Pittsburgh city (Allegheny, PA)",Garfield,40.47197,-79.938809,kept,0,2.29,1.8,2.6,89,id
978,WURZELL AVE AT BURGESS ST,"Pittsburgh city (Allegheny, PA)",Perry South,40.468689,-80.00416,kept,0,2.29,0.6,0.6,11,id
9849,ST CLAIR AVE AT 5TH ST,"Clairton city (Allegheny, PA)",,40.292978,-79.885698,kept,0,2.29,0.8,2.0,55;Y46,id
1277,FOREST AVE AT BALPH AVE,"Bellevue borough (Allegheny, PA)",,40.499958,-80.052374,kept,0,2.24,2.6,0.8,13,id
13526,BEATTY RD AT HAYMAKER RD,"Monroeville municipality (Allegheny, PA)",,40.448515,-79.761033,kept,0,2.24,0.0,0.0,77,id
14368,BAUM BLVD AT ENFIELD ST,"Pittsburgh city (Allegheny, PA)",Bloomfield,40.454144,-79.949348,kept_nearby,139,2.24,1.4,0.8,77,id
16611,BROWNSVILLE RD AT TOWN SQUARE DRVWY,"Brentwood borough (Allegheny, PA)",,40.366744,-79.98096,kept,0,2.24,3.0,3.8,51;51L,id
18149,FRIENDSHIP AVE OPP HOWLEY ST,"Pittsburgh city (Allegheny, PA)",Bloomfield,40.465109,-79.951069,kept,0,2.24,0.6,0.6,64,id
19876,HWY RT 51 RAMP AT HWY RT 51 (STEPS),"Pleasant Hills borough (Allegheny, PA)",,40.34238,-79.965775,kept,0,2.24,2.2,1.8,51,id
20551,MONONGAHELA AVE AT 4TH ST,"Glassport borough (Allegheny, PA)",,40.328943,-79.892465,kept,0,2.24,3.8,1.6,55,id
20793,7TH ST EXT AT TIMBER DR,"Trafford borough (Westmoreland, PA)",,40.388053,-79.748383,loses_all_service,1561,2.24,0.2,0.0,69;P69,id
22265,GRAND AVE AT #4700,"Neville township (Allegheny, PA)",,40.509425,-80.12226,kept,0,2.24,0.6,0.0,21,id
249,MCKNIGHT RD AT ROSS PARK MALL DR FS (SELF STO,"Ross township (Allegheny, PA)",,40.542549,-80.013268,kept,0,2.24,1.8,0.4,12;2;O12;P13,id
2515,MCKINLEY ST AT ALICE ST,"Pittsburgh city (Allegheny, PA)",Knoxville,40.41007,-79.994685,loses_all_service,330,2.24,0.0,0.2,54,id
3345,MT ROYAL BLVD AT MCELHENY RD,"Shaler township (Allegheny, PA)",,40.532624,-79.968151,kept,0,2.24,0.0,0.2,2;P13,id
3574,HELEN ST AT SPROUL ST,"McKees Rocks borough (Allegheny, PA)",,40.47151,-80.055306,kept,0,2.24,0.2,0.4,22,id
4447,NOBLESTOWN RD OPP #608,"Pittsburgh city (Allegheny, PA)",Westwood,40.437108,-80.040117,kept,0,2.24,0.6,0.8,31,id
4660,BANKSVILLE RD AT POTOMAC AVE,"Pittsburgh city (Allegheny, PA)",Banksville,40.403513,-80.04076,kept,0,2.24,0.2,0.0,36,id
4859,JOSEPHINE ST AT BARRY ST,"Pittsburgh city (Allegheny, PA)",South Side Slopes,40.423821,-79.969052,kept,0,2.24,2.4,1.0,48,id
5495,WASHINGTON PIKE AT GREAT SOUTHERN SC ENT #2,"Collier township (Allegheny, PA)",,40.367714,-80.104225,kept,0,2.24,1.2,0.2,31;38;G31,id
6188,BROOKLINE BLVD OPP ALTMAR ST,"Pittsburgh city (Allegheny, PA)",Brookline,40.391062,-80.000491,kept_nearby,53,2.24,0.4,0.2,39,id
6192,BROOKLINE BLVD AT #1439,"Pittsburgh city (Allegheny, PA)",Brookline,40.392472,-80.007161,kept,0,2.24,1.8,0.4,39,id
7689,DALLAS AVE AT REYNOLDS ST,"Pittsburgh city (Allegheny, PA)",Point Breeze,40.448649,-79.910179,kept,0,2.24,0.0,0.0,67;69;74,id
8099,GRANT ST AT TRI-BORO EXPWY,"Turtle Creek borough (Allegheny, PA)",,40.406308,-79.825194,kept,0,2.24,1.2,0.8,P68,id
8131,JAMES ST OPP CAROTHERS DR,"Turtle Creek borough (Allegheny, PA)",,40.412898,-79.817998,kept,0,2.24,1.8,0.6,P68,id
843,CENTER AVE AT TOWNSHIP RD,"West View borough (Allegheny, PA)",,40.518907,-80.025409,kept,0,2.24,1.2,0.2,8,id
8648,ROBINSON ST AT ALLEQUIPPA ST,"Pittsburgh city (Allegheny, PA)",West Oakland,40.4429,-79.965834,kept_nearby,25,2.24,2.4,1.6,81,id
13797,FRANKSTOWN RD AT HEBRON CHURCH PARK AND RIDE,"Penn Hills township (Allegheny, PA)",,40.460423,-79.844364,kept_nearby,20,2.19,3.0,1.0,77,id
14194,UNIVERSAL RD AT VOLUNTEER FIRE CO,"Penn Hills township (Allegheny, PA)",,40.466121,-79.824354,kept,0,2.19,0.0,0.0,P16,id
14248,VERONA RD AT THIRD ST,"Penn Hills township (Allegheny, PA)",,40.47795,-79.845127,kept,0,2.19,0.0,0.0,P78,id
14572,WASHINGTON BLVD AT FRANKSTOWN AVE,"Pittsburgh city (Allegheny, PA)",Larimer,40.458849,-79.907997,kept,0,2.19,0.0,0.0,P10,id
17733,SECOND AVE AT PGH TECH CTR (MIDDLE ACCESS RD,"Pittsburgh city (Allegheny, PA)",South Oakland,40.432779,-79.962507,kept,0,2.19,1.8,0.2,56;57;58,id
20363,TILDEN ST AT #7110,"Pittsburgh city (Allegheny, PA)",Lincoln-Lemington-Belmar,40.464796,-79.89498,kept,0,2.19,0.0,0.0,74,id
2427,GRANT AVE OPP WILSON ST,"Etna borough (Allegheny, PA)",,40.504141,-79.949046,kept,0,2.19,2.4,1.6,2;P13,id
2443,MT ROYAL BLVD AT GARDEN PL,"Shaler township (Allegheny, PA)",,40.524622,-79.96201,kept,0,2.19,2.6,0.4,2;P13,id
2595,CHESTNUT ST AT PROGRESS ST FS,"Pittsburgh city (Allegheny, PA)",Troy Hill,40.453352,-79.9928,kept,0,2.19,1.4,0.2,54,id
2741,LOWRIE ST AT SUNDEMAN ST,"Pittsburgh city (Allegheny, PA)",Troy Hill,40.466273,-79.980834,kept,0,2.19,0.2,0.6,4,id
2827,CHESTNUT ST AT PHINEAS ST (EAST OHIO),"Pittsburgh city (Allegheny, PA)",East Allegheny,40.455502,-79.994728,kept,0,2.19,2.2,4.0,6;7,id
3238,CALIFORNIA AVE AT MARQUIS WAY,"Pittsburgh city (Allegheny, PA)",California-Kirkbride,40.459355,-80.018436,kept,0,2.19,3.0,2.6,13,id
3351,MT ROYAL BLVD AT W GLENN AVE FS,"Shaler township (Allegheny, PA)",,40.521357,-79.959632,kept,0,2.19,0.2,0.0,2;P13,id
3467,MCCOY RD OPP NEVILLE AVE,"Kennedy township (Allegheny, PA)",,40.479733,-80.08387,kept,0,2.19,0.2,0.0,22,id
4100,CHARTIERS AVE AT LITCHFIELD ST STEPS,"Pittsburgh city (Allegheny, PA)",Crafton Heights,40.452532,-80.054234,kept,0,2.19,1.4,1.6,26,id
4170,NOBLE AVE AT E CRAFTON AVE,"Crafton borough (Allegheny, PA)",,40.435973,-80.064624,kept,0,2.19,0.4,0.4,29,id
5046,SUMMIT PARK DR OPP #35,"North Fayette township (Allegheny, PA)",,40.450454,-80.19045,kept,0,2.19,0.0,0.0,29,id
6414,BOWER HILL RD AT COCHRAN RD FS,"Mount Lebanon township (Allegheny, PA)",,40.38489,-80.053923,kept,0,2.19,1.4,2.2,41,id
6699,KATHLEEN ST AT CRAIGHEAD ST,"Pittsburgh city (Allegheny, PA)",Mount Washington,40.425655,-79.99866,loses_all_service,316,2.19,0.8,1.2,43,id
6852,SOUTH BUSWAY AT CENTRAL SHELTER,"Pittsburgh city (Allegheny, PA)",Brookline,40.39036,-79.998222,kept,0,2.19,0.8,0.4,Y1;Y45;Y46;Y47;Y49,id
7146,REBECCA AVE AT SWISSVALE AVE FS,"Wilkinsburg borough (Allegheny, PA)",,40.438012,-79.879136,kept_nearby,35,2.19,0.2,0.4,69;P68;P69,id
8281,PENN AVE AT LINDEN AVE,"Pittsburgh city (Allegheny, PA)",Point Breeze,40.452654,-79.9105,kept,0,2.19,1.4,0.4,71C,id
8292,WOOD ST OPP SUSQUEHANNA ST,"Wilkinsburg borough (Allegheny, PA)",,40.4481,-79.88378,kept,0,2.19,3.6,1.2,71D;86,id
881,PERRYSVILLE AVE AT LANGLEY ST,"Pittsburgh city (Allegheny, PA)",Perry South,40.462475,-80.013306,kept,0,2.19,1.6,0.8,8,id
11659,BEECHWOOD BLVD AT PARKWAY ENTRANCE,"Pittsburgh city (Allegheny, PA)",Greenfield,40.428465,-79.93104,loses_all_service,372,2.14,0.0,0.0,52L;53L,id
12118,JOHNSTON AVE OPP #857,"Pittsburgh city (Allegheny, PA)",Glen Hazel,40.40612,-79.930677,kept,0,2.14,3.6,2.2,57;93,id
12710,FREEPORT ST AT GARDEN ALLEY,"Etna borough (Allegheny, PA)",,40.496703,-79.942578,kept,0,2.14,1.4,1.6,1,id
14334,VERONA RD AT RANDOLPH LN,"Penn Hills township (Allegheny, PA)",,40.478855,-79.840787,kept,0,2.14,0.0,0.0,P78,id
164,EAST ST OPP MT PLEASANT RD,"Pittsburgh city (Allegheny, PA)",Northview Heights,40.48227,-80.005994,kept,0,2.14,1.2,0.8,12,id
19307,KATHLEEN ST AT ESTELLA AVE FS,"Pittsburgh city (Allegheny, PA)",Mount Washington,40.425594,-80.001007,loses_all_service,471,2.14,1.2,0.6,43,id
20421,MICHIGAN ST AT BELTZHOOVER AVE,"Pittsburgh city (Allegheny, PA)",Beltzhoover,40.41592,-79.997299,kept_nearby,67,2.14,0.4,0.2,54,id
6246,BANK ST AT DEWEY AVE,"Bridgeville borough (Allegheny, PA)",,40.356213,-80.110138,kept,0,2.14,2.4,0.8,41,id
7134,FORBES AVE AT PEEBLES ST,"Pittsburgh city (Allegheny, PA)",Regent Square,40.439354,-79.895012,kept,0,2.14,1.0,0.2,61A,id
7254,HARRIET ST AT 5TH AVE,"Rankin borough (Allegheny, PA)",,40.414827,-79.883297,kept,0,2.14,1.4,2.2,59;61B;71;P71,id
7284,SOUTH AVE AT CENTER ST,"Wilkinsburg borough (Allegheny, PA)",,40.441212,-79.883133,kept,0,2.14,1.2,1.2,P68,id
7324,SAVANNAH AVE AT BIDDLE AVE,"Wilkinsburg borough (Allegheny, PA)",,40.437349,-79.894215,loses_all_service,191,2.14,0.0,0.0,71;P71,id
7394,BRADDOCK AVE AT 4TH ST,"Braddock borough (Allegheny, PA)",,40.405088,-79.87165,kept,0,2.14,5.8,0.6,61B,id
7849,BROADWAY BLVD OPP WALL AVE,"Monroeville municipality (Allegheny, PA)",,40.401278,-79.780399,kept,0,2.14,1.6,1.0,69;P69,id
852,CENTER AVE AT PERRYSVILLE RD,"West View borough (Allegheny, PA)",,40.50995,-80.028263,kept,0,2.14,2.0,1.2,8,id
8666,ELMORE ST AT ROSE ST,"Pittsburgh city (Allegheny, PA)",Terrace Village,40.443855,-79.976625,kept,0,2.14,2.4,0.0,81,id
9351,CHISLETT ST AT GREENWOOD ST,"Pittsburgh city (Allegheny, PA)",Morningside,40.485262,-79.925947,kept,0,2.14,1.6,1.4,75;87,id
11048,MAIN ST AT GRACE ST,"Munhall borough (Allegheny, PA)",,40.383192,-79.904454,kept,0,2.1,3.0,1.8,53;53L,id
11629,MAIN ST AT FULTON ST,"Munhall borough (Allegheny, PA)",,40.380721,-79.906578,kept,0,2.1,0.6,0.2,53;53L,id
11911,EASTMAN ST AT GREENSPRINGS AVE FS,"West Mifflin borough (Allegheny, PA)",,40.383589,-79.877821,kept,0,2.1,2.2,1.6,59,id
14390,FRANKSTOWN RD AT BANYON DR,"Penn Hills township (Allegheny, PA)",,40.466568,-79.832756,kept,0,2.1,0.2,0.0,77,id
15747,COCHRAN RD AT ROESSLER RD,"Scott township (Allegheny, PA)",,40.392973,-80.063113,loses_all_service,324,2.1,1.4,0.0,38,id
17430,OVERLOOK PL AT PLEASANT RIDGE RD,"Stowe township (Allegheny, PA)",,40.480071,-80.07506,kept,0,2.1,2.2,0.2,22,id
18475,BROWNSVILLE RD AT W BRENTRIDGE AVE FS,"Brentwood borough (Allegheny, PA)",,40.367575,-79.978396,kept,0,2.1,3.8,1.2,51;51L,id
18523,JAMES ST AT MONROEVILLE AVE,"Turtle Creek borough (Allegheny, PA)",,40.409024,-79.818855,kept,0,2.1,2.0,1.8,P68,id
19162,COAL HOLLOW RD OPP CLIFF DR,"Penn Hills township (Allegheny, PA)",,40.463554,-79.844771,kept,0,2.1,0.0,0.0,P78,id
19215,CHARTIERS AVE AT OLTMAN ST FS,"Pittsburgh city (Allegheny, PA)",Chartiers City,40.458543,-80.069268,loses_all_service,414,2.1,1.2,1.4,27,id
19476,LINCOLN HWY AT JACKS RUN RD FS,"North Versailles township (Allegheny, PA)",,40.368467,-79.780755,loses_all_service,2613,2.1,0.0,0.0,P76,id
20486,HAZELWOOD AVE AT #737,"Pittsburgh city (Allegheny, PA)",Greenfield,40.419915,-79.931716,kept,0,2.1,2.2,1.0,58;93,id
20941,PARKER ST AT KOEHLER ST FS,"Shaler township (Allegheny, PA)",,40.494289,-79.958847,kept,0,2.1,1.0,0.0,2,id
2518,CAMFIELD ST AT BANDI AVE,"Pittsburgh city (Allegheny, PA)",Bon Air,40.409222,-79.99836,loses_all_service,425,2.1,0.2,0.4,54,id
4113,STEUBEN ST AT ALEXANDER ST,"Pittsburgh city (Allegheny, PA)",West End,40.44192,-80.034611,kept,0,2.1,0.6,0.6,26;27;29,id
4227,MIDDLETOWN RD AT #3205,"Pittsburgh city (Allegheny, PA)",Windgap,40.450797,-80.066925,kept,0,2.1,0.6,0.2,27,id
5480,NOBLESTOWN RD OPP HAWTHORNE ST,"Pittsburgh city (Allegheny, PA)",East Carnegie,40.416189,-80.067468,kept,0,2.1,2.6,1.4,31,id
6402,WEST LIBERTY AVE AT CAPE MAY AVE,"Pittsburgh city (Allegheny, PA)",Beechview,40.408661,-80.017676,kept,0,2.1,0.8,0.4,41,id
6661,GRANDVIEW AVE AT HALLOCK ST,"Pittsburgh city (Allegheny, PA)",Mount Washington,40.43731,-80.01733,kept,0,2.1,0.0,1.0,40,id
7714,MONTIER ST AT PARK AVE,"Wilkinsburg borough (Allegheny, PA)",,40.4459,-79.871688,kept,0,2.1,2.4,1.2,79;P17;P78,id
8042,BEACON ST AT WIGHTMAN ST,"Pittsburgh city (Allegheny, PA)",Squirrel Hill South,40.434014,-79.928029,kept,0,2.1,0.0,0.2,65;93,id
8077,JAMES ST OPP HARPER DR,"Turtle Creek borough (Allegheny, PA)",,40.416761,-79.814647,kept,0,2.1,1.4,0.4,P68,id
8979,CLARISSA ST AT LYON ST,"Pittsburgh city (Allegheny, PA)",Upper Hill,40.453145,-79.959898,kept,0,2.1,0.2,0.4,83,id
9018,TERRACE ST OPP DUNSSEITH ST,"Pittsburgh city (Allegheny, PA)",West Oakland,40.440388,-79.964965,kept,0,2.1,1.0,0.6,81;83,id
9200,OAKWOOD ST AT INGLENOOK PL FS,"Pittsburgh city (Allegheny, PA)",Homewood South,40.450724,-79.884536,kept,0,2.1,1.6,1.6,71D;86,id
9845,DESIDERIO BLVD OPP WASHINGTON AVE,"Clairton city (Allegheny, PA)",,40.286903,-79.894837,kept,0,2.1,1.6,0.6,Y46,id
1015,CENTER AVE AT WAVERLY AVE,"West View borough (Allegheny, PA)",,40.517462,-80.035564,kept,0,2.05,5.4,0.2,13,id
10975,KENNYWOOD BLVD AT MIFFLIN ST,"Whitaker borough (Allegheny, PA)",,40.401454,-79.880826,kept,0,2.05,1.0,1.4,61C;P7,id
12007,PENNSYLVANIA AVE AT MIFFLIN ST,"West Mifflin borough (Allegheny, PA)",,40.362182,-79.854977,kept,0,2.05,0.8,2.0,59,id
13515,WM PENN HWY AT VALUE CITY,"Monroeville municipality (Allegheny, PA)",,40.436615,-79.782997,kept,0,2.05,0.4,0.4,67,id
13593,PENN CENTER BLVD AT WM PENN HWY,"Wilkins township (Allegheny, PA)",,40.429811,-79.811999,kept,0,2.05,2.0,1.2,67,id
1577,CHURCH AVE AT FOREST AVE,"Ben Avon borough (Allegheny, PA)",,40.508209,-80.082928,kept,0,2.05,0.0,0.0,19L,id
170,EAST ST OPP LAREDA ST,"Pittsburgh city (Allegheny, PA)",Spring Hill-City View,40.462822,-79.998985,kept,0,2.05,1.0,1.0,12,id
17519,AMITY ST AT 7TH ST,"Homestead borough (Allegheny, PA)",,40.407336,-79.911127,kept,0,2.05,2.0,2.4,57,id
