day,klass,length_m,geometry
saturday,added,119.4,"-79.97935,40.45263 -79.97975,40.45222 -79.97948,40.45173"
saturday,kept,31.3,"-79.9933,40.44346 -79.9932,40.44332 -79.99304,40.44334"
saturday,kept,619.9,"-79.97494,40.45631 -79.96952,40.46005"
saturday,kept,1619.8,"-79.93071,40.46346 -79.92746,40.46885 -79.92385,40.47702"
saturday,added,275.2,"-79.82657,40.46487 -79.82775,40.46428 -79.82836,40.46378 -79.82853,40.46445"
saturday,kept,1774.5,"-79.82857,40.46463 -79.8286,40.4648 -79.8302,40.46472 -79.83108,40.46496 -79.83215,40.46566 -79.83305,40.46691 -79.83361,40.46724 -79.83475,40.46744 -79.83591,40.46732 -79.83758,40.46665 -79.83876,40.46577 -79.83959,40.46448 -79.83991,40.46344 -79.84091,40.46222 -79.84114,40.46135 -79.84248,40.46035"
saturday,kept,6674.6,"-79.84333,40.46007 -79.844,40.46021 -79.84514,40.46111 -79.84555,40.46128 -79.84743,40.46126 -79.8481,40.46141 -79.85258,40.4646 -79.85296,40.46481 -79.85365,40.4649 -79.85429,40.4647 -79.85642,40.46302 -79.85716,40.46258 -79.85965,40.46205 -79.86165,40.4615 -79.86234,40.46141 -79.8647,40.46143 -79.86789,40.46079 -79.87067,40.46119 -79.87137,40.46112 -79.87248,40.46082 -79.87322,40.46039 -79.87573,40.45824 -79.87779,40.45703 -79.87979,40.45526 -79.88091,40.45504 -79.88392,40.45549 -79.88596,40.45507 -79.88619,40.4551 -79.90179,40.45864 -79.90328,40.45815 -79.90469,40.45811 -79.90631,40.45835 -79.90928,40.45895 -79.9134,40.4603"
saturday,kept,20.0,"-79.97047,40.45939 -79.97065,40.45927"
saturday,kept,739.9,"-79.98702,40.44815 -79.9938,40.44396"
saturday,kept,79.8,"-79.9938,40.44379 -79.99315,40.44431"
saturday,kept,117.4,"-79.8809,40.45503 -79.88072,40.45472 -79.87997,40.4551"
saturday,kept,299.3,"-79.8286,40.46484 -79.8272,40.4655 -79.82614,40.46622 -79.82579,40.46599"
saturday,added,171.3,"-79.82561,40.46587 -79.82521,40.46553 -79.82567,40.46544 -79.82639,40.46498"
saturday,kept,480.0,"-79.92277,40.46601 -79.92368,40.4662 -79.92796,40.46771"
saturday,kept,2909.9,"-79.92755,40.46877 -79.9329,40.47067 -79.93455,40.47219 -79.9358,40.47269 -79.9401,40.4717 -79.94005,40.47105 -79.94034,40.4702 -79.94019,40.46986 -79.93963,40.46928 -79.93805,40.46897 -79.93806,40.46818 -79.93461,40.4677 -79.93639,40.46476 -79.93443,40.46476 -79.93076,40.46352"
saturday,kept,1039.2,"-79.93248,40.46071 -79.93505,40.46162 -79.94442,40.46244"
saturday,kept,218.5,"-79.95042,40.46461 -79.95182,40.46316 -79.95201,40.46324"
saturday,kept,179.9,"-79.95285,40.46399 -79.95134,40.46513"
saturday,kept,79.5,"-79.94554,40.46235 -79.9446,40.46231"
saturday,kept,576.6,"-79.9365,40.46469 -79.93859,40.4646 -79.93764,40.46811"
saturday,kept,19.4,"-79.936,40.47265 -79.93577,40.47268"
saturday,kept,20.0,"-79.92776,40.46748 -79.92755,40.46741"
saturday,kept,20.0,"-79.92712,40.46726 -79.92691,40.46718"
saturday,kept,20.0,"-79.92583,40.4668 -79.92562,40.46673"
saturday,kept,20.0,"-79.92519,40.46658 -79.92498,40.4665"
saturday,kept,20.0,"-79.92455,40.46635 -79.92434,40.46627"
saturday,kept,20.0,"-79.9239,40.46612 -79.92369,40.46605"
saturday,kept,1179.7,"-79.93841,40.46458 -79.93958,40.46457 -79.95144,40.46616 -79.95215,40.46617"
saturday,kept,1119.5,"-79.95836,40.46511 -79.96527,40.46395 -79.96984,40.46083"
saturday,added,2099.0,"-79.78588,40.47744 -79.78567,40.47736 -79.78553,40.47746 -79.78586,40.47762 -79.78629,40.47758 -79.78703,40.47713 -79.78734,40.47673 -79.78773,40.47693 -79.78791,40.47687 -79.79106,40.47499 -79.79174,40.47493 -79.79351,40.47541 -79.79952,40.47751 -79.79977,40.4778 -79.80052,40.48043 -79.80079,40.48073 -79.80142,40.48095 -79.8042,40.48133"
saturday,kept,5274.3,"-79.80443,40.48136 -79.80466,40.48139 -79.80453,40.48192 -79.80459,40.48245 -79.80428,40.48332 -79.80401,40.48361 -79.80361,40.48379 -79.80219,40.48385 -79.80175,40.48396 -79.80059,40.48483 -79.80015,40.48495 -79.79976,40.48481 -79.79955,40.48488 -79.79944,40.48503 -79.79966,40.48532 -79.80007,40.48521 -79.80022,40.48493 -79.80085,40.4847 -79.80143,40.48413 -79.80182,40.48394 -79.80345,40.48381 -79.80406,40.48357 -79.80455,40.48257 -79.80453,40.48186 -79.80473,40.48138 -79.80777,40.48161 -79.8091,40.48236 -79.81032,40.48344 -79.81156,40.48395 -79.81273,40.48404 -79.81388,40.48385 -79.81458,40.48387 -79.81754,40.48495 -79.81822,40.48485 -79.81914,40.48429 -79.81959,40.48332 -79.82072,40.48216 -79.82222,40.48102 -79.82253,40.48036 -79.82245,40.47838 -79.82163,40.47633 -79.8221,40.47514 -79.82198,40.47443 -79.8216,40.47398 -79.81976,40.47259 -79.81955,40.47227 -79.81959,40.47174 -79.8202,40.47121 -79.82215,40.47056 -79.8229,40.47013 -79.8255,40.46757 -79.82595,40.46656"
saturday,added,3199.0,"-79.82496,40.46536 -79.82445,40.46476 -79.82415,40.46389 -79.82404,40.46138 -79.8233,40.45931 -79.82328,40.45751 -79.82295,40.4561 -79.82296,40.45556 -79.82339,40.45454 -79.82572,40.45303 -79.82635,40.45229 -79.82837,40.44436 -79.82863,40.44077 -79.82922,40.4398 -79.83034,40.43842"
saturday,kept,199.9,"-79.82178,40.43408 -79.81978,40.43313"
saturday,added,659.3,"-79.81958,40.43303 -79.81538,40.43104 -79.81394,40.43045 -79.81283,40.43014"
saturday,kept,40.0,"-79.8126,40.4301 -79.81214,40.43001"
saturday,added,20.0,"-79.8129,40.43026 -79.81313,40.43031"
saturday,added,20.0,"-79.81379,40.4305 -79.81401,40.43057"
saturday,added,40.0,"-79.81683,40.43184 -79.81723,40.43203"
saturday,added,20.0,"-79.81823,40.43251 -79.81843,40.4326"
saturday,kept,40.0,"-79.82064,40.43365 -79.82104,40.43383"
saturday,kept,19.7,"-79.83022,40.43823 -79.83029,40.4384"
saturday,added,20.0,"-79.82855,40.44051 -79.82843,40.44067"
saturday,added,219.9,"-79.82825,40.441 -79.82817,40.44153 -79.82837,40.44296"
saturday,added,59.8,"-79.8283,40.44422 -79.82824,40.44475"
saturday,added,959.8,"-79.95934,40.44357 -79.95113,40.44951"
saturday,kept,20.0,"-79.95097,40.44964 -79.9508,40.44976"
saturday,added,3509.1,"-79.97612,40.49523 -79.98036,40.49997 -79.98115,40.50127 -79.98194,40.50164 -79.98429,40.50176 -79.98495,40.50196 -79.99022,40.50555 -79.99041,40.50586 -79.99033,40.50603 -79.98945,40.50661 -79.98925,40.50729 -79.98945,40.50762 -79.99032,40.50821 -79.99095,40.50918 -79.99156,40.50972 -79.99364,40.51079 -79.99624,40.51164 -79.99867,40.51305 -79.99955,40.51331 -80.00324,40.5139 -80.00357,40.51414 -80.00361,40.5145"
saturday,kept,79.7,"-80.00364,40.51468 -80.0041,40.51529"
saturday,kept,19.0,"-80.0203,40.54697 -80.02017,40.54711"
saturday,kept,119.9,"-80.02236,40.55601 -80.02223,40.55494"
saturday,kept,20.0,"-80.02192,40.55408 -80.02192,40.5539"
saturday,kept,20.0,"-80.00718,40.52828 -80.00702,40.52815"
saturday,kept,40.0,"-80.00549,40.52358 -80.00549,40.52322"
saturday,kept,80.0,"-80.00462,40.51571 -80.00478,40.515"
saturday,added,79.8,"-80.00483,40.51483 -80.00498,40.51412"
saturday,kept,100.0,"-80.00479,40.51405 -80.00363,40.51388"
saturday,added,20.0,"-80.0027,40.51374 -80.00247,40.51371"
saturday,added,20.0,"-80.00131,40.51355 -80.00107,40.51353"
saturday,added,75.4,"-79.99015,40.50623 -79.9905,40.50607 -79.99039,40.50572"
saturday,added,120.0,"-79.973,40.49192 -79.972,40.49116"
saturday,kept,184.6,"-79.95791,40.44225 -79.95876,40.44255 -79.95976,40.44311"
saturday,kept,779.5,"-79.96717,40.46274 -79.96382,40.46748 -79.96238,40.46867"
saturday,kept,1794.8,"-79.94779,40.48451 -79.94614,40.48522 -79.93716,40.48842 -79.93835,40.49226 -79.93953,40.49531"
saturday,kept,1943.7,"-79.86596,40.49157 -79.8662,40.49187 -79.86662,40.49203 -79.86845,40.49169 -79.87104,40.49168 -79.87157,40.49199 -79.87153,40.49252 -79.87064,40.49334 -79.86878,40.49352 -79.86816,40.49376 -79.8677,40.49437 -79.86769,40.49509 -79.86787,40.49558 -79.866,40.49695 -79.86278,40.49981 -79.86099,40.50045"
saturday,kept,1253.8,"-79.8608,40.50056 -79.86072,40.50072 -79.86103,40.50096 -79.86241,40.50118 -79.86311,40.5011 -79.86506,40.50046 -79.86648,40.49984 -79.86997,40.49742 -79.86777,40.49537"
saturday,kept,40.0,"-79.93821,40.49153 -79.9381,40.49118"
saturday,kept,20.0,"-79.93787,40.49048 -79.93782,40.49031"
saturday,kept,20.0,"-79.93759,40.48961 -79.93753,40.48944"
saturday,kept,19.8,"-79.93729,40.48856 -79.93738,40.4884"
saturday,kept,2876.5,"-79.93154,40.47415 -79.93247,40.47675 -79.93299,40.47941 -79.93327,40.47989 -79.93466,40.48056 -79.94049,40.48202 -79.94309,40.47995 -79.94437,40.47866 -79.94656,40.47762 -79.94725,40.47768 -79.949,40.4782 -79.95087,40.47745 -79.95224,40.47764 -79.95382,40.47729 -79.95426,40.4774 -79.95549,40.47824"
saturday,kept,460.0,"-79.96197,40.43904 -79.95826,40.43603"
saturday,kept,1577.8,"-79.93656,40.43284 -79.93584,40.43238 -79.93498,40.43212 -79.93435,40.43235 -79.93369,40.43309 -79.93313,40.4334 -79.91918,40.43528"
saturday,kept,20.0,"-79.93375,40.41964 -79.93396,40.41955"
saturday,kept,1337.7,"-79.93438,40.41938 -79.93582,40.41878 -79.93698,40.41788 -79.93863,40.41592 -79.93914,40.41555 -79.93948,40.41342 -79.93998,40.41262 -79.94207,40.41179 -79.94437,40.41138"
saturday,kept,3.6,"-79.92983,40.4076 -79.92985,40.40757"
saturday,kept,1255.7,"-79.87936,40.4151 -79.87946,40.41499 -79.88073,40.41547 -79.88537,40.41824 -79.88597,40.41879 -79.88676,40.4199 -79.88704,40.42095 -79.88697,40.42184 -79.88649,40.42342"
saturday,kept,40.0,"-79.88568,40.42586 -79.88557,40.42621"
saturday,kept,20.0,"-79.88534,40.4269 -79.88528,40.42708"
saturday,kept,20.0,"-79.88505,40.42777 -79.885,40.42795"
saturday,kept,60.0,"-79.88483,40.42847 -79.88468,40.429"
saturday,kept,60.0,"-79.88453,40.43025 -79.88453,40.43079"
saturday,kept,40.0,"-79.88471,40.43204 -79.88479,40.43239"
saturday,kept,1060.0,"-79.88497,40.43328 -79.88688,40.44269"
saturday,kept,200.0,"-79.99396,40.44376 -79.99502,40.44215"
saturday,kept,20.0,"-79.99416,40.44327 -79.99406,40.44343"
saturday,added,439.8,"-79.94952,40.45218 -79.94788,40.44844"
saturday,kept,20.0,"-79.9478,40.44827 -79.94772,40.4481"
saturday,lost,120.0,"-80.00352,40.45297 -80.00214,40.45323"
saturday,lost,2337.3,"-79.96756,40.47819 -79.96273,40.4826 -79.96003,40.48531 -79.95773,40.48686 -79.95467,40.48854 -79.9521,40.49012 -79.94941,40.49261 -79.94857,40.49323"
saturday,lost,576.6,"-79.76585,40.56336 -79.76561,40.56244 -79.7675,40.56214 -79.76765,40.5622 -79.76836,40.56478"
saturday,lost,190.3,"-79.75364,40.60175 -79.75203,40.60232 -79.75228,40.60261"
saturday,lost,140.0,"-79.75481,40.60186 -79.75625,40.60124"
saturday,lost,11.6,"-79.7521,40.60229 -79.75214,40.60239"
saturday,lost,546.8,"-79.75478,40.6028 -79.75493,40.60287 -79.75689,40.602 -79.75821,40.60165 -79.76034,40.60051"
saturday,lost,79.9,"-79.95024,40.49195 -79.9509,40.49144"
saturday,lost,99.2,"-79.95122,40.49118 -79.95197,40.4905"
saturday,lost,39.9,"-79.95228,40.49023 -79.9526,40.48997"
saturday,lost,40.0,"-79.95593,40.48796 -79.95631,40.48775"
saturday,lost,60.0,"-79.95909,40.48609 -79.95963,40.48574"
saturday,lost,40.0,"-79.96059,40.48495 -79.96089,40.48467"
saturday,lost,40.0,"-79.96144,40.48409 -79.96171,40.48379"
saturday,lost,179.7,"-79.9662,40.47964 -79.96699,40.47898 -79.96783,40.47868"
saturday,lost,1060.3,"-80.03641,40.58571 -80.04162,40.58687 -80.04212,40.58649 -80.04161,40.58618 -80.04114,40.58621 -80.03656,40.58518 -80.03613,40.58523"
saturday,lost,1113.1,"-80.01646,40.5667 -80.01653,40.56587 -80.0169,40.56542 -80.02021,40.56354 -80.02314,40.56357 -80.02377,40.56335 -80.02411,40.56288 -80.02425,40.56073"
saturday,lost,952.4,"-80.01676,40.55064 -80.01548,40.55157 -80.01529,40.55125 -80.01533,40.55072 -80.01515,40.55002 -80.01582,40.54973 -80.01567,40.5492 -80.01499,40.54928 -80.01544,40.55152 -80.01558,40.55162 -80.01685,40.55055"
saturday,lost,39.5,"-80.01989,40.56367 -80.01956,40.56392"
saturday,lost,20.0,"-80.01795,40.56483 -80.01776,40.56493"
saturday,lost,6.9,"-80.0165,40.56595 -80.01648,40.56601"
saturday,lost,1021.5,"-80.0211,40.44831 -80.02119,40.44918 -80.02301,40.44947 -80.02329,40.44975 -80.02357,40.45062 -80.026,40.45025 -80.02646,40.45032 -80.02684,40.45054 -80.02745,40.45129 -80.02813,40.45332"
saturday,lost,239.9,"-80.03624,40.46938 -80.03738,40.47135"
saturday,lost,379.9,"-80.04031,40.47544 -80.04261,40.47837"
saturday,lost,240.0,"-80.04035,40.47533 -80.0389,40.47348"
saturday,lost,60.0,"-80.03791,40.47206 -80.03761,40.47157"
saturday,lost,160.0,"-80.03638,40.46943 -80.03578,40.46807"
saturday,lost,1304.9,"-80.02986,40.45593 -80.02823,40.45087 -80.02773,40.45007 -80.02703,40.44961 -80.02513,40.44893 -80.02188,40.44813 -80.02142,40.44812 -80.02114,40.44837"
saturday,lost,251.0,"-80.02109,40.44891 -80.02105,40.44908 -80.02066,40.44927 -80.01846,40.44966"
saturday,lost,495.4,"-80.005,40.48611 -80.00529,40.48626 -80.00569,40.4861 -80.00588,40.48559 -80.00565,40.48494 -80.00541,40.48446 -80.00437,40.48468 -80.00398,40.48423 -80.00383,40.48353"
saturday,lost,1340.5,"-80.01474,40.46903 -80.0159,40.4679 -80.01881,40.46694 -80.0198,40.46646 -80.02033,40.46595 -80.02055,40.46545 -80.02055,40.4643 -80.02039,40.46369 -80.0177,40.46163 -80.01718,40.46026"
saturday,lost,20.0,"-80.01821,40.46202 -80.01837,40.46215"
saturday,lost,133.4,"-80.00454,40.48497 -80.005,40.48611"
saturday,lost,4353.7,"-80.0212,40.4953 -80.02154,40.49483 -80.02192,40.49463 -80.02261,40.49461 -80.02318,40.4949 -80.02325,40.49542 -80.02275,40.49634 -80.02312,40.49677 -80.02294,40.49765 -80.02308,40.49818 -80.02377,40.49883 -80.02716,40.50091 -80.02921,40.49912 -80.03152,40.49994 -80.03423,40.50038 -80.03981,40.50097 -80.04287,40.50105 -80.04357,40.50098 -80.04551,40.49996 -80.04597,40.49956 -80.04613,40.49922 -80.04604,40.49655 -80.0451,40.49415 -80.04519,40.49327 -80.0445,40.49194 -80.04453,40.49159 -80.04489,40.49113 -80.04485,40.49043 -80.04516,40.48995 -80.04483,40.48972 -80.0446,40.4897 -80.04355,40.48984 -80.04165,40.48824"
saturday,lost,20.0,"-80.04523,40.49356 -80.04521,40.49374"
saturday,lost,13.9,"-80.02935,40.49916 -80.0292,40.49912"
saturday,lost,20.0,"-80.02312,40.49681 -80.02309,40.49663"
saturday,lost,59.9,"-80.02111,40.49545 -80.02083,40.49594"
saturday,lost,12640.5,"-80.01767,40.5573 -80.01674,40.5577 -80.01605,40.55818 -80.0123,40.56213 -80.00938,40.56436 -80.00695,40.5674 -80.00557,40.56716 -80.00084,40.56583 -79.9999,40.56579 -79.99876,40.56599 -79.99728,40.56528 -79.9966,40.56513 -79.9941,40.56516 -79.99318,40.56504 -79.98931,40.56354 -79.98835,40.56302 -79.98782,40.56243 -79.9874,40.56035 -79.98686,40.55936 -79.98569,40.55849 -79.98405,40.55794 -79.98179,40.55743 -79.97877,40.55735 -79.97719,40.55747 -79.97557,40.55792 -79.9751,40.55795 -79.97442,40.55781 -79.97387,40.55748 -79.97118,40.55498 -79.97139,40.55292 -79.97242,40.55252 -79.97262,40.55223 -79.97166,40.55179 -79.97149,40.55146 -79.97145,40.55081 -79.97159,40.5498 -79.97218,40.54834 -79.9722,40.54726 -79.97238,40.5466 -79.97216,40.53792 -79.97074,40.53591 -79.9656,40.52943 -79.96235,40.52512 -79.9618,40.5242 -79.95991,40.52245 -79.95941,40.52001 -79.95902,40.51916 -79.95895,40.51865 -79.95916,40.51443 -79.95902,40.51396 -79.95833,40.51281 -79.95616,40.50977 -79.95597,40.50967 -79.95433,40.50955 -79.95365,40.50939 -79.95285,40.50902 -79.952,40.5084 -79.94994,40.50518 -79.94923,40.50427 -79.94869,40.50381 -79.94835,40.50315 -79.94781,40.50256 -79.94695,40.50202 -79.94474,40.50162 -79.94427,40.50121 -79.94385,40.50038 -79.94396,40.49698"
saturday,lost,971.5,"-79.97201,40.4851 -79.9718,40.4844 -79.97184,40.48332 -79.97215,40.48266 -79.97285,40.48219 -79.97276,40.48167 -79.97188,40.48109 -79.97056,40.48072 -79.96738,40.47896"
saturday,lost,20.0,"-79.96971,40.48028 -79.96991,40.48038"
saturday,lost,19.8,"-79.96994,40.53493 -79.97006,40.53508"
saturday,lost,15.1,"-79.97212,40.53782 -79.97216,40.53795"
saturday,lost,20.0,"-79.97222,40.53849 -79.97223,40.53867"
saturday,lost,40.0,"-79.97232,40.54301 -79.97234,40.54337"
saturday,lost,18.5,"-79.97235,40.54651 -79.97233,40.54668"
saturday,lost,34.3,"-79.97172,40.55557 -79.97198,40.5558"
saturday,lost,20.0,"-79.97379,40.55741 -79.97395,40.55754"
saturday,lost,19.9,"-79.97564,40.55791 -79.97587,40.55786"
saturday,lost,20.0,"-79.99515,40.56513 -79.99539,40.56513"
saturday,lost,15.2,"-80.00971,40.56408 -80.00982,40.56397"
saturday,lost,13927.2,"-80.10005,40.47024 -80.10024,40.47182 -80.10013,40.47289 -80.09989,40.47377 -80.09897,40.47571 -80.10031,40.47598 -80.10137,40.47652 -80.10293,40.47797 -80.10471,40.4803 -80.10563,40.48086 -80.1073,40.48133 -80.10742,40.48148 -80.1073,40.4829 -80.10648,40.48642 -80.10653,40.48695 -80.10738,40.48854 -80.10786,40.48916 -80.10909,40.48992 -80.11078,40.4905 -80.11129,40.49087 -80.11161,40.49135 -80.11174,40.49307 -80.11076,40.49797 -80.1111,40.49901 -80.11192,40.49987 -80.11318,40.50059 -80.1162,40.50149 -80.12359,40.50242 -80.13021,40.50355 -80.13252,40.50438 -80.13346,40.50435 -80.13545,40.50381 -80.1366,40.50362 -80.14055,40.50401 -80.14033,40.50557 -80.13991,40.5062 -80.14022,40.50664 -80.1433,40.50457 -80.14331,40.50447 -80.14196,40.50416 -80.13709,40.50352 -80.13615,40.50356 -80.13346,40.50422 -80.13252,40.50427 -80.13184,40.50415 -80.13039,40.50358 -80.1236,40.50242 -80.11672,40.5016 -80.11472,40.50107 -80.11399,40.50028 -80.11414,40.49997 -80.11512,40.49951 -80.116,40.49954 -80.1166,40.49942 -80.1172,40.49889 -80.11733,40.49585 -80.11703,40.4939 -80.11844,40.49256 -80.11968,40.49029 -80.11963,40.48976 -80.11804,40.48669 -80.11745,40.48644 -80.1148,40.48701 -80.11416,40.4869 -80.11261,40.4848 -80.1118,40.48208 -80.10886,40.48175 -80.10551,40.4808 -80.10448,40.48008 -80.10292,40.47796 -80.10093,40.47618 -80.09969,40.47582 -80.09794,40.47556"
saturday,lost,1683.9,"-80.09094,40.47051 -80.08942,40.46968 -80.08877,40.46894 -80.08818,40.46797 -80.0873,40.46737 -80.08639,40.46739 -80.08523,40.46825 -80.08093,40.46676 -80.07776,40.46666 -80.07708,40.46653 -80.07603,40.46612 -80.07535,40.46601 -80.07466,40.46531"
saturday,lost,19.8,"-80.08647,40.46736 -80.0867,40.46732"
saturday,lost,19.9,"-80.08834,40.46818 -80.08842,40.46835"
saturday,lost,19.9,"-80.08984,40.46997 -80.09004,40.47006"
saturday,lost,12.6,"-80.10907,40.48989 -80.1092,40.48994"
saturday,lost,13.2,"-80.11203,40.49994 -80.11214,40.50002"
saturday,lost,35.6,"-80.11439,40.50097 -80.11478,40.50108"
saturday,lost,11.2,"-80.14016,40.5066 -80.14029,40.5066"
saturday,lost,19.1,"-80.14223,40.50529 -80.1424,40.50519"
saturday,lost,29.8,"-80.11481,40.50109 -80.11458,40.50091"
saturday,lost,18.7,"-80.11408,40.50002 -80.11425,40.4999"
saturday,lost,53.7,"-80.11636,40.49949 -80.1169,40.49926"
saturday,lost,20.0,"-80.11723,40.49808 -80.11721,40.4979"
saturday,lost,14.2,"-80.11186,40.48225 -80.11185,40.48212"
saturday,lost,9.9,"-80.10613,40.48099 -80.10601,40.48101"
saturday,lost,20.0,"-80.10018,40.47132 -80.10016,40.47114"
saturday,lost,19.9,"-80.10008,40.47051 -80.10006,40.47034"
saturday,lost,976.7,"-80.1855,40.5377 -80.18567,40.53771 -80.18601,40.53732 -80.18462,40.53665 -80.18442,40.53638 -80.18977,40.53123"
saturday,lost,469.4,"-80.18431,40.53653 -80.18426,40.53688 -80.18093,40.53979"
saturday,lost,610.3,"-80.18033,40.54034 -80.17816,40.54162 -80.17882,40.54223 -80.17976,40.54173 -80.1798,40.54161 -80.17924,40.54104 -80.18011,40.54047"
saturday,lost,131.7,"-80.1843,40.53697 -80.1855,40.5377"
saturday,lost,574.3,"-80.15835,40.45173 -80.15925,40.45195 -80.15959,40.45218 -80.16037,40.45424 -80.16023,40.45586 -80.1606,40.45597"
saturday,lost,406.1,"-80.09743,40.46914 -80.09529,40.46989 -80.09433,40.47051 -80.09321,40.47073"
saturday,lost,19.8,"-80.09334,40.47073 -80.09357,40.4707"
saturday,lost,619.7,"-80.06909,40.44701 -80.06909,40.44714 -80.06718,40.44891 -80.06952,40.45082 -80.06959,40.45133"
saturday,lost,20.0,"-80.06757,40.44923 -80.06741,40.4491"
saturday,lost,1399.3,"-80.07721,40.45899 -80.07428,40.45759 -80.073,40.45769 -80.06948,40.45848 -80.06924,40.45849 -80.06748,40.4579 -80.06668,40.45703 -80.06645,40.45562 -80.06578,40.45408 -80.0654,40.45391"
saturday,lost,20.0,"-80.06659,40.45657 -80.0666,40.45675"
saturday,lost,20.0,"-80.07719,40.45897 -80.07735,40.4591"
saturday,lost,119.9,"-80.17517,40.45193 -80.17449,40.451"
saturday,lost,669.1,"-80.16309,40.44797 -80.16766,40.44706 -80.16759,40.44679 -80.16714,40.44638 -80.16542,40.44549"
saturday,lost,238.2,"-80.16388,40.44788 -80.16453,40.44807 -80.1654,40.44865 -80.16634,40.44868"
saturday,lost,6143.9,"-80.19377,40.43661 -80.19256,40.43629 -80.19213,40.43671 -80.19209,40.43706 -80.1915,40.43716 -80.19158,40.43806 -80.19189,40.43911 -80.19313,40.44124 -80.19287,40.44171 -80.19175,40.44194 -80.19012,40.44176 -80.18919,40.44185 -80.18403,40.44361 -80.18554,40.44485 -80.18715,40.44557 -80.18761,40.44556 -80.18935,40.44504 -80.19168,40.44533 -80.19232,40.44554 -80.19358,40.44634 -80.19413,40.44692 -80.19489,40.44824 -80.19515,40.44983 -80.19534,40.45015 -80.1965,40.45105 -80.19903,40.452 -80.19795,40.45315 -80.1949,40.45481 -80.19362,40.45652 -80.19346,40.45657 -80.1927,40.45616 -80.19196,40.45525 -80.19199,40.45465 -80.19332,40.45317 -80.19352,40.45259 -80.19319,40.45193 -80.19185,40.45091 -80.19102,40.45058 -80.18998,40.45049 -80.18621,40.45116 -80.18504,40.45113 -80.18404,40.45067 -80.18157,40.44829 -80.18105,40.44799 -80.18021,40.44769 -80.17904,40.44764"
saturday,lost,16.9,"-80.1809,40.4479 -80.18104,40.44801"
saturday,lost,7.4,"-80.18446,40.45092 -80.18452,40.45097"
