geoid,tract_geoid,county,population,lat,lon,race_total,hispanic_or_latino,white_nh,black_nh,native_american_nh,asian_nh,pacific_islander_nh,other_race_nh,two_or_more_nh,age_total,under_18,age_65_plus,income_total,income_under_25k,income_25k_50k,income_50k_75k,income_75k_100k,income_100k_plus,vehicle_total,zero_vehicle_households,one_vehicle_households,disability_total,with_a_disability,language_total,limited_english_households,cur_week_any_minimum,prop_week_any_minimum,lost_week_any_minimum,gained_week_any_minimum,cur_weekdays_any_minimum,prop_weekdays_any_minimum,lost_weekdays_any_minimum,gained_weekdays_any_minimum,cur_weekends_any_minimum,prop_weekends_any_minimum,lost_weekends_any_minimum,gained_weekends_any_minimum,cur_week_any_hourly,prop_week_any_hourly,lost_week_any_hourly,gained_week_any_hourly,cur_weekend_any_hourly,prop_weekend_any_hourly,lost_weekend_any_hourly,gained_weekend_any_hourly,cur_weekday_trips,prop_weekday_trips,cur_saturday_trips,prop_saturday_trips,cur_sunday_trips,prop_sunday_trips,point_cur_week_any_minimum,point_prop_week_any_minimum,point_cur_weekdays_any_minimum,point_prop_weekdays_any_minimum,point_cur_weekends_any_minimum,point_prop_weekends_any_minimum,point_cur_week_any_hourly,point_prop_week_any_hourly,point_cur_weekend_any_hourly,point_prop_weekend_any_hourly,cur_week_any_minimum_150m,prop_week_any_minimum_150m,lost_week_any_minimum_150m,gained_week_any_minimum_150m,cur_weekdays_any_minimum_150m,prop_weekdays_any_minimum_150m,lost_weekdays_any_minimum_150m,gained_weekdays_any_minimum_150m,cur_weekends_any_minimum_150m,prop_weekends_any_minimum_150m,lost_weekends_any_minimum_150m,gained_weekends_any_minimum_150m,cur_week_any_hourly_150m,prop_week_any_hourly_150m,lost_week_any_hourly_150m,gained_week_any_hourly_150m,cur_weekend_any_hourly_150m,prop_weekend_any_hourly_150m,lost_weekend_any_hourly_150m,gained_weekend_any_hourly_150m
420035080001,42003508000,Allegheny,764.0,40.397079,-79.809115,486.0,0.0,323.0,157.0,0.0,0.0,0.0,0.0,6.0,486.0,19.0,95.0,337.0,111.0,160.0,28.0,4.0,34.0,337.0,86.0,192.0,755.42,160.86,389.94,4.29,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57.7,40.0,20.7,30.0,20.0,28.0,1,1,1,1,1,1,1,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
420035080002,42003508000,Allegheny,1017.0,40.391518,-79.809393,1275.0,38.0,940.0,287.0,0.0,0.0,0.0,0.0,10.0,1275.0,278.0,154.0,572.0,250.0,86.0,126.0,59.0,51.0,572.0,188.0,260.0,1005.58,214.14,519.06,5.71,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.2,40.0,20.2,30.0,20.0,28.0,1,1,1,1,1,1,1,0,0,0,0.3451,0.3451,0.0,0.0,0.3451,0.3451,0.0,0.0,0.3451,0.3451,0.0,0.0,0.3451,0.0,0.3451,0.0,0.0,0.0,0.0,0.0
420035094001,42003509400,Allegheny,1316.0,40.412582,-79.819399,1605.0,0.0,1052.0,499.0,0.0,0.0,0.0,0.0,54.0,1605.0,366.0,534.0,693.0,88.0,210.0,203.0,121.0,71.0,693.0,169.0,269.0,1261.19,382.65,625.06,7.72,0.9574,0.9574,0.0,0.0,0.9574,0.9574,0.0,0.0,0.9574,0.9574,0.0,0.0,0.0555,0.9574,0.0,0.902,0.0555,0.079,0.0,0.0236,46.3,53.9,32.8,34.2,32.3,28.4,1,1,1,1,1,1,0,1,0,0,0.4871,0.5091,0.0,0.022,0.4871,0.5091,0.0,0.022,0.4871,0.5091,0.0,0.022,0.0,0.5091,0.0,0.5091,0.0,0.3047,0.0,0.3047
420035094002,42003509400,Allegheny,1078.0,40.412431,-79.814362,779.0,60.0,695.0,0.0,0.0,0.0,0.0,0.0,24.0,779.0,38.0,254.0,444.0,146.0,94.0,109.0,78.0,17.0,444.0,100.0,261.0,1033.1,313.45,512.02,6.32,0.9944,0.9944,0.0,0.0,0.9944,0.9944,0.0,0.0,0.9944,0.9944,0.0,0.0,0.0,0.9944,0.0,0.9944,0.0,0.1531,0.0,0.1531,41.8,53.7,30.8,33.8,30.8,27.8,1,1,1,1,1,1,0,1,0,0,0.0482,0.0482,0.0,0.0,0.0482,0.0482,0.0,0.0,0.0482,0.0482,0.0,0.0,0.0,0.0482,0.0,0.0482,0.0,0.0,0.0,0.0
420035094003,42003509400,Allegheny,671.0,40.407559,-79.817248,411.0,0.0,132.0,233.0,0.0,19.0,0.0,0.0,27.0,411.0,60.0,13.0,202.0,29.0,144.0,29.0,0.0,0.0,202.0,0.0,173.0,643.05,195.11,318.71,3.94,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0626,0.8793,0.0,0.8167,0.0626,0.3875,0.0,0.3249,43.0,53.2,30.6,33.8,30.4,28.1,1,1,1,1,1,1,0,1,0,1,0.4844,0.4844,0.0,0.0,0.4844,0.4844,0.0,0.0,0.4844,0.4844,0.0,0.0,0.0,0.3532,0.0,0.3532,0.0,0.0,0.0,0.0
420035094004,42003509400,Allegheny,1095.0,40.405403,-79.821159,1190.0,0.0,477.0,499.0,0.0,27.0,0.0,0.0,187.0,1190.0,190.0,150.0,521.0,68.0,175.0,198.0,35.0,45.0,521.0,181.0,174.0,1049.39,318.39,520.09,6.42,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6758,0.8374,0.1626,0.3242,0.5132,0.6064,0.0,0.0932,86.0,72.3,48.5,48.7,44.9,42.4,1,1,1,1,1,1,1,1,1,1,0.8192,0.8192,0.0,0.0,0.8192,0.8192,0.0,0.0,0.8192,0.8192,0.0,0.0,0.358,0.4977,0.3215,0.4612,0.0365,0.1434,0.0,0.1068
420035094005,42003509400,Allegheny,954.0,40.407813,-79.829127,1022.0,0.0,569.0,423.0,0.0,30.0,0.0,0.0,0.0,1022.0,60.0,546.0,569.0,199.0,232.0,39.0,0.0,99.0,569.0,181.0,213.0,914.27,277.39,453.12,5.6,0.6876,0.6876,0.0,0.0,0.6876,0.6876,0.0,0.0,0.6876,0.6876,0.0,0.0,0.6321,0.3145,0.3732,0.0556,0.6321,0.2589,0.3732,0.0,92.7,39.1,53.8,27.5,48.9,24.6,1,1,1,1,1,1,1,1,1,1,0.2484,0.2484,0.0,0.0,0.2484,0.2484,0.0,0.0,0.2484,0.2484,0.0,0.0,0.2484,0.0,0.2484,0.0,0.2484,0.0,0.2484,0.0
420035100001,42003510000,Allegheny,895.0,40.398052,-79.838459,1009.0,0.0,168.0,800.0,0.0,0.0,0.0,0.0,41.0,1009.0,272.0,64.0,409.0,108.0,90.0,150.0,23.0,38.0,409.0,178.0,78.0,980.92,187.17,374.35,7.43,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9184,0.6279,0.3721,0.0816,0.9184,0.6279,0.3721,0.0816,122.6,79.5,72.8,52.8,65.4,47.0,1,1,1,1,1,1,1,1,1,1,0.6313,0.5732,0.0581,0.0,0.6313,0.5732,0.0581,0.0,0.6313,0.5732,0.0581,0.0,0.5084,0.4201,0.2112,0.1229,0.4223,0.3933,0.1251,0.0961
420035100002,42003510000,Allegheny,1032.0,40.39739,-79.841082,1112.0,0.0,310.0,749.0,0.0,0.0,0.0,0.0,53.0,1112.0,530.0,139.0,397.0,224.0,50.0,77.0,26.0,20.0,397.0,109.0,182.0,1131.08,215.83,431.65,8.57,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8421,1.0,0.0,0.1579,0.8421,1.0,0.0,0.1579,100.7,104.0,62.5,67.0,55.7,58.8,1,1,1,1,1,1,1,1,1,1,0.689,0.6318,0.0572,0.0,0.689,0.6318,0.0572,0.0,0.689,0.6318,0.0572,0.0,0.2267,0.5921,0.0572,0.4225,0.2267,0.5921,0.0572,0.4225
420035120001,42003512000,Allegheny,767.0,40.401458,-79.843043,714.0,29.0,194.0,344.0,0.0,0.0,0.0,136.0,11.0,714.0,260.0,88.0,219.0,58.0,75.0,27.0,18.0,41.0,219.0,87.0,83.0,827.31,205.72,398.48,0.0,0.9857,0.9857,0.0,0.0,0.9857,0.9857,0.0,0.0,0.9857,0.9857,0.0,0.0,0.3716,0.9857,0.0,0.6141,0.339,0.9857,0.0,0.6467,62.3,104.0,39.3,72.2,38.7,63.7,1,1,1,1,1,1,0,1,0,1,0.6375,0.6375,0.0,0.0,0.6375,0.6375,0.0,0.0,0.6375,0.6375,0.0,0.0,0.0,0.6375,0.0,0.6375,0.0,0.6375,0.0,0.6375
420035120002,42003512000,Allegheny,1306.0,40.406771,-79.846174,1522.0,0.0,1001.0,300.0,0.0,18.0,0.0,0.0,203.0,1522.0,180.0,425.0,858.0,221.0,234.0,226.0,68.0,109.0,858.0,144.0,537.0,1408.69,350.28,678.52,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.51,1.0,0.0,0.49,0.33,1.0,0.0,0.67,75.6,110.6,45.5,76.4,43.9,67.6,1,1,1,1,1,1,1,1,0,1,0.6187,0.6187,0.0,0.0,0.6187,0.6187,0.0,0.0,0.6187,0.6187,0.0,0.0,0.0375,0.5812,0.0375,0.5812,0.0,0.451,0.0,0.451
420035130001,42003513000,Allegheny,1311.0,40.403585,-79.860124,1243.0,0.0,255.0,953.0,30.0,0.0,0.0,0.0,5.0,1243.0,158.0,308.0,613.0,305.0,50.0,118.0,28.0,112.0,613.0,374.0,124.0,1156.97,309.81,621.37,0.0,0.9047,0.7666,0.1381,0.0,0.9047,0.7666,0.1381,0.0,0.9047,0.7666,0.1381,0.0,0.8924,0.7666,0.1381,0.0122,0.8658,0.7666,0.1381,0.0389,207.8,238.8,162.0,192.0,112.7,136.3,1,1,1,1,1,1,1,1,1,1,0.6979,0.6415,0.0564,0.0,0.6979,0.6415,0.0564,0.0,0.6979,0.6415,0.0564,0.0,0.6857,0.6415,0.0564,0.0122,0.5576,0.6415,0.0564,0.1404
420035130002,42003513000,Allegheny,936.0,40.409905,-79.865475,740.0,0.0,230.0,412.0,0.0,0.0,0.0,0.0,98.0,740.0,3.0,103.0,452.0,224.0,83.0,36.0,32.0,77.0,452.0,230.0,158.0,826.03,221.19,443.63,0.0,0.9797,0.9797,0.0,0.0,0.9797,0.9797,0.0,0.0,0.9797,0.9797,0.0,0.0,0.9797,0.9797,0.0,0.0,0.9797,0.9797,0.0,0.0,207.7,207.7,162.6,156.4,111.1,109.8,1,1,1,1,1,1,1,1,1,1,0.6186,0.6186,0.0,0.0,0.6186,0.6186,0.0,0.0,0.6186,0.6186,0.0,0.0,0.6186,0.6186,0.0,0.0,0.6186,0.6186,0.0,0.0
420035138001,42003513800,Allegheny,685.0,40.408124,-79.869454,1068.0,0.0,84.0,668.0,0.0,0.0,0.0,0.0,316.0,1068.0,377.0,123.0,302.0,60.0,178.0,6.0,33.0,25.0,302.0,64.0,178.0,781.32,116.22,282.6,2.79,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,240.1,255.0,188.5,198.7,125.2,140.3,1,1,1,1,1,1,1,1,1,1,0.3679,0.1401,0.2277,0.0,0.3679,0.1401,0.2277,0.0,0.3679,0.1401,0.2277,0.0,0.3679,0.0584,0.3095,0.0,0.1401,0.0584,0.0818,0.0
420035138002,42003513800,Allegheny,1036.0,40.403268,-79.86841,971.0,41.0,72.0,805.0,0.0,0.0,0.0,0.0,53.0,971.0,241.0,161.0,408.0,254.0,58.0,61.0,23.0,12.0,408.0,140.0,197.0,1181.68,175.78,427.4,4.21,1.0,0.9122,0.0878,0.0,1.0,0.9122,0.0878,0.0,1.0,0.9122,0.0878,0.0,1.0,0.9122,0.0878,0.0,1.0,0.9122,0.0878,0.0,215.0,162.9,169.3,141.7,111.4,102.0,1,1,1,1,1,1,1,1,1,1,0.5936,0.5212,0.0724,0.0,0.5936,0.5212,0.0724,0.0,0.5936,0.5212,0.0724,0.0,0.5936,0.4855,0.1081,0.0,0.5811,0.4855,0.0956,0.0
420035140001,42003514000,Allegheny,811.0,40.410944,-79.874652,453.0,0.0,260.0,159.0,0.0,0.0,0.0,15.0,19.0,453.0,68.0,55.0,247.0,50.0,111.0,49.0,0.0,37.0,247.0,154.0,36.0,766.94,165.54,329.36,9.84,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,295.2,360.3,194.3,278.7,128.1,196.5,1,1,1,1,1,1,1,1,1,1,0.6905,0.4044,0.2861,0.0,0.6905,0.4044,0.2861,0.0,0.6671,0.4044,0.2861,0.0234,0.6671,0.4044,0.2861,0.0234,0.1369,0.4044,0.0,0.2676
420035140002,42003514000,Allegheny,1085.0,40.413445,-79.881397,1340.0,233.0,149.0,893.0,0.0,0.0,0.0,0.0,65.0,1340.0,434.0,248.0,523.0,160.0,87.0,79.0,84.0,113.0,523.0,176.0,229.0,1026.06,221.46,440.64,13.16,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,486.7,547.5,280.2,385.1,186.5,292.8,1,1,1,1,1,1,1,1,1,1,1.0,0.8627,0.1373,0.0,1.0,0.8627,0.1373,0.0,1.0,0.8627,0.1373,0.0,1.0,0.8627,0.1373,0.0,0.7143,0.8627,0.0,0.1484
420035151001,42003515100,Allegheny,703.0,40.418621,-79.874912,897.0,123.0,560.0,214.0,0.0,0.0,0.0,0.0,0.0,897.0,137.0,167.0,420.0,36.0,22.0,117.0,30.0,215.0,420.0,30.0,218.0,772.31,135.34,403.28,3.29,0.6558,0.6558,0.0,0.0,0.6558,0.6558,0.0,0.0,0.6558,0.6558,0.0,0.0,0.6558,0.6558,0.0,0.0,0.6558,0.6558,0.0,0.0,176.0,201.9,109.3,151.6,73.5,109.9,1,1,1,1,1,1,1,1,1,1,0.111,0.111,0.0,0.0,0.111,0.111,0.0,0.0,0.111,0.111,0.0,0.0,0.111,0.111,0.0,0.0,0.111,0.111,0.0,0.0
420035151002,42003515100,Allegheny,1209.0,40.418101,-79.88203,1189.0,0.0,262.0,722.0,0.0,200.0,0.0,0.0,5.0,1189.0,389.0,291.0,632.0,245.0,156.0,65.0,16.0,150.0,632.0,241.0,227.0,1328.2,232.75,693.55,5.65,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,575.3,638.0,329.1,454.6,217.9,342.4,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
420035151003,42003515100,Allegheny,654.0,40.421175,-79.882001,733.0,11.0,407.0,254.0,1.0,4.0,0.0,0.0,56.0,733.0,30.0,48.0,420.0,55.0,73.0,157.0,50.0,85.0,420.0,188.0,152.0,718.48,125.91,375.17,3.06,0.9664,0.9664,0.0,0.0,0.9664,0.9664,0.0,0.0,0.9664,0.9664,0.0,0.0,0.9664,0.9664,0.0,0.0,0.9664,0.9664,0.0,0.0,286.0,261.4,173.0,200.9,115.6,146.9,1,1,1,1,1,1,1,1,1,1,0.1284,0.1284,0.0,0.0,0.1284,0.1284,0.0,0.0,0.1284,0.1284,0.0,0.0,0.1284,0.1284,0.0,0.0,0.1284,0.1284,0.0,0.0
420035152001,42003515200,Allegheny,969.0,40.425131,-79.877218,932.0,14.0,576.0,127.0,0.0,9.0,0.0,0.0,206.0,932.0,97.0,259.0,441.0,75.0,89.0,68.0,41.0,168.0,441.0,0.0,229.0,934.7,252.49,469.73,0.0,0.4386,0.4386,0.0,0.0,0.4386,0.4386,0.0,0.0,0.4386,0.4386,0.0,0.0,0.0568,0.4386,0.0,0.3818,0.0568,0.0568,0.0,0.0,20.1,24.8,14.6,16.4,13.6,13.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420035152002,42003515200,Allegheny,1065.0,40.424599,-79.882789,1030.0,19.0,615.0,288.0,0.0,0.0,0.0,0.0,108.0,1030.0,152.0,174.0,545.0,140.0,80.0,126.0,82.0,117.0,545.0,12.0,370.0,1027.3,277.51,516.27,0.0,0.8178,0.8178,0.0,0.0,0.8178,0.8178,0.0,0.0,0.8178,0.8178,0.0,0.0,0.8178,0.8178,0.0,0.0,0.8178,0.8178,0.0,0.0,148.3,156.5,96.2,128.9,61.7,87.5,1,1,1,1,1,1,1,1,1,1,0.3512,0.3512,0.0,0.0,0.3512,0.3512,0.0,0.0,0.3512,0.3512,0.0,0.0,0.3512,0.3512,0.0,0.0,0.3512,0.3512,0.0,0.0
420035153001,42003515300,Allegheny,675.0,40.419671,-79.888987,691.0,0.0,295.0,317.0,0.0,45.0,0.0,31.0,3.0,691.0,90.0,146.0,490.0,200.0,133.0,72.0,36.0,49.0,490.0,95.0,305.0,586.63,104.33,374.87,4.28,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,514.4,573.3,297.0,402.2,198.5,297.7,1,1,1,1,1,1,1,1,1,1,0.9526,0.9526,0.0,0.0,0.9526,0.9526,0.0,0.0,0.9526,0.9526,0.0,0.0,0.9526,0.7644,0.1881,0.0,0.7644,0.7644,0.0,0.0
420035153002,42003515300,Allegheny,1059.0,40.420233,-79.892432,816.0,19.0,505.0,230.0,0.0,0.0,0.0,13.0,49.0,816.0,57.0,233.0,473.0,151.0,143.0,73.0,30.0,76.0,473.0,121.0,208.0,920.37,163.67,588.13,6.72,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8376,1.0,0.0,0.1624,0.8376,1.0,0.0,0.1624,0.8376,1.0,0.0,0.1624,204.3,239.7,127.7,174.6,85.9,120.6,1,1,1,1,1,1,1,1,1,1,0.5005,0.6195,0.0255,0.1445,0.5005,0.6195,0.0255,0.1445,0.372,0.6195,0.0,0.2474,0.372,0.475,0.0,0.1029,0.372,0.475,0.0,0.1029
420035154011,42003515401,Allegheny,881.0,40.424206,-79.891855,860.0,143.0,574.0,77.0,0.0,32.0,0.0,10.0,24.0,860.0,168.0,75.0,353.0,42.0,65.0,74.0,32.0,140.0,353.0,17.0,195.0,819.45,46.17,358.17,3.08,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,232.5,276.1,156.7,204.9,103.6,139.1,1,1,1,1,1,1,1,1,1,1,0.7787,0.5653,0.2134,0.0,0.7787,0.5653,0.2134,0.0,0.4983,0.5653,0.0,0.067,0.4983,0.5653,0.0,0.067,0.4983,0.5653,0.0,0.067
420035154012,42003515401,Allegheny,632.0,40.422568,-79.896976,497.0,12.0,253.0,185.0,0.0,0.0,0.0,0.0,47.0,497.0,56.0,34.0,241.0,69.0,39.0,58.0,61.0,14.0,241.0,58.0,107.0,587.84,33.12,256.94,2.21,1.0,0.8782,0.1218,0.0,1.0,0.8782,0.1218,0.0,0.0,0.8782,0.0,0.8782,0.0,0.8782,0.0,0.8782,0.0,0.8782,0.0,0.8782,22.0,55.7,0.0,40.8,0.0,26.6,1,1,1,1,0,1,0,1,0,1,1.0,0.3766,0.6234,0.0,1.0,0.3766,0.6234,0.0,0.0,0.3766,0.0,0.3766,0.0,0.3766,0.0,0.3766,0.0,0.3766,0.0,0.3766
420035154013,42003515401,Allegheny,777.0,40.430387,-79.894793,773.0,52.0,720.0,0.0,0.0,0.0,0.0,0.0,1.0,773.0,208.0,125.0,337.0,14.0,49.0,81.0,16.0,177.0,337.0,0.0,169.0,722.71,40.72,315.89,2.71,0.9601,0.9601,0.0,0.0,0.9601,0.9601,0.0,0.0,0.9601,0.9601,0.0,0.0,0.9601,0.9601,0.0,0.0,0.9601,0.9601,0.0,0.0,143.3,224.1,94.7,162.4,60.2,110.4,1,1,1,1,1,1,1,1,1,1,0.3333,0.3333,0.0,0.0,0.3333,0.3333,0.0,0.0,0.3333,0.3333,0.0,0.0,0.3333,0.3333,0.0,0.0,0.3333,0.3333,0.0,0.0
420035161001,42003516100,Allegheny,1406.0,40.432643,-79.889304,1410.0,52.0,1280.0,45.0,0.0,0.0,0.0,0.0,33.0,1410.0,202.0,236.0,697.0,30.0,94.0,88.0,130.0,355.0,697.0,26.0,306.0,1410.0,90.0,697.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,228.8,299.3,139.3,218.8,90.0,156.6,1,1,1,1,1,1,1,1,1,1,0.4538,0.3336,0.1202,0.0,0.4538,0.3336,0.1202,0.0,0.3336,0.3336,0.0,0.0,0.3336,0.3336,0.0,0.0,0.3336,0.3336,0.0,0.0
420035162001,42003516200,Allegheny,797.0,40.433644,-79.879353,751.0,8.0,665.0,22.0,0.0,20.0,0.0,4.0,32.0,751.0,179.0,149.0,328.0,11.0,51.0,26.0,15.0,225.0,328.0,15.0,128.0,760.34,83.87,369.86,2.29,0.9147,0.9147,0.0,0.0,0.9147,0.9147,0.0,0.0,0.9147,0.9147,0.0,0.0,0.7077,0.9147,0.0,0.207,0.4341,0.4341,0.0,0.0,170.3,192.3,96.1,136.3,69.6,105.6,1,1,1,1,1,1,1,1,1,1,0.2886,0.2522,0.0364,0.0,0.2886,0.2522,0.0364,0.0,0.2886,0.2522,0.0364,0.0,0.2886,0.2522,0.0364,0.0,0.2886,0.2522,0.0364,0.0
420035162002,42003516200,Allegheny,942.0,40.429584,-79.882123,916.0,19.0,601.0,169.0,0.0,70.0,0.0,0.0,57.0,916.0,137.0,87.0,479.0,74.0,95.0,109.0,12.0,189.0,479.0,41.0,234.0,898.66,99.13,437.14,2.71,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9533,1.0,0.0,0.0467,0.9533,0.9533,0.0,0.0,132.1,143.4,88.3,120.9,56.2,82.7,1,1,1,1,1,1,1,1,1,1,0.5191,0.5191,0.0,0.0,0.5191,0.5191,0.0,0.0,0.5191,0.5191,0.0,0.0,0.5191,0.5191,0.0,0.0,0.5191,0.5191,0.0,0.0
420035170001,42003517000,Allegheny,615.0,40.422607,-79.870943,449.0,3.0,359.0,62.0,0.0,25.0,0.0,0.0,0.0,449.0,42.0,140.0,253.0,45.0,53.0,16.0,64.0,75.0,253.0,35.0,114.0,579.1,125.49,328.12,4.27,0.7122,0.7122,0.0,0.0,0.7122,0.7122,0.0,0.0,0.7122,0.7122,0.0,0.0,0.0,0.7122,0.0,0.7122,0.0,0.0,0.0,0.0,30.0,38.7,22.1,24.2,22.8,19.9,1,1,1,1,1,1,0,1,0,0,0.0862,0.0862,0.0,0.0,0.0862,0.0862,0.0,0.0,0.0862,0.0862,0.0,0.0,0.0,0.0862,0.0,0.0862,0.0,0.0,0.0,0.0
420035170002,42003517000,Allegheny,1115.0,40.414182,-79.858211,1180.0,7.0,600.0,471.0,0.0,0.0,0.0,2.0,100.0,1180.0,225.0,257.0,670.0,268.0,170.0,84.0,83.0,65.0,670.0,212.0,326.0,1049.9,227.51,594.88,7.73,0.8332,0.8332,0.0,0.0,0.8332,0.8332,0.0,0.0,0.8332,0.8332,0.0,0.0,0.635,0.8332,0.0,0.1982,0.583,0.635,0.0,0.052,184.0,240.6,138.8,184.6,112.5,134.7,1,1,1,1,1,1,1,1,1,1,0.191,0.191,0.0,0.0,0.191,0.191,0.0,0.0,0.191,0.191,0.0,0.0,0.0,0.191,0.0,0.191,0.0,0.1659,0.0,0.1659
420035180011,42003518001,Allegheny,1125.0,40.426409,-79.865092,1078.0,48.0,902.0,97.0,0.0,9.0,0.0,0.0,22.0,1078.0,86.0,379.0,522.0,35.0,58.0,34.0,56.0,339.0,522.0,0.0,199.0,1077.07,114.01,537.85,3.42,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7369,0.7084,0.2916,0.2631,0.0,0.4453,0.0,0.4453,82.3,75.4,36.9,46.2,37.2,40.5,1,1,1,1,1,1,1,1,0,1,0.36,0.4,0.0,0.04,0.36,0.4,0.0,0.04,0.36,0.4,0.0,0.04,0.1102,0.2898,0.1102,0.2898,0.0,0.0,0.0,0.0
420035180012,42003518001,Allegheny,1243.0,40.431484,-79.859495,1317.0,30.0,1145.0,34.0,0.0,0.0,0.0,8.0,100.0,1317.0,137.0,472.0,669.0,32.0,134.0,155.0,83.0,265.0,669.0,44.0,290.0,1190.04,125.96,594.26,3.78,0.4747,0.4747,0.0,0.0,0.4747,0.4747,0.0,0.0,0.4747,0.4747,0.0,0.0,0.4747,0.0,0.4747,0.0,0.0,0.0,0.0,0.0,33.7,23.7,9.5,14.2,9.5,13.3,1,1,1,1,1,1,1,0,0,0,0.1826,0.1826,0.0,0.0,0.1826,0.1826,0.0,0.0,0.1826,0.1826,0.0,0.0,0.1826,0.0,0.1826,0.0,0.0,0.0,0.0,0.0
420035180013,42003518001,Allegheny,918.0,40.426971,-79.854121,751.0,20.0,701.0,6.0,0.0,24.0,0.0,0.0,0.0,751.0,146.0,146.0,380.0,57.0,95.0,45.0,36.0,147.0,380.0,48.0,208.0,878.89,93.03,438.89,2.79,0.5686,0.5686,0.0,0.0,0.5686,0.5686,0.0,0.0,0.5686,0.5686,0.0,0.0,0.5686,0.2288,0.3399,0.0,0.0033,0.2288,0.0,0.2255,50.8,42.3,19.2,25.7,19.1,23.0,0,0,0,0,0,0,0,0,0,0,0.0861,0.0861,0.0,0.0,0.0861,0.0861,0.0,0.0,0.0861,0.0861,0.0,0.0,0.037,0.049,0.037,0.049,0.0,0.0,0.0,0.0
420035190001,42003519000,Allegheny,1123.0,40.43697,-79.836599,920.0,79.0,695.0,101.0,0.0,0.0,0.0,15.0,30.0,920.0,97.0,360.0,438.0,5.0,26.0,47.0,116.0,244.0,438.0,0.0,100.0,1098.1,164.34,482.71,5.34,0.211,0.1825,0.0285,0.0,0.211,0.1825,0.0285,0.0,0.211,0.1825,0.0285,0.0,0.211,0.1825,0.0285,0.0,0.0,0.049,0.0,0.049,7.9,7.6,3.9,5.6,3.6,3.7,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420035190002,42003519000,Allegheny,1262.0,40.433953,-79.846449,912.0,0.0,543.0,213.0,0.0,72.0,0.0,0.0,84.0,912.0,196.0,318.0,432.0,17.0,28.0,57.0,103.0,227.0,432.0,6.0,200.0,1234.02,184.68,542.46,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
